ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSGALG00000016808	1	137784416	137797037	1
ENSGALG00000044279	3	109820943	109830241	1
ENSGALG00000029857	2	4138557	4140735	1
ENSGALG00000000081	16	2367597	2478250	1
ENSGALG00000051311	22	5436740	5457397	-1
ENSGALG00000041621	2	148338397	148344678	-1
ENSGALG00000039869	4	35039467	35039990	-1
ENSGALG00000042001	4	35025993	35044154	1
ENSGALG00000004831	4	1889130	1893556	1
ENSGALG00000041867	1	106580169	106592227	1
ENSGALG00000037629	2	45896594	45935972	-1
ENSGALG00000003319	18	6639244	6650095	1
ENSGALG00000003841	4	1834265	1850149	-1
ENSGALG00000007701	9	15424639	15428284	1
ENSGALG00000042227	22	5262428	5263904	-1
ENSGALG00000015844	1	105995337	106000048	1
ENSGALG00000052829	17	918451	928380	-1
ENSGALG00000031408	10	1522444	1539392	-1
ENSGALG00000003144	18	6279757	6287152	-1
ENSGALG00000044260	1	137767278	137788052	1
ENSGALG00000016904	1	151668738	151671260	1
ENSGALG00000034478	19	576608	578177	1
ENSGALG00000011046	2	32217070	32251177	1
ENSGALG00000052894	1	137753896	137760396	1
ENSGALG00000001231	20	630016	655765	-1
ENSGALG00000030016	3	107370910	107378810	-1
ENSGALG00000016661	3	107236167	107271386	1
ENSGALG00000002841	18	4976515	4983928	1
ENSGALG00000007651	7	7912708	7932691	-1
ENSGALG00000005305	2	2162908	2166703	1
ENSGALG00000005903	5	9791730	9802780	1
ENSGALG00000030268	2	2020319	2058934	1
ENSGALG00000009168	4	18189034	18535906	-1
ENSGALG00000014834	3	59835089	59902821	-1
ENSGALG00000004367	4	1219019	1224786	1
ENSGALG00000051459	22	4148130	4153627	-1
ENSGALG00000021475	25	2955362	2966558	-1
ENSGALG00000015693	1	99983468	100073181	1
ENSGALG00000050182	2	1055416	1056745	1
ENSGALG00000054264	2	1043157	1061857	1
ENSGALG00000051536	2	1043156	1061846	1
ENSGALG00000051027	2	1038303	1039777	1
ENSGALG00000047837	2	1024177	1026865	1
ENSGALG00000000652	21	622081	629374	1
ENSGALG00000049288	2	1011262	1014817	1
ENSGALG00000052737	2	999915	1030300	1
ENSGALG00000017299	1	197370910	197373989	1
ENSGALG00000052434	31	2741115	2742551	1
ENSGALG00000010629	8	24751096	24784695	-1
ENSGALG00000045037	14	2665656	2672249	-1
ENSGALG00000004818	15	6679247	6682601	-1
ENSGALG00000009968	4	31026953	31052941	-1
ENSGALG00000027762	1	197076798	197090770	1
ENSGALG00000041202	2	138061819	138086470	-1
ENSGALG00000039051	33	7622308	7637089	1
ENSGALG00000043208	15	6590284	6599691	1
ENSGALG00000007052	12	12191823	12223412	1
ENSGALG00000013057	1	62069663	62083647	1
ENSGALG00000029569	2	519057	520883	-1
ENSGALG00000053964	2	511301	514049	1
ENSGALG00000000557	26	1717215	1724197	-1
ENSGALG00000011490	2	40384646	40393391	-1
ENSGALG00000012350	Z	71017085	71057636	-1
ENSGALG00000000775	25	165228	169865	-1
ENSGALG00000040666	1	56329183	56352026	1
ENSGALG00000046187	1	55733220	55749482	1
ENSGALG00000039347	5	555689	559351	1
ENSGALG00000013481	27	7069465	7091251	-1
ENSGALG00000036069	5	526897	533211	-1
ENSGALG00000017204	1	186709569	186747771	1
ENSGALG00000012766	1	55560638	55572432	1
ENSGALG00000012761	1	55492486	55507806	-1
ENSGALG00000039354	8	18989399	19032035	1
ENSGALG00000012200	5	56530534	56547633	1
ENSGALG00000016400	3	94991681	95016338	1
ENSGALG00000028790	8	16993720	17017021	-1
ENSGALG00000017186	1	183926160	183936332	-1
ENSGALG00000016392	3	93709143	93717206	1
ENSGALG00000002024	15	1326281	1366341	1
ENSGALG00000015133	1	84316703	84317788	1
ENSGALG00000037200	3	5066010	5424543	1
ENSGALG00000030291	20	10063682	10066572	-1
ENSGALG00000016759	1	133809550	133813733	-1
ENSGALG00000023773	3	4589332	4617178	1
ENSGALG00000008025	6	24063674	24088541	-1
ENSGALG00000004180	17	5992369	5998468	1
ENSGALG00000023709	17	5990121	5992857	1
ENSGALG00000023395	10	13263392	13268054	1
ENSGALG00000052581	18	9878498	9879591	-1
ENSGALG00000038671	18	9873216	9874223	1
ENSGALG00000005701	12	9362450	9382321	1
ENSGALG00000019894	3	88430716	88436533	-1
ENSGALG00000053254	9	3724157	3747564	-1
ENSGALG00000011341	3	42501436	42522334	1
ENSGALG00000046992	14	13968210	13971188	1
ENSGALG00000025991	4	11340030	11346550	-1
ENSGALG00000036747	4	90938865	90943532	-1
ENSGALG00000006138	20	9732482	9752786	1
