transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
EVI1_01	29	15	51	19	901	0.0230237853283781	0.0168086578746492	8.29994676089243e-05	21.0535852041923	0.498681577001858	0.263703719457686	0.00163923948527625
EVI1_03	61	41	70	43	901	0.0261409142729179	0.0191481735304213	0.00704238483763381	12.516916835962	0.535404651589762	0.271511281085205	0.103681624336202
EVI1_09	0	0	0	0	901	1	1	1	0	1	1	1
EVX2_03	773	758	4946	4313	901	0.178105249757219	0.00194310294361678	2.26050640836014e-11	26.110367522974	1	0.0511683775152419	1.56257505477894e-09
EVX2_04	16	13	17	13	901	0.354400253999854	0.286391416386075	0.292330921006416	3.28216989805885	1	1	1
FKHL14_Q2	229	203	338	309	901	0.0838515047607198	0.0749191061472715	0.135447656620488	6.33827309643177	0.90921337515055	0.565260694639636	0.881206518954468
FLI1CEBPB_01	0	0	0	0	901	1	1	1	0	1	1	1
FOXC1_Q4	674	610	2152	1837	901	0.00051533626536239	3.61566599399187e-05	3.19414442388812e-07	21.0973425837578	0.0800307313744131	0.00333243882446251	1.26168704743581e-05
FOXD2_04	1	0	1	0	901	0.5	0.158923960927542	0.5	0	1	0.770923036140018	1
FOXG1_01	0	0	0	0	901	1	1	1	0	1	1	1
FOXG1_02	0	0	0	0	901	1	1	1	0	1	1	1
FOXI1_03	0	0	0	0	901	1	1	1	0	1	1	1
FOXJ2_02	682	614	3015	2383	901	0.000219235664801006	1.75799291385404e-07	3.65898981392193e-18	43.8950352321695	0.0800307313744131	9.70044021094175e-05	2.02342136709883e-15
FOXJ2_03	7	5	7	5	901	0.386829691049068	0.281362012829747	0.38720668983067	3.16298945409776	1	1	1
FOXL2_Q2	324	276	487	391	901	0.00938451471022875	0.00609462907496749	0.000664506589519931	14.6539853281655	0.297839047744925	0.129898975651862	0.0118539401291781
FOXL2_Q5	666	624	1607	1394	901	0.0160867973534067	0.000788191887555191	5.34516994036161e-05	17.8894916935223	0.404363588019723	0.0272418821136263	0.00109476999148888
FOXM1_Q3	778	808	4626	4435	901	0.987809802471367	0.301978042242224	0.0227147630704187	9.16322130271922	1	1	0.256352326080439
FOXN4_01	878	888	10841	12821	901	0.968708816891874	0.999999999991273	1	-76.3058564788366	1	1	1
FOXO1ETV7_01	6	6	6	6	901	0.613170308950931	0.500128210910762	0.612793310169331	0	1	1	1
FOXO3_01	612	545	1455	1245	901	0.000586958326740923	0.000519138456107205	2.82661847754534e-05	21.8995552776717	0.0800307313744131	0.0205059690162346	0.000625248007233029
FOXO3_03	0	0	0	0	901	1	1	1	0	1	1	1
FOXO6_03	6	4	6	4	901	0.376610375407192	0.263141613401208	0.376952814619025	3.53630652186549	1	1	1
FOXP1_01	3	2	4	2	901	0.5	0.327001660225097	0.343749763519615	4.6233991365868	1	1	1
FXR_Q3	481	475	855	789	901	0.406715927433345	0.160637208996787	0.0543680934722517	9.11278118575688	1	0.772455448480203	0.442140524855223
GATA5_06	189	183	229	218	901	0.38553654488214	0.372588820811214	0.31811786259145	1.73125432777064	1	1	1
GATAD2A_01	861	867	5121	5605	901	0.796925790105574	0.999216962426319	0.999998676505855	-14.8552709341678	1	1	1
GCM1CEBPB_01	0	1	0	1	901	1	0.841613154998138	1	0	1	1	1
GCM1ELF1_02	113	143	122	187	901	0.981846742416171	0.983137464403465	0.999917846552877	-17.5589094800611	1	1	1
GCM1ELK3_01	4	2	4	2	901	0.343489293498468	0.206913184052118	0.343749763519615	5.38601999862377	1	0.893929615475166	1
GCM1ETV4_01	29	40	30	44	901	0.929897049386081	0.913147270097879	0.959749390359922	-7.91967216995746	1	1	1
GCM1ETV7_01	8	10	8	10	901	0.76077723367702	0.682217271932289	0.759659824018089	-3.00052242813735	1	1	1
GCM1FOXI1_01	93	113	102	133	901	0.940074569467557	0.936515629661654	0.981694362534214	-9.71236941560841	1	1	1
GCM1MAX_03	0	4	0	4	901	1	0.977369635654034	1	0	1	1	1
GCM1NHLH1_01	169	163	199	209	901	0.38064949058054	0.391697790933264	0.706971430238085	-2.69207809884551	1	1	1
GCM1ONECUT2_01	0	2	0	2	901	1	0.921523110018076	1	0	1	1	1
GCM1PITX1_02	266	252	326	356	901	0.249319658911487	0.262127196463668	0.882448257397049	-6.51882321649847	1	1	1
GCM1SOX2_01	0	1	0	1	901	1	0.841613154998138	1	0	1	1	1
GCM1TBX21_02	20	25	20	27	901	0.817392137604459	0.776817386045349	0.878522690967865	-7.02110116883968	1	1	1
GCM1_05	27	27	37	38	901	0.554866530208723	0.501712314231973	0.591224777555113	0.720658051668518	1	1	1
GCM2E2F8_01	311	341	602	831	901	0.935725906468279	0.926963551657274	0.999999999438332	-29.4149839769996	1	1	1
GCM2HES7_01	300	378	523	743	901	0.999939636422538	0.999989372101433	0.99999999976486	-34.8379327102661	1	1	1
GCM2HOXA13_01	7	17	7	17	901	0.989109740956419	0.980042606328385	0.988672478335806	-9.10835601032588	1	1	1
GCM2MAX_01	216	259	249	323	901	0.990705254095926	0.994631035613469	0.99915647241368	-15.5788710113122	1	1	1
GCM2SOX15_01	94	67	102	72	901	0.0157534730667912	0.012468372052162	0.0138096248994349	15.4937555098942	0.404363588019723	0.22983365816152	0.177410156664162
GCM2TBX21_02	2	3	2	3	901	0.812847318780037	0.672998439658368	0.812500315306941	-2.38162753350837	1	1	1
GCNF_01	8	13	10	13	901	0.906673420858857	0.862386302195181	0.797564928946922	-4.94469636264305	1	1	1
GFI1B_01	646	628	1416	1438	901	0.189466143239893	0.310842622386913	0.666703101806714	-2.01239755961677	1	1	1
GLI3_03	0	0	0	0	901	1	1	1	0	1	1	1
GLIS1_01	0	0	0	0	901	1	1	1	0	1	1	1
GMEB2_02	1	0	1	0	901	0.5	0.158923960927542	0.5	0	1	0.770923036140018	1
GMEB2_03	5	5	6	6	901	0.623389624592807	0.500140369270765	0.612793310169331	0.50630973466527	1	1	1
GRE_C	853	868	5892	6048	901	0.965856390785956	0.844504212881032	0.925230482590126	-8.29966545589628	1	1	1
GRHL1_01	8	18	9	26	901	0.986085275786056	0.976437268898509	0.999060971231782	-9.45892761660891	1	1	1
GZF1_01	0	0	0	0	901	1	1	1	0	1	1	1
HELIOS_01	4	5	4	5	901	0.746641691075701	0.630978831454219	0.746094246609184	-1.61379191021741	1	1	1
HES1_Q2	722	766	1797	2102	901	0.997429996154243	0.999942941073374	0.999999539459133	-24.3649218324964	1	1	1
HES5_01	2	0	4	0	901	0.249861188228762	0.0787071853295696	0.0624998108160261	0	1	0.565260694639636	0.486794301144541
HESX1_02	3	2	4	4	901	0.5	0.327719205650533	0.636719025893991	1.09871993159905	1	1	1
HIC1_03	511	567	1220	1388	901	0.99692655166041	0.999314342484231	0.999537682376831	-19.4247350287524	1	1	1
HIC2_01	818	840	3834	4206	901	0.977310128409487	0.998549779001308	0.999984706039154	-16.4013771879094	1	1	1
HIC2_03	0	0	0	0	901	1	1	1	0	1	1	1
HIF1_Q5	542	577	1002	1330	901	0.959790484132568	0.999887835156794	0.999999999995696	-22.92237903982	1	1	1
HINFP_02	0	0	0	0	901	1	1	1	0	1	1	1
HINFP_03	0	0	0	0	901	1	1	1	0	1	1	1
HMX1_01	1	1	1	1	901	0.750138811771238	0.500313177704302	0.750000126122681	0	1	1	1
HNF1B_01	686	681	2487	2249	901	0.412868770598445	0.0201093937655822	0.000281733863000085	20.5981796144891	1	0.278012368809174	0.00537237331858782
HNF1_C	326	287	512	430	901	0.0293926275550223	0.016371210944736	0.00413130640696871	11.881877093312	0.560487001307839	0.263703719457686	0.0671944836192263
HNF3B_01	636	568	2093	1680	901	0.000397852717920484	3.50829664048526e-07	9.06594570010412e-12	33.106101939629	0.0800307313744131	9.70044021094175e-05	7.16209710308226e-10
HNF4A_09	709	725	1740	1790	901	0.839743870151975	0.782947023187505	0.804870136253673	-3.0862084690563	1	1	1
HNF4GAMMA_01	0	0	0	0	901	1	1	1	0	1	1	1
HNF6_Q6	254	210	323	276	901	0.0102331680057027	0.0115344495117818	0.0300229614705177	9.73571531901603	0.297839047744925	0.219950020000529	0.313258447041439
HOX13_01	611	606	1376	1275	901	0.420260958404044	0.14552940351092	0.0259673489170993	14.7404797183296	1	0.770923036140018	0.287198879023118
HOXB13EOMES_01	742	757	2659	2571	901	0.843225711334141	0.195555400157323	0.114177619723532	6.20646695599439	1	0.88641095317213	0.799243338064727
HOXB13TBX3_01	131	125	143	144	901	0.367941586863413	0.363907607736074	0.546978393337374	0.032490704777063	1	1	1
HOXB2ELK1_02	1	5	1	5	901	0.984504919061835	0.949050733241017	0.984375118239835	-6.75328013453317	1	1	1
HOXB2ESRRB_01	0	0	0	0	901	1	1	1	0	1	1	1
HOXB2PITX1_01	163	155	187	199	901	0.332690842904858	0.338116319239864	0.745907415208542	-3.36760878181505	1	1	1
HOXB2RFX5_01	134	131	156	151	901	0.447097041976651	0.428655456056081	0.409725664669517	1.68155380506199	1	1	1
HOXB2_03	1	1	1	1	901	0.750138811771238	0.500313177704302	0.750000126122681	0	1	1	1
HOXC10TBX21_01	24	18	24	19	901	0.217684073503299	0.175615382936402	0.271189802205749	4.10454821731241	1	0.82301107426975	1
HOXD10_Q2	303	268	619	473	901	0.0425563460534978	0.0232625821873672	5.53204270048966e-06	17.4699332804228	0.672390267645265	0.285871287769201	0.000169956645187266
HOXD12EOMES_01	2	1	2	1	901	0.5	0.281959607011762	0.5	5.2923945675284	1	1	1
HOXD12ETV4_01	0	0	0	0	901	1	1	1	0	1	1	1
HOXD12TBX21_01	7	1	7	1	901	0.0348528532784423	0.0167907310446499	0.035155974106844	23.8751927176928	0.567613462851769	0.263703719457686	0.344351710505656
HOXD13_01	548	486	1229	1028	901	0.00182517699213264	0.000206358664155115	1.24982733910569e-05	24.0626446406744	0.100932287664935	0.0131374434727117	0.000329121199297831
HOXD13_04	22	29	22	29	901	0.872207848721172	0.839949408406341	0.86878430930616	-4.14050835752931	1	1	1
HOXD9_Q2	513	466	993	917	901	0.014784695626834	0.0232245900621741	0.0429821931283153	7.58216595632138	0.404363588019723	0.285871287769201	0.383373432257393
HSF2_02	237	223	309	287	901	0.241236122704205	0.206682360523919	0.194814231470588	4.85635015551586	1	0.893929615475166	1
HSF2_Q6	106	91	124	121	901	0.14526925218751	0.145766374903477	0.44917728234178	1.217413634925	1	0.770923036140018	1
HSFY1_01	111	86	162	118	901	0.0348984769203619	0.0253843964650181	0.00502297830353594	10.9095557761497	0.567613462851769	0.29867172862032	0.0793630571958678
IK1_01	860	879	5582	6231	901	0.995106441734187	0.998572044482007	0.999999999012234	-26.8469628027529	1	1	1
IK3_01	855	873	4986	5353	901	0.98825139759066	0.993600695652046	0.999857736319347	-17.5555882273926	1	1	1
IRF4_05	0	0	0	0	901	1	1	1	0	1	1	1
IRF4_09	487	465	801	841	901	0.160845771231007	0.119047005154044	0.844285146429256	0.0140351057858742	1	0.770923036140018	1
IRF4_Q5	232	176	312	217	901	0.000970249144765568	0.000338546113625015	2.08612669865493e-05	20.9709581132515	0.0894246295092265	0.0169981351041324	0.000501577419285293
IRF7_04	8	7	8	9	901	0.5	0.398736621501371	0.685471329604155	-1.37509989999922	1	1	1
IRF7_Q3	479	472	802	903	901	0.388546355838065	0.432504278869511	0.993280389183443	-7.56601432170727	1	1	1
ISL2_03	847	866	6879	6627	901	0.985420751695715	0.067479407045386	0.0151087088389374	8.30211020944977	1	0.565260694639636	0.185669244176275
ISRE_01	184	135	223	157	901	0.00150551268174467	0.00101732021821407	0.000415546327651359	19.5632951283658	0.0925053903338667	0.0312543378151323	0.00765990397304005
KAISO_01	265	277	323	339	901	0.747854508783457	0.727768060088057	0.745625575422982	-2.60366012624332	1	1	1
KAISO_Q2	827	842	14235	15104	901	0.925409110434907	0.99899050352094	0.999999845261487	-31.0066537999358	1	1	1
KLF13_01	8	20	11	26	901	0.994059632752292	0.988829014221733	0.996184236870726	-12.1556064932486	1	1	1
KLF8_01	11	14	11	15	901	0.78945686355235	0.727980811531719	0.836531805835522	-3.14163379732563	1	1	1
KLF9_01	133	183	171	246	901	0.999223283669236	0.99910971337087	0.999904942226018	-16.5769984083179	1	1	1
LBX2_03	819	836	7424	6675	901	0.939451083456991	0.00269792635246495	1.27868178005074e-10	29.1206150575684	1	0.0648675336049181	7.85678915964509e-09
LEF1_05	563	554	1179	1129	901	0.348927847131989	0.376306688627516	0.153735227145943	5.28956724238321	1	1	0.955231242828161
LHX2_03	22	18	38	34	901	0.315996271906055	0.265165873444647	0.361971658023093	3.40338007955871	1	1	1
LHX3_01	543	478	2262	1786	901	0.00116857096745348	0.000178769285368601	3.66474070759922e-14	33.7040490949169	0.0923171064288247	0.0131374434727117	4.41996907130225e-12
LHX6_06	5	2	9	2	901	0.226106263622319	0.127408690536317	0.0327144779453274	8.12467423521212	1	0.770923036140018	0.328929205523019
LHX6_07	1	1	2	1	901	0.750138811771238	0.5	0.5	0	1	1	1
LRF_Q6	641	704	2782	3118	901	0.99973912357161	0.998708602636049	0.999994462409914	-21.1675050556627	1	1	1
LYF1_01	788	802	2414	2700	901	0.863636021827076	0.950992465320518	0.999970835920087	-16.2205640356569	1	1	1
MAFA_Q4_01	738	741	1835	1967	901	0.597015342275707	0.953263553396818	0.984583511356468	-9.90957793971827	1	1	1
MAFB_Q4	842	855	3558	3840	901	0.920561824844885	0.989844435632832	0.99951098894042	-14.5575322181273	1	1	1
MAFF_01	3	1	4	1	901	0.312291608731978	0.158453667657232	0.187499684693059	7.34973606298017	1	0.770923036140018	1
MAFF_04	1	0	1	0	901	0.5	0.158923960927542	0.5	0	1	0.770923036140018	1
MAX_11	53	66	55	71	901	0.908008063338879	0.893749835534195	0.935218020987339	-4.67644541367909	1	1	1
MEF2_01	0	0	0	0	901	1	1	1	0	1	1	1
MEF2_04	414	359	701	556	901	0.00507082082174771	0.000947213059231092	2.38051669451592e-05	25.6998976021541	0.200297422459034	0.0308122836326349	0.000548510721694711
MEIS1AHOXA9_01	845	831	5244	4929	901	0.114841842359823	0.0171232103542091	0.000899883374600348	14.9861280991113	1	0.263703719457686	0.0155511095673123
MEIS1DLX3_01	65	55	68	57	901	0.197596618607319	0.171542795188524	0.185572793515634	5.23682633881659	1	0.817662651703086	1
MEIS1DRGX_01	711	740	2201	2092	901	0.962876441770329	0.185331739952781	0.0494541285929546	7.53309025161057	1	0.854070434949067	0.427314579873498
MEIS1EOMES_01	829	856	3623	4231	901	0.996400050010813	0.999978452063601	0.999999999997188	-29.3389934859889	1	1	1
MEIS1SOX2_01	26	17	26	17	901	0.108238294732058	0.0824764805346056	0.111023897849579	8.70215975273102	1	0.577997807997403	0.787130968087397
MEIS1_02	164	167	189	194	901	0.596114622740948	0.578956776796288	0.620408804960168	-1.25485002077063	1	1	1
MEIS1_06	2	8	2	8	901	0.989428045858869	0.971445593474112	0.989257967689548	-7.08923855369986	1	1	1
MEIS2ONECUT2_01	3	4	3	4	901	0.773893736377681	0.647661948051411	0.773437913840674	-2.12225952517667	1	1	1
MEIS2_05	0	0	0	0	901	1	1	1	0	1	1	1
MEOX2_03	5	4	7	4	901	0.5	0.368741608679907	0.274413493468213	5.33912945458123	1	1	1
MGADLX2_01	32	22	32	22	901	0.106663206561895	0.0836163194209625	0.110161099486711	7.03978611122019	1	0.577997807997403	0.787130968087397
MIBP1_Q6	534	560	1078	1097	901	0.903604041086746	0.634392625421114	0.666062799961884	-2.26295019238105	1	1	1
MIZF_03	0	0	0	0	901	1	1	1	0	1	1	1
MRF2_01	77	64	81	66	901	0.146249829354359	0.125138432821479	0.124054086661676	6.6429965783521	1	0.770923036140018	0.83283006483417
MSX1_01	716	721	2087	2032	901	0.637445577630479	0.381514878969137	0.199820760409555	3.30553953157626	1	1	1
MSX1_Q5	137	128	168	158	901	0.297352987445913	0.274613007388133	0.309098041332104	1.97223665799962	1	1	1
MSX2_03	8	6	8	7	901	0.394854544067388	0.296746278226125	0.5	1.51264333340593	1	1	1
MSX2_Q3	791	788	3386	3242	901	0.443131505082289	0.0292435721592126	0.0392483077275249	6.01836488965201	1	0.336910320917595	0.35580842907084
MTF1_01	836	846	3633	4133	901	0.85069158352381	0.99999930098784	0.999999993945759	-31.1359399602633	1	1	1
MTF1_07	0	0	0	0	901	1	1	1	0	1	1	1
MYBL1ELF1_01	2	0	2	0	901	0.249861188228762	0.0787071853295696	0.249999873877319	0	1	0.565260694639636	1
MYBL1FIGLA_01	32	39	33	40	901	0.833631359611487	0.80137788159209	0.825413529619985	-4.84441173495722	1	1	1
MYBL1HOXA13_01	4	0	4	0	901	0.0622918402135309	0.0226901379073366	0.0624998108160261	0	0.820175896144824	0.285871287769201	0.486794301144541
