transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
FOXJ2_03	9	7	10	7	876	0.401358370041149	0.307174975132618	0.314542507667057	3.40687657681423	1	1	1
FOXL2_Q2	332	281	484	386	876	0.00611363633826223	0.00287776097512366	0.000497069482840369	16.525913777448	0.198872993827001	0.0648060559999882	0.00916264746702413
FOXL2_Q5	655	618	1584	1396	876	0.0267910990593172	0.00108473541102162	0.000303188941957586	16.3040659295553	0.493849259326748	0.0299929341147479	0.00615569248416455
FOXM1_Q3	773	787	4642	4353	876	0.874379153398474	0.0564125721762038	0.00117083155159261	13.7965404505098	1	0.511412334646569	0.0190432308244327
FOXN4_01	858	864	9996	11925	876	0.901697910396446	0.999999999999609	1	-74.2745259708131	1	1	1
FOXO1ETV7_01	6	4	6	4	876	0.376600554463871	0.263130059231865	0.376964298502368	4.41620925620529	1	1	1
FOXO3_01	618	549	1484	1303	876	0.000282937825024543	0.000313193432211954	0.000321656458642142	17.4809264263402	0.0195580771548215	0.0137059205557255	0.00615569248416455
FOXO3_03	0	0	0	0	876	1	1	1	0	1	1	1
FOXO6_03	5	5	5	5	876	0.623399445536129	0.500144385954386	0.62305868687883	0	1	1	1
FOXP1_01	5	3	5	3	876	0.362968123362976	0.239435360938057	0.363291181997025	4.96695582578665	1	1	1
FXR_Q3	486	444	832	742	876	0.0248196705678406	0.0224532811201669	0.0124056918203832	13.0213353116634	0.473285442207444	0.272754310697978	0.152452168370486
GATA5_06	188	186	226	220	876	0.476756068659463	0.452333383659918	0.40650489791618	1.23057622609078	1	1	1
GATAD2A_01	832	843	5071	5421	876	0.919230962737753	0.975326500112144	0.999706262680823	-10.8303864696456	1	1	1
GCM1CEBPB_01	1	1	1	1	876	0.750142775556825	0.5003221179773	0.750004799737492	0	1	1	1
GCM1ELF1_02	114	138	124	160	876	0.95569658196427	0.953256327822965	0.986037540504429	-10.7693141462607	1	1	1
GCM1ELK3_01	2	4	2	4	876	0.891026785626447	0.7933589608384	0.89062974293982	-3.93776358745241	1	1	1
GCM1ETV4_01	26	36	28	57	876	0.922805707068793	0.904781593004763	0.999492172024461	-14.396299764973	1	1	1
GCM1ETV7_01	5	12	5	16	876	0.976016967937147	0.95610978721815	0.99640191411351	-12.9278846967455	1	1	1
GCM1FOXI1_01	96	99	102	118	876	0.619344692370812	0.619104901561397	0.874201250515604	-5.16127904924115	1	1	1
GCM1MAX_03	1	1	1	1	876	0.750142775556825	0.5003221179773	0.750004799737492	0	1	1	1
GCM1NHLH1_01	138	177	166	200	876	0.99362843855826	0.990604691499875	0.966435652885534	-11.3475710091936	1	1	1
GCM1ONECUT2_01	0	4	0	4	876	1	0.97737305135008	1	0	1	1	1
GCM1PITX1_02	243	236	305	325	876	0.373882800104559	0.397308287863952	0.798703139637247	-4.48473411641273	1	1	1
GCM1SOX2_01	0	0	0	0	876	1	1	1	0	1	1	1
GCM1TBX21_02	23	25	24	27	876	0.669475185186398	0.616498386349181	0.712100720810196	-3.02013735235745	1	1	1
GCM1_05	31	21	38	27	876	0.102373813156701	0.0806291173709607	0.107279659422529	8.42433761862161	1	0.596916270146439	0.741570645758228
GCM2E2F8_01	281	333	511	640	876	0.996034382639113	0.994983827123003	0.999937751927878	-22.066360864169	1	1	1
GCM2HES7_01	301	337	497	628	876	0.966917319123787	0.990033576517632	0.999959460044548	-22.6770638948955	1	1	1
GCM2HOXA13_01	4	10	4	10	876	0.971801121858896	0.946285760271969	0.971316202870726	-7.14222664737038	1	1	1
GCM2MAX_01	225	232	277	300	876	0.668305309444054	0.707696428710473	0.841225328178227	-4.8612034044203	1	1	1
GCM2SOX15_01	97	77	106	87	876	0.0644453101018157	0.058803001574109	0.0974910500895002	8.6732735017466	0.828796662472189	0.515340152722019	0.694767483045807
GCM2TBX21_02	3	2	3	2	876	0.5	0.327360212095827	0.500008756326608	2.73995301075668	1	1	1
GCNF_01	11	10	11	10	876	0.5	0.413237634776177	0.500017279867795	1.26534847720671	1	1	1
GFI1B_01	612	617	1384	1328	876	0.622945643983141	0.32024073368648	0.14539457114248	4.58611290419811	1	1	0.855353168529696
GLI3_03	0	0	0	0	876	1	1	1	0	1	1	1
GLIS1_01	0	0	0	0	876	1	1	1	0	1	1	1
GMEB2_02	1	2	1	2	876	0.875214163335237	0.718482612097482	0.875003697077412	-2.64767406734088	1	1	1
GMEB2_03	3	4	4	4	876	0.773906786634143	0.647030875374346	0.636729249442327	0	1	1	1
GRE_C	824	844	5763	6060	876	0.990813266253592	0.947953869813978	0.997022350643926	-14.8313992330734	1	1	1
GRHL1_01	16	18	23	24	876	0.697985094409341	0.633270731738538	0.614592481439902	-1.91566629480764	1	1	1
GZF1_01	0	0	0	0	876	1	1	1	0	1	1	1
HELIOS_01	4	2	4	2	876	0.343481836209061	0.206907603402752	0.343758513135953	4.79684083401146	1	0.930243127493674	1
HES1_Q2	708	711	1782	1957	876	0.59620103474156	0.982723499367631	0.998025002094183	-13.973691999734	1	1	1
HES5_01	1	0	1	0	876	0.5	0.15893163388081	0.500004670036011	0	1	0.7847249422865	1
HESX1_02	2	2	4	2	876	0.687714347008766	0.499316294487668	0.343758513135953	2.55117458457179	1	1	1
HIC1_03	483	545	1161	1346	876	0.998885859112513	0.999594141072468	0.999900101132981	-20.3065083024533	1	1	1
HIC2_01	797	802	3727	4069	876	0.694124127155815	0.979195800779474	0.999950697368847	-15.125975305934	1	1	1
HIC2_03	0	0	0	0	876	1	1	1	0	1	1	1
HIF1_Q5	478	546	889	1260	876	0.999591322516568	0.999999627517175	1	-29.9027078261499	1	1	1
HINFP_02	0	0	0	0	876	1	1	1	0	1	1	1
HINFP_03	0	0	0	0	876	1	1	1	0	1	1	1
HMX1_01	0	2	0	2	876	1	0.921528037414693	1	0	1	1	1
HNF1B_01	680	638	2422	2170	876	0.0115997237578717	0.00923488916816682	0.000104180447310201	20.2944750243488	0.305459392290621	0.145911248857036	0.00250486032011048
HNF1_C	319	260	470	407	876	0.00160196430282549	0.00367836553206113	0.0181092839577684	13.2634949052289	0.0738238549552081	0.0726477192582073	0.213073064439275
HNF3B_01	640	553	2168	1681	876	5.06873158429561e-06	1.10432698267421e-08	2.06104536479197e-15	37.894004036709	0.00140150428305774	3.05346410709419e-06	2.27951617345992e-13
HNF4A_09	705	691	1800	1725	876	0.220110640132638	0.167057053957946	0.106201028432947	4.67378473481707	1	0.817544697688	0.741570645758228
HNF4GAMMA_01	0	0	0	0	876	1	1	1	0	1	1	1
HNF6_Q6	233	210	302	275	876	0.113270763042626	0.108258517825834	0.139546670030422	5.25783210127208	1	0.695063115084802	0.848014379415642
HOX13_01	597	586	1302	1233	876	0.304974559097669	0.10570307031409	0.0883422745153178	12.0406000370206	1	0.695063115084802	0.669222983657133
HOXB13EOMES_01	735	701	2692	2434	876	0.0201003105652052	0.00189126670693742	0.000162576945358595	19.9554857048226	0.440250001521045	0.0454726299537562	0.00359620203133213
HOXB13TBX3_01	110	105	118	117	876	0.385459548830094	0.369854247575195	0.50005718506281	0.178407027504867	1	1	1
HOXB2ELK1_02	0	1	0	1	876	1	0.841620810695718	1	0	1	1	1
HOXB2ESRRB_01	0	0	0	0	876	1	1	1	0	1	1	1
HOXB2PITX1_01	158	128	189	154	876	0.0303552495775557	0.0225302101529057	0.0331139945858536	10.6780871746425	0.524576656762134	0.272754310697978	0.352154596268789
HOXB2RFX5_01	140	113	157	130	876	0.0385234385899249	0.0347179020865583	0.0623561171976165	10.2442505266807	0.603367997870986	0.362245280261637	0.550525090546228
HOXB2_03	1	2	1	2	876	0.875214163335237	0.718482612097482	0.875003697077412	-2.34795735445485	1	1	1
HOXC10TBX21_01	28	25	30	25	876	0.39028314038006	0.335005429870842	0.29504799913988	3.57804954713857	1	1	1
HOXD10_Q2	324	274	609	489	876	0.00675938064022067	0.00362258428440815	0.000162058113897195	17.2797277475811	0.207663194113446	0.0726477192582073	0.00359620203133213
HOXD12EOMES_01	2	1	2	1	876	0.5	0.281962693640824	0.500007005057651	5.29224675050945	1	1	1
HOXD12ETV4_01	0	0	0	0	876	1	1	1	0	1	1	1
HOXD12TBX21_01	4	7	4	7	876	0.887456199213128	0.817921701520936	0.886725438733225	-4.58324049348721	1	1	1
HOXD13_01	545	492	1265	1023	876	0.00572831065391598	0.000199652861846951	2.26292274388115e-07	25.1313130265129	0.198295729523997	0.0121167981649499	9.62612521050981e-06
HOXD13_04	30	19	31	20	876	0.0733181197208077	0.0557585467524512	0.0803970015411306	7.74328639517002	0.90099822679126	0.511412334646569	0.641592551830865
HOXD9_Q2	500	477	1001	923	876	0.14496749667768	0.0586660770088659	0.0395378650811639	7.62849954862032	1	0.515340152722019	0.397535261634248
HSF2_02	239	228	331	288	876	0.294498968829352	0.214815824064778	0.0456497838359039	8.03589704673498	1	0.952913178295817	0.437986919902317
HSF2_Q6	100	87	118	98	876	0.176593125731226	0.150945978282251	0.0979961368491374	7.17130904615066	1	0.7847249422865	0.694767483045807
HSFY1_01	83	98	114	139	876	0.895474457495401	0.892101147542307	0.949055417731853	-5.21090600161408	1	1	1
IK1_01	834	847	5519	5923	876	0.955404213179341	0.983387440888403	0.999927319375091	-18.206716683181	1	1	1
IK3_01	832	843	4952	5224	876	0.919230962737753	0.946994752751089	0.996681670800139	-12.892997884092	1	1	1
IRF4_05	0	0	0	0	876	1	1	1	0	1	1	1
IRF4_09	485	468	793	786	876	0.221402668167729	0.318970687467734	0.440115286597848	0.633735240188663	1	1	1
IRF4_Q5	215	170	278	223	876	0.00553418498607763	0.00452772457078718	0.00787649826388041	13.442818281644	0.198295729523997	0.0863390237119073	0.106236671705509
IRF7_04	10	7	10	7	876	0.313676921188837	0.232488540804978	0.314542507667057	4.48834935875454	1	1	1
IRF7_Q3	484	466	785	792	876	0.207481284548469	0.398781608481945	0.580001207492074	-0.765557646921058	1	1	1
ISL2_03	821	848	6615	6560	876	0.999252293414745	0.291471770017928	0.318822606769484	1.35151098699904	1	1	1
ISRE_01	160	151	196	192	876	0.308491028471563	0.286953237657703	0.439553605573047	2.33860930593023	1	1	1
KAISO_01	263	261	326	320	876	0.479194476650999	0.440181404794747	0.422112004086781	1.03507584675203	1	1	1
KAISO_Q2	810	828	12790	13981	876	0.967351539467521	0.999251093173512	0.999999999999893	-37.7524337333132	1	1	1
KLF13_01	9	22	16	43	876	0.994995612015323	0.990682968676572	0.99989818962376	-16.9512040012736	1	1	1
KLF8_01	8	12	8	12	876	0.869790098022901	0.815827136214278	0.868422240849549	-3.51257231656707	1	1	1
KLF9_01	126	156	150	219	876	0.978132570101607	0.979560802774553	0.99987131876498	-16.0420365568021	1	1	1
LBX2_03	802	803	7396	6684	876	0.568385535257946	0.00183992448470484	9.04538383196646e-10	25.3564140041961	1	0.0454726299537562	5.55788584341939e-08
LEF1_05	566	561	1153	1143	876	0.420943883735977	0.471852089468243	0.42564061155366	1.46106102233762	1	1	1
LHX2_03	22	13	40	22	876	0.0855621390995262	0.0618161303716456	0.0150093994383029	10.341056027733	0.985747144209124	0.525912616854154	0.180439084551772
LHX3_01	528	464	2132	1784	876	0.0011896790365844	0.000250014901401491	1.39875795487638e-08	28.3821022830502	0.0598084097482887	0.0125689309522749	7.03193771860579e-07
LHX6_06	1	3	2	5	876	0.937714102110727	0.841552090305469	0.937503405169568	-4.54686057066811	1	1	1
LHX6_07	3	1	6	2	876	0.312285652991234	0.158585941703703	0.144536868718842	6.48240840759901	1	0.7847249422865	0.855353168529696
LRF_Q6	636	677	2511	2950	876	0.989738776825151	0.999802748550638	0.999999998787159	-28.3230603213412	1	1	1
LYF1_01	770	770	2451	2496	876	0.529189600891212	0.760948708583851	0.743929089060016	-2.62520845517759	1	1	1
MAFA_Q4_01	716	718	1788	1974	876	0.57374611375529	0.992028117293524	0.998866931631685	-12.9717101611296	1	1	1
MAFB_Q4	812	831	3350	3666	876	0.976265179971794	0.998297785733467	0.999925533480665	-16.7316381260896	1	1	1
MAFF_01	2	0	2	0	876	0.249857224443176	0.0787088284092218	0.250004540334531	0	1	0.596246330278078	1
MAFF_04	0	1	0	1	876	1	0.841620810695718	1	0	1	1	1
MAX_11	50	64	53	65	876	0.927022893328461	0.909878134228868	0.884394097213492	-3.6722580505413	1	1	1
MEF2_01	0	0	0	0	876	1	1	1	0	1	1	1
MEF2_04	423	386	716	627	876	0.0422307908271829	0.020490339179982	0.00814180359454228	17.382075212503	0.614569140195583	0.269789465869763	0.106294720453591
MEIS1AHOXA9_01	818	812	5228	4873	876	0.319501328169925	0.0090599995714199	0.00020706305020564	17.5305907227257	1	0.145911248857036	0.00440407179860457
MEIS1DLX3_01	56	61	59	63	876	0.717002785541618	0.681063908744977	0.674562486007231	-1.83579625913351	1	1	1
MEIS1DRGX_01	702	715	2021	2138	876	0.802472731326013	0.819918008199818	0.966553993514213	-7.88959826553603	1	1	1
MEIS1EOMES_01	797	831	3427	3907	876	0.999479799038395	0.999845122352969	0.999999990993829	-24.9872584917889	1	1	1
MEIS1SOX2_01	11	13	11	13	876	0.730785623313793	0.659533684467602	0.729388464965827	-2.25396119336908	1	1	1
MEIS1_02	189	161	221	186	876	0.0532931718698651	0.0460764885114116	0.0459034202957845	9.73463919613547	0.718807903513059	0.439315485289838	0.437986919902317
MEIS1_06	3	3	3	3	876	0.656518163790938	0.500186187822175	0.656258999517262	0	1	1	1
MEIS2ONECUT2_01	8	5	8	5	876	0.289806472199044	0.201971918290899	0.290538430656075	5.477512275722	1	0.930243127493674	1
MEIS2_05	0	0	0	0	876	1	1	1	0	1	1	1
MEOX2_03	6	3	6	3	876	0.253342622053357	0.158193319443346	0.253914933442166	6.16488444347694	1	0.7847249422865	1
MGADLX2_01	28	19	28	19	876	0.118278027282148	0.091724966635857	0.121490187309406	6.81379276949665	1	0.642074766450999	0.786481710149247
MIBP1_Q6	524	516	1044	978	876	0.366748780272924	0.323245275081723	0.0740999320413673	7.30478251918846	1	1	0.611600931625016
MIZF_03	0	0	0	0	876	1	1	1	0	1	1	1
MRF2_01	70	64	74	68	876	0.326617988672283	0.29345325081822	0.337502368467217	2.4053309689298	1	1	1
MSX1_01	692	702	2053	1946	876	0.742703273260135	0.102787225430773	0.0467291650528692	6.24382410388172	1	0.684835369436355	0.437986919902317
MSX1_Q5	130	101	154	131	876	0.0239196926828168	0.0239812306249557	0.0962240338749274	6.58842829262426	0.472413930485632	0.28216213905533	0.694767483045807
MSX2_03	5	6	5	6	876	0.726232316816236	0.618948828813344	0.72559705763934	-1.733022403496	1	1	1
MSX2_Q3	782	771	3419	3113	876	0.225778844171558	0.000727732166048849	7.83907859395227e-05	15.73847959778	1	0.0251522429890633	0.00197045930111618
MTF1_01	805	837	3564	4202	876	0.9994650958362	0.999999719338926	0.999999999999821	-39.5538590114602	1	1	1
MTF1_07	0	2	0	2	876	1	0.921528037414693	1	0	1	1	1
MYBL1ELF1_01	1	0	1	0	876	0.5	0.15893163388081	0.500004670036011	0	1	0.7847249422865	1
MYBL1FIGLA_01	38	31	38	32	876	0.230688990252069	0.196530342226665	0.275228789065971	4.60398196221871	1	0.921027790265643	1
MYBL1HOXA13_01	1	3	1	3	876	0.937714102110727	0.841690280381416	0.937502529566541	-5.09969381443796	1	1	1
MYBL1ONECUT2_01	64	61	65	65	876	0.426408402075437	0.398366468738758	0.534965912497457	0	1	1	1
