transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
BCL6_02	448	445	1553	1504	522	0.430181902048304	0.242085503980584	0.192341660049538	5.93595665999508	1	1	1
BEN_02	508	511	3607	4015	522	0.790660697217918	0.998806981643229	0.999998708531798	-17.191427265145	1	1	1
BMAL1_Q6	155	167	199	198	522	0.808158162973011	0.705333297777426	0.5	0.464083482103188	1	1	1
BRACH_01	0	0	0	0	522	1	1	1	0	1	1	1
BRN3B_01	2	2	2	2	522	0.68786005785793	0.500382679312548	0.687500326541986	0	1	1	1
BTEB3_Q5	479	497	5412	6101	522	0.991695694822338	0.996205816441011	0.999999999949351	-33.5949614911177	1	1	1
CACCCBINDINGFACTOR_Q6	413	420	1712	1824	522	0.73120534255792	0.826761564411616	0.971502549430118	-8.86380136334647	1	1	1
CARF_01	4	1	4	2	522	0.186899903570116	0.0901346202270103	0.343749591821985	4.58390321672464	1	0.754755931057963	1
CDC5_01	101	86	113	101	522	0.129224999404415	0.127463736242564	0.226059979988511	4.11398232704786	1	0.84972592524065	1
CDPCR3_01	378	380	844	869	522	0.582445883915523	0.580252949429218	0.73520953353494	-5.07326697894784	1	1	1
CDP_01	462	448	2143	1874	522	0.114464190583851	0.00490777904387221	1.13075750239913e-05	18.0957204084628	1	0.159647165368314	0.000446649213447658
CDP_Q6_01	426	398	1336	1237	522	0.0201545676687152	0.0205161882379785	0.0265359891094298	8.87189604997619	0.586603995831554	0.306633840421678	0.293488039550294
CEBPGELF1_01	41	46	45	53	522	0.749069321788178	0.719608943349942	0.818333163741757	-4.0850251767058	1	1	1
CEBPG_Q6	443	444	2611	2336	522	0.568714729999878	0.022626994561102	4.71137469307421e-05	20.1415657040091	1	0.313087730823141	0.00162836887829377
CIZ_03	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
CLOCKFIGLA_01	59	64	69	83	522	0.717620699578485	0.701274586993549	0.888208780521353	-6.30467741981734	1	1	1
CLOCKNHLH1_01	17	21	18	23	522	0.795508255486765	0.7470091412721	0.825559882152043	-3.54869954511994	1	1	1
CMYB_01	0	0	0	0	522	1	1	1	0	1	1	1
CMYC_02	242	262	552	601	522	0.903321531346812	0.862516618138998	0.929673580386802	-2.43383410353983	1	1	1
COE2_02	0	0	0	0	522	1	1	1	0	1	1	1
CP2_01	505	509	3370	3352	522	0.822728904865726	0.442772894038516	0.417632054977198	0.539445662037731	1	1	1
CPEB1_01	394	355	1246	982	522	0.00446908065664726	0.00012790346486408	1.17839730134488e-08	21.5780451371472	0.247140160312593	0.0117884360116394	1.08608951273953e-06
CREB3L1_02	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
CREBP1_Q2	276	301	477	574	522	0.947231785807513	0.986984962506825	0.998761948836112	-11.4150728122957	1	1	1
CRX_02	239	227	340	355	522	0.246733684301851	0.28348576156473	0.72809188605026	-2.74647563291823	1	1	1
CTCF_04	366	403	1361	1694	522	0.99623879992666	0.998629519934591	0.999999999305559	-29.5500201308434	1	1	1
CTCF_06	476	504	2738	2817	522	0.999928214107649	0.814120761642783	0.859030624229744	-4.52482895980419	1	1	1
CTF1_01	392	402	1191	1277	522	0.787472875391119	0.830358861022376	0.960220543972505	-7.02309862170859	1	1	1
CTIP2_01	1	1	1	1	522	0.750239693192713	0.500540670565326	0.750000217694373	0	1	1	1
CUX1HOXA13_01	1	2	1	2	522	0.87535953978907	0.71870936448127	0.875000326541559	-2.91689675243333	1	1	1
CUX1HOXB13_01	8	14	8	15	522	0.935152225974479	0.90250892850198	0.953431804483012	-7.03471174262307	1	1	1
CUX1NHLH1_02	1	1	1	1	522	0.750239693192713	0.500540670565326	0.750000217694373	0	1	1	1
CUX1RFX5_01	12	12	13	13	522	0.581532276165468	0.500157749149636	0.577491385770994	0	1	1	1
CUX1SRF_01	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
CUX1_06	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
CUX2_02	0	0	0	0	522	1	1	1	0	1	1	1
DEAF1_02	9	20	9	33	522	0.988891420099474	0.98141423985983	0.999965624373287	-19.57696565363	1	1	1
DEC_Q1	420	426	1069	1114	522	0.709702563706257	0.710461311547941	0.837803502823443	-3.19305659442396	1	1	1
DLX3_01	357	324	1206	1046	522	0.0187468498386308	0.0104817908371574	0.000396703492640125	17.0669825475609	0.586603995831554	0.214682604924002	0.00953813180130388
DMRT2_01	22	19	25	19	522	0.375201368294977	0.310359883874643	0.225686057707667	5.30283863200491	1	1	1
DRRS_02	20	31	20	32	522	0.958005954742838	0.943442520787533	0.964806056415678	-6.34711078634883	1	1	1
E2F1EOMES_02	12	22	12	26	522	0.973201141413706	0.960374899179686	0.993074289273497	-12.4962718102685	1	1	1
E2F1HES7_02	9	11	9	12	522	0.750374080651242	0.675683706077544	0.808347037839616	-3.90607460927594	1	1	1
E2F1NHLH1_01	7	11	7	11	522	0.883106403717684	0.829208728720551	0.881059589217888	-6.06182978744866	1	1	1
E2F2_05	0	0	0	0	522	1	1	1	0	1	1	1
E2F3DRGX_01	16	7	19	7	522	0.0447767129275982	0.0285887607492965	0.0144787452115665	14.4169796102744	0.798735498558602	0.349539969906679	0.174059697869484
E2F3FOXI1_01	18	23	19	26	522	0.830409595868767	0.789876616492175	0.88365799048287	-5.1644400153715	1	1	1
E2F3ONECUT2_01	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
E2F7_01	0	0	0	0	522	1	1	1	0	1	1	1
E2F_01	494	488	2410	2254	522	0.256467380944198	0.0016035790931151	0.0114707535981711	12.3769898973507	1	0.081117898613828	0.140962816439747
E4BP4_01	27	19	27	21	522	0.14553908588727	0.117042162535835	0.235434847045599	6.05360336852304	1	0.84972592524065	1
EGR3_05	0	0	0	0	522	1	1	1	0	1	1	1
EGR4_02	0	0	0	0	522	1	1	1	0	1	1	1
EGR_Q6	303	340	1529	1548	522	0.992221567643952	0.992226978242997	0.64096005335234	-17.1902410702841	1	1	1
ELK1FOXI1_01	1	2	1	2	522	0.87535953978907	0.71870936448127	0.875000326541559	-2.91689675243333	1	1	1
ELK1HOXA3_01	15	9	15	10	522	0.150897615832667	0.108949112772342	0.212175566199935	7.55141895984556	1	0.825326840590482	1
ELK1PAX9_01	0	0	0	0	522	1	1	1	0	1	1	1
ELK1SREBF2_02	2	1	2	1	522	0.5	0.282038123449229	0.5	3.87505398928574	1	1	1
ERBETA_Q5	393	410	871	938	522	0.906962870533743	0.915946162640002	0.945218315929641	-8.61416587045616	1	1	1
ERFCLOCK_01	17	18	17	18	522	0.634263921059752	0.568353708733057	0.632062554534174	-1.05475339564879	1	1	1
ERFMAX_01	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
ERFONECUT2_01	1	5	1	5	522	0.984599064989853	0.949258421429302	0.984375204087941	-7.84938375108128	1	1	1
ERFSREBF2_02	1	3	1	3	522	0.93785936709945	0.841924900591959	0.937500326541417	-4.69116701929998	1	1	1
ESRRG_02	0	0	0	0	522	1	1	1	0	1	1	1
ETS1_03	0	0	0	0	522	1	1	1	0	1	1	1
ETV2ONECUT2_01	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
ETV2RFX5_02	0	0	0	0	522	1	1	1	0	1	1	1
ETV2SPDEF_01	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
ETV2TBX21_03	1	2	1	2	522	0.87535953978907	0.71870936448127	0.875000326541559	-3.46502476651543	1	1	1
ETV2TCF3_01	34	44	35	44	522	0.902443132730328	0.878354943318175	0.869795448008898	-5.4493903084209	1	1	1
ETV5EOMES_01	70	96	82	116	522	0.988949124887684	0.986828451141907	0.993667341706348	-16.2015258877127	1	1	1
ETV5HES7_01	260	298	710	946	522	0.992255893699682	0.997528329925137	0.999999997356443	-32.5093400253032	1	1	1
ETV6_01	2	3	2	3	522	0.813100096429884	0.673259644819075	0.812500544236643	-2.23748040647365	1	1	1
ETV7TBX21_01	2	7	2	7	522	0.980871867978464	0.952908803895093	0.980469117358134	-8.70260738421176	1	1	1
EVI1_01	14	12	15	14	522	0.421526645949293	0.348068005837206	0.5	1.02548344169889	1	1	1
EVI1_03	36	22	38	26	522	0.0391018808655587	0.0305270464405419	0.0843155207652875	7.41275384365819	0.777351993211595	0.35169701420041	0.728538796612562
EVI1_09	0	0	0	0	522	1	1	1	0	1	1	1
EVX2_03	453	438	2925	2511	522	0.110211750479076	0.00526666949413232	9.68754820520421e-09	21.9566282915482	1	0.161347057772829	1.07144283149559e-06
EVX2_04	13	8	13	9	522	0.189211724039566	0.1365867366826	0.261731518181005	3.94472268704883	1	0.84972592524065	1
FKHL14_Q2	135	101	197	144	522	0.00725468764113333	0.00591791523090065	0.00239234097579778	14.8920790156378	0.364712933231521	0.161347057772829	0.0409601718022432
FLI1CEBPB_01	0	0	0	0	522	1	1	1	0	1	1	1
FOXC1_Q4	385	359	1262	1015	522	0.0436065699568245	0.000320655508954193	1.20055013343079e-07	20.669365417616	0.798735498558602	0.0221653120564586	7.31283649753969e-06
FOXD2_04	0	0	0	0	522	1	1	1	0	1	1	1
FOXG1_01	0	0	0	0	522	1	1	1	0	1	1	1
FOXG1_02	1	0	1	0	522	0.5	0.159119243389507	0.5	0	1	0.84972592524065	1
FOXI1_03	0	0	0	0	522	1	1	1	0	1	1	1
FOXJ2_02	405	360	1835	1427	522	0.00102903964174501	4.996107891468e-05	4.48826703067133e-13	33.789529170365	0.0968854979327429	0.00690711915995451	1.24100583398062e-10
FOXJ2_03	3	2	3	2	522	0.5	0.32735982799067	0.5	2.45150719245662	1	1	1
FOXL2_Q2	197	174	296	239	522	0.0774052586842923	0.0441516697337801	0.00768597845028031	11.8678577255516	1	0.478742614956478	0.107580002589271
FOXL2_Q5	386	370	971	825	522	0.14947259003201	0.00488523797282559	0.000306419331596573	15.6338514318726	1	0.159647165368314	0.00847249451864526
FOXM1_Q3	461	456	2824	2599	522	0.352508246456717	0.0864421713750015	0.00114658747079199	13.7281736969521	1	0.754755931057963	0.0215981592103305
FOXN4_01	513	517	6144	7392	522	0.911685927111834	0.999999991118509	1	-62.6032501302434	1	1	1
FOXO1ETV7_01	4	5	4	5	522	0.747041634849514	0.631285567057691	0.746094607174951	-2.05017853254987	1	1	1
FOXO3_01	361	334	875	730	522	0.0439900928414798	0.0057194764400854	0.000159640429454832	18.8223638355702	0.798735498558602	0.161347057772829	0.0046463767099222
FOXO3_03	0	0	0	0	522	1	1	1	0	1	1	1
FOXO6_03	1	3	1	3	522	0.93785936709945	0.841924900591959	0.937500326541417	-4.24354019014837	1	1	1
FOXP1_01	4	1	4	1	522	0.186899903570116	0.0895773134959349	0.187499455763357	12.9622034219786	1	0.754755931057963	1
FXR_Q3	289	286	497	486	522	0.450487525180885	0.423785436923297	0.374839458829303	2.04875929804599	1	1	1
GATA5_06	114	106	141	124	522	0.29766579780013	0.26022858611193	0.162810204845103	3.61352701821374	1	1	1
GATAD2A_01	499	506	3064	3219	522	0.904462379471073	0.868898259804075	0.975783719955662	-6.51349244357642	1	1	1
GCM1CEBPB_01	0	0	0	0	522	1	1	1	0	1	1	1
GCM1ELF1_02	71	95	81	109	522	0.982934253334021	0.979641867889981	0.982451569402392	-9.9938823794003	1	1	1
GCM1ELK3_01	1	3	1	3	522	0.93785936709945	0.841924900591959	0.937500326541417	-4.54684972583317	1	1	1
GCM1ETV4_01	13	23	15	27	522	0.969671750796052	0.955197331828969	0.978222643811257	-8.87536446197488	1	1	1
GCM1ETV7_01	4	3	4	3	522	0.5	0.35259266759937	0.5	2.64661916497644	1	1	1
GCM1FOXI1_01	57	50	60	57	522	0.270262602292793	0.248957965962004	0.426700520862008	1.41524631606725	1	1	1
GCM1MAX_03	1	2	1	2	522	0.87535953978907	0.71870936448127	0.875000326541559	-3.24144750672171	1	1	1
GCM1NHLH1_01	101	106	122	128	522	0.679268341410793	0.651782026509319	0.670989677533821	-2.35694425864422	1	1	1
GCM1ONECUT2_01	0	2	0	2	522	1	0.921648439157141	1	0	1	1	1
GCM1PITX1_02	139	154	171	205	522	0.864796131087499	0.871411217167598	0.964555489760903	-9.55814729038828	1	1	1
GCM1SOX2_01	0	0	0	0	522	1	1	1	0	1	1	1
GCM1TBX21_02	15	13	16	13	522	0.424254859901752	0.349248355100647	0.355533790726272	4.2980860062474	1	1	1
GCM1_05	10	12	13	15	522	0.740511743782587	0.665921097720967	0.714208274273561	-3.25887608579502	1	1	1
GCM2E2F8_01	171	214	327	478	522	0.997632382273076	0.995385663404734	0.999999961651979	-26.6056306095274	1	1	1
GCM2HES7_01	185	221	308	414	522	0.990613308053505	0.992016263591448	0.99996699976614	-21.738649021916	1	1	1
GCM2HOXA13_01	6	6	6	6	522	0.613446530622719	0.500221794730102	0.612793558059319	0	1	1	1
GCM2MAX_01	139	151	167	198	522	0.815472689945911	0.863990499041776	0.953122481843641	-8.26038937115812	1	1	1
GCM2SOX15_01	56	57	63	62	522	0.578915996237605	0.526978254935269	0.5	0.0426432070175001	1	1	1
GCM2TBX21_02	1	3	1	3	522	0.93785936709945	0.841924900591959	0.937500326541417	-4.69116701929998	1	1	1
GCNF_01	2	8	2	8	522	0.989551044862646	0.971688811391999	0.989258080364723	-8.79034355222445	1	1	1
GFI1B_01	367	365	832	791	522	0.473051465105131	0.0914442086453589	0.160211077695171	4.78967633603653	1	0.754755931057963	1
GLI3_03	0	0	0	0	522	1	1	1	0	1	1	1
GLIS1_01	0	0	0	0	522	1	1	1	0	1	1	1
GMEB2_02	0	0	0	0	522	1	1	1	0	1	1	1
GMEB2_03	3	3	4	3	522	0.656700721986082	0.499374487157193	0.5	2.08317141292374	1	1	1
GRE_C	498	506	3407	3574	522	0.927047935929459	0.835123808096826	0.978148443558493	-10.2697053679265	1	1	1
GRHL1_01	7	11	10	14	522	0.883106403717684	0.827810432803526	0.846274417390219	-4.86261571689318	1	1	1
GZF1_01	0	0	0	0	522	1	1	1	0	1	1	1
HELIOS_01	4	2	4	2	522	0.343299278013917	0.206770890270381	0.343749591821985	4.79701766515084	1	1	1
HES1_Q2	418	429	1118	1114	522	0.828732579445	0.693883842949153	0.474660487923305	0.865172784754965	1	1	1
HES5_01	0	0	0	0	522	1	1	1	0	1	1	1
HESX1_02	1	0	2	0	522	0.5	0.159119243389507	0.249999782305627	0	1	0.84972592524065	1
HIC1_03	297	326	743	783	522	0.97083241147068	0.959249224932529	0.853201216512342	-6.80092910389702	1	1	1
HIC2_01	489	484	2318	2365	522	0.311594371069675	0.831051443401639	0.758925348885246	-2.87216589356177	1	1	1
HIC2_03	0	0	0	0	522	1	1	1	0	1	1	1
HIF1_Q5	288	346	529	789	522	0.999909349046328	0.999999742914186	0.999999999999734	-27.8506781492283	1	1	1
HINFP_02	0	0	0	0	522	1	1	1	0	1	1	1
HINFP_03	0	0	0	0	522	1	1	1	0	1	1	1
HMX1_01	0	0	0	0	522	1	1	1	0	1	1	1
HNF1B_01	406	389	1472	1362	522	0.122611959815507	0.0673911031184475	0.0201707107477341	10.4632667214688	1	0.653811930254412	0.237327724329723
HNF1_C	203	170	318	261	522	0.0193451654531503	0.0204511016609473	0.00992023744499901	11.8240583490158	0.586603995831554	0.306633840421678	0.127578867606615
HNF3B_01	369	318	1231	923	522	0.000545726220005207	5.12249963727345e-06	1.65576675236718e-11	34.7785235121183	0.0968854979327429	0.00141637114970611	2.28909753514763e-09
HNF4A_09	418	421	1074	1072	522	0.622313913357033	0.598466898276338	0.491381121209624	0.145596382557099	1	1	1
HNF4GAMMA_01	0	0	0	0	522	1	1	1	0	1	1	1
HNF6_Q6	134	129	166	167	522	0.3877748341941	0.403754660866678	0.543631942041175	-0.198907020750099	1	1	1
HOX13_01	351	342	783	774	522	0.300117804530599	0.319589641312463	0.419618283204239	2.96218286670669	1	1	1
HOXB13EOMES_01	446	435	1591	1405	522	0.196952583288627	0.0121141735135767	0.000355536041145153	18.3351160772355	1	0.223304598433597	0.0089368832160577
HOXB13TBX3_01	64	71	72	77	522	0.769659915373957	0.726622533610002	0.68841404406234	-1.96721733606158	1	1	1
HOXB2ELK1_02	0	3	0	3	522	1	0.958613736977958	1	0	1	1	1
HOXB2ESRRB_01	0	0	0	0	522	1	1	1	0	1	1	1
HOXB2PITX1_01	107	77	135	97	522	0.00916490518567862	0.00633316499557701	0.00747212686856047	13.0032536736725	0.422349380640023	0.161347057772829	0.107580002589271
HOXB2RFX5_01	85	81	94	91	522	0.399817899207752	0.375196333784065	0.44157016528591	1.3608360310494	1	1	1
HOXB2_03	0	0	0	0	522	1	1	1	0	1	1	1
HOXC10TBX21_01	19	14	20	15	522	0.239885908847297	0.188889093769248	0.249776624041243	4.61972544030284	1	0.972426669366239	1
HOXD10_Q2	189	148	353	259	522	0.00402684816901145	0.0030085352900691	8.25835093874747e-05	14.4822705780074	0.247140160312593	0.127978462723709	0.00253714892729297
HOXD12EOMES_01	2	1	2	1	522	0.5	0.282038123449229	0.5	5.29245078748065	1	1	1
HOXD12ETV4_01	0	0	0	0	522	1	1	1	0	1	1	1
HOXD12TBX21_01	3	1	3	1	522	0.31213994214207	0.158538643895077	0.312499673458014	7.87510972016135	1	0.84972592524065	1
HOXD13_01	328	278	734	568	522	0.00105119889257949	4.89496164628127e-05	2.31143176530203e-06	23.8235696111944	0.0968854979327429	0.00690711915995451	9.83247512470785e-05
HOXD13_04	15	9	16	10	522	0.150897615832667	0.108288250731161	0.1634670344665	5.95051817983987	1	0.825326840590482	1
HOXD9_Q2	305	277	600	506	522	0.0462197756851271	0.0074744748047172	0.00256125659618658	12.2811584536969	0.798735498558602	0.178868608782312	0.0416580852262111
HSF2_02	128	131	164	169	522	0.612784006620761	0.587927013578303	0.628835965656909	-1.06024297281768	1	1	1
HSF2_Q6	59	65	71	73	522	0.748394226831765	0.698044894881047	0.598659394172024	-1.6469132997317	1	1	1
HSFY1_01	55	51	82	65	522	0.379334374850105	0.32094775837832	0.0933685785120308	5.51363258804914	1	1	0.782315513896258
IK1_01	497	511	3388	3643	522	0.995005615946764	0.878636193588133	0.998903331725469	-11.8109290376543	1	1	1
IK3_01	494	506	3029	3094	522	0.977953326074433	0.749534623768764	0.80114248342011	-3.53712366147333	1	1	1
IRF4_05	0	0	0	0	522	1	1	1	0	1	1	1
IRF4_09	275	285	433	557	522	0.752590449333843	0.813530269383605	0.999965461771049	-11.7647442320471	1	1	1
IRF4_Q5	142	95	195	110	522	0.000329123918395317	8.26555841152182e-05	6.479594165574e-07	26.4397763494331	0.0910027634363052	0.00914170760314313	2.98601297796868e-05
IRF7_04	4	1	4	1	522	0.186899903570116	0.0895773134959349	0.187499455763357	11.875165451037	1	0.754755931057963	1
IRF7_Q3	266	295	462	599	522	0.968735957856689	0.892241812117954	0.99998903465033	-12.8009157292745	1	1	1
ISL2_03	491	506	3828	3884	522	0.991960237997418	0.626936982188878	0.742559423346279	-1.7489796222503	1	1	1
ISRE_01	101	89	127	101	522	0.1888121847716	0.134808321948851	0.048771344793424	9.46564684310566	1	0.84972592524065	0.491600809279323
KAISO_01	157	170	198	191	522	0.824898117092455	0.682058157027275	0.380486138176214	1.50970861852521	1	1	1
KAISO_Q2	479	491	7897	8709	522	0.941795337068715	0.992541969607014	0.999999999896664	-32.5417205014702	1	1	1
KLF13_01	4	13	5	18	522	0.99398074437865	0.986168642826611	0.998700383364945	-12.6656875224878	1	1	1
KLF8_01	4	9	4	9	522	0.954861094959733	0.918542107316819	0.953858333894973	-5.05591217635836	1	1	1
KLF9_01	92	109	122	165	522	0.921213555663215	0.899445717657234	0.995364967658135	-11.5704355815752	1	1	1
LBX2_03	492	484	4382	3914	522	0.190050214629938	0.0183601660092191	1.32239358002526e-07	21.7648134895787	1	0.290090622945661	7.31283649753969e-06
LEF1_05	334	324	717	656	522	0.281978631689148	0.13238555212577	0.0525746878984122	8.9377101626483	1	0.84972592524065	0.51917504299682
LHX2_03	15	6	23	12	522	0.0376907248965574	0.0247179438183824	0.0447631075072526	16.7494482629285	0.777351993211595	0.333390803208914	0.467056574556806
LHX3_01	310	265	1255	1090	522	0.00307981454687269	0.00967201316830471	0.000347694507221336	18.6550687685285	0.212892180552575	0.211987978340084	0.0089368832160577
LHX6_06	3	2	4	3	522	0.5	0.327670188700085	0.5	2.6473948542069	1	1	1
LHX6_07	1	2	2	2	522	0.87535953978907	0.71796169726831	0.687500326541986	-2.45185520894574	1	1	1
LRF_Q6	371	412	1569	1729	522	0.99867833753722	0.969489452221861	0.997507643735817	-14.3920735950237	1	1	1
LYF1_01	471	478	1482	1527	522	0.805301943506465	0.613684041517473	0.799455598427275	-3.6493279028739	1	1	1
MAFA_Q4_01	434	442	1025	1129	522	0.775748490657321	0.966587678246557	0.9882396694634	-10.0296620969612	1	1	1
MAFB_Q4	491	496	2085	2121	522	0.793024807438862	0.445403968919506	0.716188284896328	-2.65221994985396	1	1	1
MAFF_01	1	4	1	5	522	0.969049184766841	0.910838283009258	0.984375204087941	-5.67957835349425	1	1	1
MAFF_04	0	0	0	0	522	1	1	1	0	1	1	1
MAX_11	19	40	20	43	522	0.998552710335577	0.997546515610156	0.998886539847273	-8.48722392514872	1	1	1
MEF2_01	0	0	0	0	522	1	1	1	0	1	1	1
MEF2_04	246	214	428	344	522	0.0266195070860687	0.0109996071861698	0.00139121639004446	19.6603047546124	0.66911760993618	0.217242241926854	0.0248175052804705
MEIS1AHOXA9_01	491	496	3134	3008	522	0.793024807438862	0.185257117529585	0.0548774958589911	8.28010372180569	1	0.972426669366239	0.532407986140738
MEIS1DLX3_01	30	43	30	43	522	0.95564423690753	0.942621771252565	0.949683561945461	-7.17257834318163	1	1	1
MEIS1DRGX_01	424	422	1217	1194	522	0.468546436948248	0.24814930183164	0.326893940664132	3.06384082916063	1	1	1
MEIS1EOMES_01	487	495	2195	2428	522	0.880810616372853	0.974540198381584	0.999718842694322	-14.5502156767793	1	1	1
MEIS1SOX2_01	6	10	6	10	522	0.896708155985459	0.843213162454398	0.89494483334659	-5.0998833140828	1	1	1
MEIS1_02	110	106	132	115	522	0.409374737432799	0.319342770458985	0.154297180124668	6.31845343861886	1	1	1
MEIS1_06	2	1	2	1	522	0.5	0.282038123449229	0.5	3.16589944291906	1	1	1
MEIS2ONECUT2_01	6	1	6	1	522	0.0618708082777593	0.0290756575329245	0.0624994285522715	20.4945637030325	0.881122307538569	0.349539969906679	0.566595400370433
MEIS2_05	0	0	0	0	522	1	1	1	0	1	1	1
MEOX2_03	4	4	4	4	522	0.637245352694175	0.500271117038804	0.636719226208307	0	1	1	1
MGADLX2_01	19	21	19	21	522	0.685433955842362	0.626508421893776	0.682088961938935	-1.48068918339893	1	1	1
MIBP1_Q6	316	335	654	627	522	0.899318193557955	0.724464755297704	0.23366763279501	3.18935060791583	1	1	1
MIZF_03	0	0	0	0	522	1	1	1	0	1	1	1
MRF2_01	45	36	50	42	522	0.177382682187936	0.153826474409884	0.232844764731933	3.96051800847544	1	0.84972592524065	1
MSX1_01	406	432	1131	1207	522	0.982206107492566	0.912780546674473	0.944551073523892	-5.1693868997355	1	1	1
MSX1_Q5	93	70	119	84	522	0.0302209557223426	0.0261079923235369	0.00839704256241002	16.0573215908364	0.726616891932846	0.335760924532927	0.110561060405065
MSX2_03	6	1	6	1	522	0.0618708082777593	0.0290756575329245	0.0624994285522715	20.4945637030325	0.881122307538569	0.349539969906679	0.566595400370433
MSX2_Q3	467	457	2053	1860	522	0.191280918274484	0.00170660210310371	0.00105201176394463	12.102059413567	1	0.081117898613828	0.0215981592103305
MTF1_01	497	494	2207	2352	522	0.389128062840177	0.970837888524834	0.984873442318125	-13.6140624162563	1	1	1
MTF1_07	0	1	0	1	522	1	0.841807847509034	1	0	1	1	1
MYBL1ELF1_01	0	0	0	0	522	1	1	1	0	1	1	1
MYBL1FIGLA_01	24	20	24	20	522	0.322237828772694	0.269093708980189	0.325790775480441	3.87435049511719	1	1	1
MYBL1HOXA13_01	1	1	1	1	522	0.750239693192713	0.500540670565326	0.750000217694373	0	1	1	1
MYBL1ONECUT2_01	28	38	29	43	522	0.919305391996439	0.902514915931041	0.961820020101581	-8.01294365629148	1	1	1
MYBL2_02	14	8	15	8	522	0.140558740224133	0.0976333010186251	0.105017517439738	7.60018854677758	1	0.793988462695583	0.841662132524276
MYBL2_03	0	0	0	0	522	1	1	1	0	1	1	1
MYBL2_05	4	4	4	6	522	0.637245352694175	0.502440024788095	0.828126071468223	0	1	1	1
MYOD_01	0	0	0	0	522	1	1	1	0	1	1	1
MYOGNF1_01	508	512	4112	4465	522	0.849102384167333	0.992669738422191	0.999937791023269	-24.988297603959	1	1	1
NERF_Q2	499	497	2533	2491	522	0.441353347442662	0.346975303306776	0.281057097013138	3.91971338510605	1	1	1
NFAT5_02	8	5	8	5	522	0.289313585986378	0.201480682405363	0.290526249318408	4.77560759105297	1	1	1
NFATC1_01	2	3	2	3	522	0.813100096429884	0.673259644819075	0.812500544236643	-2.58296630311527	1	1	1
