transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
BCL11A_03	42	39	43	40	901	0.675242673532358	0.633347244156217	0.669561516369359	1.22528241691846	1	1	1
BCL6_02	766	757	2630	2500	901	0.742520321811073	0.917336965655622	0.96648228615728	9.72623902616332	1	1	1
BEN_02	878	878	6411	6917	901	0.559263131873768	0.00204199741436577	5.67852493917738e-06	-16.334818694681	1	0.0266515036424659	8.97206940390026e-05
BMAL1_Q6	281	291	356	353	901	0.324391720669905	0.383097423870651	0.559709502759274	0.5959513773947	0.992214373130419	1	1
BRACH_01	0	0	0	0	901	1	1	1	0	1	1	1
BRN3B_01	7	6	7	6	901	0.710173430908873	0.609719328799676	0.709473290314472	1.15673500241323	1	1	1
BTEB3_Q5	837	844	9731	10504	901	0.286203709567208	0.00135923633424142	2.44009481994846e-08	-32.2989977685388	0.925559364857697	0.0203150727793379	4.99767568678332e-07
CACCCBINDINGFACTOR_Q6	676	722	2899	3227	901	0.00548588833695035	0.00207235923440513	1.42383885479976e-05	-25.7542011305187	0.131899836971024	0.0266515036424659	0.000212806185595749
CARF_01	9	2	9	2	901	0.994259319580765	0.982861543396185	0.994140733386187	16.3100358238767	1	1	1
CDC5_01	168	140	199	162	901	0.96528141606773	0.960883336714982	0.977334580368137	10.3000157986968	1	1	1
CDPCR3_01	636	648	1428	1514	901	0.283481994579335	0.285194030838459	0.058401827312427	-8.85427635878142	0.925559364857697	0.812949995121998	0.311965341677054
CDP_01	774	792	3722	3385	901	0.117575779215673	0.994406166887127	0.999970560773396	16.6518312023774	0.591713523432221	1	1
CDP_Q6_01	714	685	2313	2206	901	0.955099709277481	0.952459626749091	0.946133003249388	7.84136177568195	1	1	1
CEBPGELF1_01	56	67	60	74	901	0.17514257757234	0.15047344648436	0.13066708040621	-5.95355122049233	0.768681312678603	0.556315562082882	0.595019343690806
CEBPG_Q6	761	759	4654	4138	901	0.577097927682055	0.993894205060621	0.999999983763269	26.0996967416774	1	1	1
CIZ_03	0	1	0	1	901	0.5	0.158923960927542	0.5	0	1	0.556315562082882	1
CLOCKFIGLA_01	89	112	100	147	901	0.0497570744282084	0.0337454381071749	0.00166958251882904	-15.4660594696415	0.348299520997459	0.207346969702975	0.0137802855658576
CLOCKNHLH1_01	17	46	18	50	901	0.000132256340571168	0.000100090146542528	6.54025107564645e-05	-20.5307642719381	0.0243792521119519	0.00307499172433434	0.000753491426006768
CMYB_01	0	0	0	0	901	1	1	1	0	1	1	1
CMYC_02	446	500	950	1207	901	0.00619581663088437	0.000545995594638719	1.68193164983804e-08	-17.6985872779872	0.135115973512324	0.0111827986605634	3.72043280944174e-07
COE2_02	0	1	0	1	901	0.5	0.158923960927542	0.5	0	1	0.556315562082882	1
CP2_01	867	877	5702	5749	901	0.114694768709606	0.500163171918231	0.333192908979954	-1.97742400793406	0.587279695337152	1	0.990621928311368
CPEB1_01	675	613	2175	1790	901	0.99949851396187	0.999997437553552	0.999999999589823	24.224935565834	1	1	1
CREB3L1_02	0	0	0	0	901	1	1	1	0	1	1	1
CREBP1_Q2	489	500	866	998	901	0.31796801592923	0.0735421764836523	0.00119563387732234	-11.5899103257385	0.982325769881923	0.387322129480569	0.0103310239712383
CRX_02	438	438	632	694	901	0.518795287441108	0.410987023810295	0.0468771607833174	-8.79205757250673	1	1	0.256664058546282
CTCF_04	663	708	2509	2881	901	0.00752463375504629	0.000474742060591938	2.07272766504855e-07	-27.3080714259177	0.143486981604848	0.0100973984425901	3.9524772371443e-06
CTCF_06	831	856	4586	4922	901	0.0101835146808498	0.00357349149278668	0.000286401870352787	-15.0874348799196	0.156430100514165	0.0420455488406603	0.00281321316602963
CTF1_01	656	695	1958	2218	901	0.0193541313290912	0.0050439004768147	2.99304774047117e-05	-15.0735929517003	0.222975721353905	0.0536399416092025	0.000394084619162038
CTIP2_01	1	4	1	5	901	0.187152681219963	0.0896145647047217	0.109374645279781	-6.00054527521754	0.774107958265102	0.419973341370433	0.517553025470937
CUX1HOXA13_01	8	5	8	5	901	0.867451651248605	0.798181975092243	0.86657794101689	5.31087579378542	1	1	1
CUX1HOXB13_01	16	15	16	15	901	0.641129308226382	0.571942248801849	0.639950993154293	0.966776412030026	1	1	1
CUX1NHLH1_02	1	3	1	3	901	0.312291608731978	0.158587871842275	0.312499810815835	-5.5981370421483	0.978871647782687	0.556315562082882	0.976341216842695
CUX1RFX5_01	18	25	19	26	901	0.177273014620364	0.140344001451512	0.185646290133735	-6.207141156032	0.771905331378436	0.556315562082882	0.754870576793792
CUX1SRF_01	1	0	1	0	901	1	0.841613154998138	1	0	1	1	1
CUX1_06	2	4	2	5	901	0.343489293498468	0.206654199978577	0.226562086159326	-4.06263117387504	1	0.657603395292076	0.8336020294553
CUX2_02	0	1	0	1	901	0.5	0.158923960927542	0.5	0	1	0.556315562082882	1
DEAF1_02	33	42	39	44	901	0.172717322888115	0.148718927063859	0.330438483630641	-3.36298010679546	0.764101436457022	0.556315562082882	0.990621928311368
DEC_Q1	689	716	1694	1899	901	0.069699419638644	0.00674829629199371	0.000328123315370297	-13.8323682423159	0.433076169215395	0.0650369325052487	0.00307546090508092
DLX3_01	619	580	2045	1718	901	0.97710752554796	0.999251649030957	0.999999957295817	29.7122924582621	1	1	1
DMRT2_01	35	43	40	45	901	0.20895919144523	0.182202391853487	0.332319357507345	-3.48230797374641	0.808072957127359	0.603340854460948	0.990621928311368
DRRS_02	41	58	41	60	901	0.0488300427059141	0.0386750628297583	0.0363748648144831	-7.38219629969666	0.348299520997459	0.229971072525337	0.207374229303187
E2F1EOMES_02	15	30	16	30	901	0.0167167378413419	0.01195149532408	0.0270366298246955	-13.1575411280295	0.205430133916935	0.101679644834096	0.162513655359311
E2F1HES7_02	14	24	14	27	901	0.0695357195799212	0.0498231640243631	0.0297906343002786	-11.21319029779	0.433076169215395	0.278305148540129	0.173412850190043
E2F1NHLH1_01	17	13	18	13	901	0.821232319217776	0.770078394736017	0.859481132162911	6.40783797783255	1	1	1
E2F2_05	0	0	0	0	901	1	1	1	0	1	1	1
E2F3DRGX_01	22	21	22	21	901	0.621022459537448	0.561384247272174	0.619605445861679	0.690929803492791	1	1	1
E2F3FOXI1_01	34	55	35	62	901	0.0145792483042846	0.0106065722987648	0.00397896866076422	-12.8527565409528	0.190358910186857	0.0961546636265071	0.0301850167370406
E2F3ONECUT2_01	0	0	0	0	901	1	1	1	0	1	1	1
E2F7_01	0	1	0	1	901	0.5	0.158923960927542	0.5	0	1	0.556315562082882	1
E2F_01	845	849	3952	3957	901	0.383024424483598	0.956034712175647	0.482026779679272	2.31552912997784	1	1	1
E4BP4_01	30	19	32	19	901	0.959402157920044	0.945094289240914	0.975564497787352	8.33603827536785	1	1	1
EGR3_05	2	0	2	0	901	1	0.921523110018076	1	0	1	1	1
EGR4_02	0	0	0	0	901	1	1	1	0	1	1	1
EGR_Q6	525	608	2699	2884	901	3.14361649292393e-05	8.50414347052818e-05	0.00682765000009548	-21.9176744114291	0.0173841992058693	0.00276634784658946	0.0477935500006684
ELK1FOXI1_01	2	2	2	2	901	0.687708391268022	0.500221573220234	0.687500189184165	0	1	1	1
ELK1HOXA3_01	20	27	20	27	901	0.187682973910727	0.150524671134769	0.190843864216949	-6.48280306420352	0.774107958265102	0.556315562082882	0.762053211097019
ELK1PAX9_01	0	0	0	0	901	1	1	1	0	1	1	1
ELK1SREBF2_02	4	5	4	5	901	0.5	0.369300954298486	0.5	-1.84483053889388	1	0.978064666009729	1
ERBETA_Q5	639	686	1359	1684	901	0.00699636509149618	0.00028274580648682	2.0098574734194e-09	-29.0896189798195	0.143295922059162	0.0064678021649278	5.05205083091331e-08
ERFCLOCK_01	21	15	21	15	901	0.880887211555652	0.843763753972908	0.87850966897025	6.72412662555121	1	1	1
ERFMAX_01	0	2	0	2	901	0.249861188228762	0.0787071853295696	0.249999873877319	0	0.863582731815658	0.388616885580645	0.858695218969921
ERFONECUT2_01	3	3	3	3	901	0.656510706501532	0.500181014483315	0.656250236480385	0	1	1	1
ERFSREBF2_02	2	4	2	6	901	0.343489293498468	0.206395336176619	0.144530753391317	-6.58332252890455	1	0.657603395292076	0.629334697837783
ESRRG_02	0	0	0	0	901	1	1	1	0	1	1	1
ETS1_03	0	0	0	0	901	1	1	1	0	1	1	1
ETV2ONECUT2_01	1	2	1	2	901	0.5	0.281959607011762	0.5	-2.91686256171425	1	0.81210240977867	1
ETV2RFX5_02	0	0	0	0	901	1	1	1	0	1	1	1
ETV2SPDEF_01	0	0	0	0	901	1	1	1	0	1	1	1
ETV2TBX21_03	1	2	1	2	901	0.5	0.281959607011762	0.5	-3.46496638052889	1	0.81210240977867	1
ETV2TCF3_01	53	85	56	85	901	0.00292958119189811	0.00248796728951556	0.00902603169002956	-12.8755248001739	0.108003893274644	0.0305743535800468	0.0616221669702018
ETV5EOMES_01	130	165	143	190	901	0.0151460977363865	0.0111494279729197	0.00579486750920417	-17.8376874107527	0.190358910186857	0.0981653785799591	0.04161768483883
ETV5HES7_01	483	544	1328	1688	901	0.00214553669101746	0.000115702307037007	2.88545256449743e-11	-37.362511075941	0.0912678300102041	0.00319916878957324	1.06377017877805e-09
ETV6_01	4	7	4	9	901	0.273785688246519	0.181568925388726	0.13342205898311	-6.28103845686158	0.917596882426214	0.603340854460948	0.595019343690806
ETV7TBX21_01	11	16	12	16	901	0.219293687317641	0.167119499420739	0.285792722019966	-4.6106345406039	0.83061239100449	0.574019150184276	0.931116837822687
EVI1_01	29	15	51	19	901	0.989490649753123	0.983205478764785	0.999970760767108	21.0535852041923	1	1	1
EVI1_03	61	41	70	43	901	0.984080635527612	0.980862378246198	0.995926055927641	12.516916835962	1	1	1
EVI1_09	0	0	0	0	901	1	1	1	0	1	1	1
EVX2_03	773	758	4946	4313	901	0.854166748287393	0.998057458555706	0.99999999998036	26.110367522974	1	1	1
EVX2_04	16	13	17	13	901	0.7727125873139	0.713749935832957	0.819204524710026	3.28216989805885	1	1	1
FKHL14_Q2	229	203	338	309	901	0.931893969125232	0.925098077473125	0.880934936533347	6.33827309643177	1	1	1
FLI1CEBPB_01	0	0	0	0	901	1	1	1	0	1	1	1
FOXC1_Q4	674	610	2152	1837	901	0.999645938671326	0.999963857349375	0.999999729035571	21.0973425837578	1	1	1
FOXD2_04	1	0	1	0	901	1	0.841613154998138	1	0	1	1	1
FOXG1_01	0	0	0	0	901	1	1	1	0	1	1	1
FOXG1_02	0	0	0	0	901	1	1	1	0	1	1	1
FOXI1_03	0	0	0	0	901	1	1	1	0	1	1	1
FOXJ2_02	682	614	3015	2383	901	0.999853250411438	0.999999824286031	1	43.8950352321695	1	1	1
FOXJ2_03	7	5	7	5	901	0.806960028041015	0.718854821360086	0.806153075362113	3.16298945409776	1	1	1
FOXL2_Q2	324	276	487	391	901	0.992860611573589	0.993907248027166	0.999476064977394	14.6539853281655	1	1	1
FOXL2_Q5	666	624	1607	1394	901	0.987674831413612	0.999212059424142	0.99995403229355	17.8894916935223	1	1	1
FOXM1_Q3	778	808	4626	4435	901	0.0176262010752088	0.698053650435534	0.97839718160354	9.16322130271922	0.207389131799797	1	1
FOXN4_01	878	888	10841	12821	901	0.0643108187716629	8.73247692125811e-12	1.17147234252687e-38	-76.3058564788366	0.413533520706158	4.82905973745574e-09	2.15941401805786e-36
FOXO1ETV7_01	6	6	6	6	901	0.613170308950932	0.500128210910762	0.61279331016933	0	1	1	1
FOXO3_01	612	545	1455	1245	901	0.999586530480054	0.999481034134702	0.99997602592336	21.8995552776717	1	1	1
FOXO3_03	0	0	0	0	901	1	1	1	0	1	1	1
FOXO6_03	6	4	6	4	901	0.82880973539763	0.737088005687603	0.828125620761323	3.53630652186549	1	1	1
FOXP1_01	3	2	4	2	901	0.812847318780037	0.673356843183572	0.890625354720219	4.6233991365868	1	1	1
FXR_Q3	481	475	855	789	901	0.62945199813046	0.839386500436893	0.950861407194301	9.11278118575688	1	1	1
GATA5_06	189	183	229	218	901	0.65812999951763	0.627459876637607	0.714837354836173	1.73125432777064	1	1	1
GATAD2A_01	861	867	5121	5605	901	0.276542978447516	0.000783282106789142	1.45484111389532e-06	-14.8552709341678	0.921254620972749	0.0139727420985289	2.43796101813368e-05
GCM1CEBPB_01	0	1	0	1	901	0.5	0.158923960927542	0.5	0	1	0.556315562082882	1
GCM1ELF1_02	113	143	122	187	901	0.0251059072064844	0.0168687978319454	0.000129425904798676	-17.5589094800611	0.254521230316521	0.127786920562545	0.00137639471833977
GCM1ELK3_01	4	2	4	2	901	0.891015624919289	0.793345980430571	0.890625354720219	5.38601999862377	1	1	1
GCM1ETV4_01	29	40	30	44	901	0.109673884488698	0.0868958161402761	0.0650852567767455	-7.91967216995746	0.581156851577062	0.410712703637373	0.333260620347595
GCM1ETV7_01	8	10	8	10	901	0.406798179110871	0.317970194569162	0.407264288413262	-3.00052242813735	1	0.883605616064052	1
GCM1FOXI1_01	93	113	102	133	901	0.0797034212129736	0.0635048087971554	0.0250521372126653	-9.71236941560841	0.468893531178451	0.347704547176504	0.155661032343864
GCM1MAX_03	0	4	0	4	901	0.0622918402135309	0.0226901379073366	0.0624998108160261	0	0.405263383977442	0.157809696795799	0.323013040946378
GCM1NHLH1_01	169	163	199	209	901	0.664688079684017	0.608353859630238	0.327965133892788	-2.69207809884551	1	1	0.990621928311368
GCM1ONECUT2_01	0	2	0	2	901	0.249861188228762	0.0787071853295696	0.249999873877319	0	0.863582731815658	0.388616885580645	0.858695218969921
GCM1PITX1_02	266	252	326	356	901	0.782522232648937	0.737910098441124	0.133350921384116	-6.51882321649847	1	1	0.595019343690806
GCM1SOX2_01	0	1	0	1	901	0.5	0.158923960927542	0.5	0	1	0.556315562082882	1
GCM1TBX21_02	20	25	20	27	901	0.273200674148343	0.223282640066648	0.190843864216949	-7.02110116883968	0.917596882426214	0.689806145010372	0.762053211097019
GCM1_05	27	27	37	38	901	0.554866530208723	0.498409993254936	0.5	0.720658051668518	1	1	1
GCM2E2F8_01	311	341	602	831	901	0.0775462642291442	0.0730511272370136	7.81977166580654e-10	-29.4149839769996	0.466120479551269	0.387322129480569	2.16216686559551e-08
GCM2HES7_01	300	378	523	743	901	8.94277032805078e-05	1.06328676500429e-05	3.37034082387403e-10	-34.8379327102661	0.0243792521119519	0.000587997581047371	1.03544359755685e-08
GCM2HOXA13_01	7	17	7	17	901	0.0310828115458335	0.019979444064847	0.0319565321591424	-9.10835601032588	0.291335504827897	0.147315100904805	0.184082940458393
GCM2MAX_01	216	259	249	323	901	0.0123338514615349	0.00537078079850955	0.00111989984188238	-15.5788710113122	0.174887688672533	0.0560385241806751	0.00998878407356381
GCM2SOX15_01	94	67	102	72	901	0.989742363912828	0.987537542319829	0.99074740666529	15.4937555098942	1	1	1
GCM2TBX21_02	2	3	2	3	901	0.5	0.327360223652099	0.5	-2.38162753350837	1	0.900647779500551	1
GCNF_01	8	13	10	13	901	0.190246150432754	0.137720881351746	0.338818847742595	-4.94469636264305	0.774107958265102	0.556315562082882	1
GFI1B_01	646	628	1416	1438	901	0.837293439532757	0.689190275374496	0.347025366929286	-2.01239755961677	1	1	1
GLI3_03	0	0	0	0	901	1	1	1	0	1	1	1
GLIS1_01	0	0	0	0	901	1	1	1	0	1	1	1
GMEB2_02	1	0	1	0	901	1	0.841613154998138	1	0	1	1	1
GMEB2_03	5	5	6	6	901	0.623389624592808	0.500140369270765	0.61279331016933	0.50630973466527	1	1	1
GRE_C	853	868	5892	6048	901	0.0554642123842409	0.155517480931242	0.0773967321550214	-8.29966545589628	0.374045237176649	0.556315562082882	0.392664154878228
GRHL1_01	8	18	9	26	901	0.0367135607448942	0.023587119666698	0.00299384465375861	-9.45892761660891	0.317228110811351	0.161033051551654	0.0239941462830219
GZF1_01	0	0	0	0	901	1	1	1	0	1	1	1
HELIOS_01	4	5	4	5	901	0.5	0.369300954298486	0.5	-1.61379191021741	1	0.978064666009729	1
HES1_Q2	722	766	1797	2102	901	0.00375400747519691	5.70804503200484e-05	5.42169265498662e-07	-24.3649218324964	0.11193222797167	0.00197284306418667	9.99398679402534e-06
HES5_01	2	0	4	0	901	1	0.921523110018076	1	0	1	1	1
HESX1_02	3	2	4	4	901	0.812847318780037	0.67263961681783	0.636719025893991	1.09871993159905	1	1	1
HIC1_03	511	567	1220	1388	901	0.00410108487228016	0.000685882219305126	0.000531536289836477	-19.4247350287524	0.113394996718546	0.0130353043782425	0.00481868144720609
HIC2_01	818	840	3834	4206	901	0.0338871971123313	0.00145065184433121	1.68663674802865e-05	-16.4013771879094	0.302277325299554	0.0205694992285939	0.000239156441451242
HIC2_03	0	0	0	0	901	1	1	1	0	1	1	1
HIF1_Q5	542	577	1002	1330	901	0.0493587884208725	0.000112206529947126	5.7487125763592e-12	-22.92237903982	0.348299520997459	0.00319916878957324	2.44541388825126e-10
HINFP_02	0	0	0	0	901	1	1	1	0	1	1	1
HINFP_03	0	0	0	0	901	1	1	1	0	1	1	1
HMX1_01	1	1	1	1	901	0.750138811771238	0.500313177704302	0.750000126122681	0	1	1	1
HNF1B_01	686	681	2487	2249	901	0.629398101062911	0.97989507020085	0.999747160846016	20.5981796144891	1	1	1
HNF1_C	326	287	512	430	901	0.976666537345359	0.983633200350127	0.996599588166571	11.881877093312	1	1	1
HNF3B_01	636	568	2093	1680	901	0.999724422369507	0.999999649338033	0.99999999999276	33.106101939629	1	1	1
HNF4A_09	709	725	1740	1790	901	0.190377364057964	0.217080119450735	0.204557136317657	-3.0862084690563	0.774107958265102	0.678222068114444	0.791049625060589
HNF4GAMMA_01	0	0	0	0	901	1	1	1	0	1	1	1
HNF6_Q6	254	210	323	276	901	0.992358762316699	0.988469128225209	0.975136285628123	9.73571531901603	1	1	1
HOX13_01	611	606	1376	1275	901	0.61861298101229	0.854491992615191	0.97629156810763	14.7404797183296	1	1	1
HOXB13EOMES_01	742	757	2659	2571	901	0.188945689004675	0.804469861036043	0.891081468824763	6.20646695599439	0.774107958265102	1	1
HOXB13TBX3_01	131	125	143	144	901	0.681624576172039	0.636148551434624	0.5	0.032490704777063	1	1	1
HOXB2ELK1_02	1	5	1	5	901	0.108984375080711	0.0510443429929757	0.109374645279781	-6.75328013453317	0.581156851577062	0.282275216751156	0.517553025470937
HOXB2ESRRB_01	0	0	0	0	901	1	1	1	0	1	1	1
HOXB2PITX1_01	163	155	187	199	901	0.710920957278221	0.661933700610765	0.287788704808274	-3.36760878181505	1	1	0.931116837822687
HOXB2RFX5_01	134	131	156	151	901	0.60488096027742	0.571402394863556	0.633968335823853	1.68155380506199	1	1	1
HOXB2_03	1	1	1	1	901	0.750138811771238	0.500313177704302	0.750000126122681	0	1	1	1
HOXC10TBX21_01	24	18	24	19	901	0.862863450430977	0.82447411562266	0.819813790445976	4.10454821731241	1	1	1
HOXD10_Q2	303	268	619	473	901	0.96585519015491	0.976743485002596	0.999995826150043	17.4699332804228	1	1	1
HOXD12EOMES_01	2	1	2	1	901	0.875208217656857	0.718473338273723	0.875000189184022	5.2923945675284	1	1	1
HOXD12ETV4_01	0	0	0	0	901	1	1	1	0	1	1	1
HOXD12TBX21_01	7	1	7	1	901	0.996154227248713	0.983242043795569	0.996093805178464	23.8751927176928	1	1	1
HOXD13_01	548	486	1229	1028	901	0.998660210395856	0.999793715718458	0.999989642219984	24.0626446406744	1	1	1
HOXD13_04	22	29	22	29	901	0.197129818292946	0.160127319757007	0.20052795330929	-4.14050835752931	0.782202410733596	0.556315562082882	0.785886405721338
HOXD9_Q2	513	466	993	917	901	0.988410068398622	0.976780700573563	0.961039802808288	7.58216595632138	1	1	1
HSF2_02	237	223	309	287	901	0.791143902991737	0.793351607382802	0.826965958009219	4.85635015551586	1	1	1
HSF2_Q6	106	91	124	121	901	0.886490193568206	0.854271898535383	0.600825613147427	1.217413634925	1	1	1
HSFY1_01	111	86	162	118	901	0.975276000064744	0.974625503240473	0.996475150140233	10.9095557761497	1	1	1
IK1_01	860	879	5582	6231	901	0.0101395112709958	0.00142837997848547	1.10657392691574e-09	-26.8469628027529	0.156430100514165	0.0205694992285939	2.91397800754479e-08
IK3_01	855	873	4986	5353	901	0.0214543930838133	0.00640094387088287	0.000153531399857886	-17.5555882273926	0.23538662659762	0.0632093207249684	0.00154368843857111
IRF4_05	0	0	0	0	901	1	1	1	0	1	1	1
IRF4_09	487	465	801	841	901	0.861122763203074	0.880972408567522	0.167812666984981	0.0140351057858742	1	1	0.69774740483229
IRF4_Q5	232	176	312	217	901	0.999341336337568	0.999661607539788	0.999985766582161	20.9709581132515	1	1	1
IRF7_04	8	7	8	9	901	0.697147729873646	0.601485469711028	0.5	-1.37509989999922	1	1	1
IRF7_Q3	479	472	802	903	901	0.647091820633794	0.567534018148887	0.00768765389406344	-7.56601432170727	1	1	0.0531409075427135
ISL2_03	847	866	6879	6627	901	0.0249005015467367	0.932532437187458	0.985537180757956	8.30211020944977	0.254521230316521	1	1
ISRE_01	184	135	223	157	901	0.999001363150042	0.998983146987499	0.99971510230183	19.5632951283658	1	1	1
KAISO_01	265	277	323	339	901	0.286031323174613	0.272269433448699	0.279933066249075	-2.60366012624332	0.925559364857697	0.800877642006013	0.921446343069872
KAISO_Q2	827	842	14235	15104	901	0.103511949794182	0.00100980431056923	1.64684986424027e-07	-31.0066537999358	0.566753546892898	0.0169218722346904	3.25252848187454e-06
KLF13_01	8	20	11	26	901	0.0171460636900115	0.0111833975597422	0.0100363547812601	-12.1556064932486	0.206125504795138	0.0981653785799591	0.0660726689766288
KLF8_01	11	14	11	15	901	0.343976790108052	0.27216753671218	0.278597240140004	-3.14163379732563	1	0.800877642006013	0.921446343069872
KLF9_01	133	183	171	246	901	0.00118295292695651	0.000890701383132051	0.000140038386444375	-16.5769984083179	0.0594702698733591	0.0153924332772508	0.00146115523969319
LBX2_03	819	836	7424	6675	901	0.0841626400713041	0.997302827632303	0.999999999885413	29.1206150575684	0.484811874577408	1	1
LEF1_05	563	554	1179	1129	901	0.686258721873875	0.623729172095113	0.855928083323655	5.28956724238321	1	1	1
LHX2_03	22	18	38	34	901	0.787813920082335	0.734950369648481	0.722004742204896	3.40338007955871	1	1	1
LHX3_01	543	478	2262	1786	901	0.999152004490245	0.999821295378202	0.999999999999971	33.7040490949169	1	1	1
LHX6_06	5	2	9	2	901	0.937864380335932	0.872766539275334	0.994140733386187	8.12467423521212	1	1	1
LHX6_07	1	1	2	1	901	0.750138811771238	0.500626355119054	0.875000189184022	0	1	1	1
LRF_Q6	641	704	2782	3118	901	0.000388795366867096	0.00129178760887275	6.24244673637118e-06	-21.1675050556627	0.0293712938164877	0.0203150727793379	9.58909179225906e-05
LYF1_01	788	802	2414	2700	901	0.170935663414086	0.0490168451686646	3.28353478274812e-05	-16.2205640356569	0.762317918290238	0.276595054880322	0.000412680621559025
MAFA_Q4_01	738	741	1835	1967	901	0.451127350930978	0.0467454593892172	0.0167206107801458	-9.90957793971827	1	0.266497309713785	0.106281583464605
MAFB_Q4	842	855	3558	3840	901	0.113688314720172	0.0101580313825695	0.000531179268942643	-14.5575322181273	0.587279695337152	0.0936231892426819	0.00481868144720609
MAFF_01	3	1	4	1	901	0.937708159786469	0.841814740837533	0.968750157653232	7.34973606298017	1	1	1
MAFF_04	1	0	1	0	901	1	0.841613154998138	1	0	1	1	1
MAX_11	53	66	55	71	901	0.127463753607346	0.106288769448363	0.0906050929285431	-4.67644541367909	0.614513562236449	0.481784340204466	0.451392940445805
MEF2_01	0	0	0	0	901	1	1	1	0	1	1	1
MEF2_04	414	359	701	556	901	0.996164864442336	0.999053111995953	0.999981356038933	25.6998976021541	1	1	1
MEIS1AHOXA9_01	845	831	5244	4929	901	0.917180240390068	0.982880643345699	0.999159036765935	14.9861280991113	1	1	1
MEIS1DLX3_01	65	55	68	57	901	0.85069158352381	0.828510562570341	0.858464978510992	5.23682633881659	1	1	1
MEIS1DRGX_01	711	740	2201	2092	901	0.0478592430189523	0.814692797931412	0.953592468297066	7.53309025161057	0.348299520997459	1	1
MEIS1EOMES_01	829	856	3623	4231	901	0.00631729376694931	2.15564064577664e-05	3.29671445205137e-12	-29.3389934859889	0.135115973512324	0.000993391064262069	1.519235909987e-10
MEIS1SOX2_01	26	17	26	17	901	0.939122454623965	0.917575614140383	0.936857316061585	8.70215975273102	1	1	1
MEIS1_02	164	167	189	194	901	0.451587894397746	0.421095888780943	0.419033188526089	-1.25485002077063	1	1	1
MEIS1_06	2	8	2	8	901	0.0541994919836512	0.0286003947861622	0.0546870565999494	-7.08923855369986	0.374045237176649	0.181793313985606	0.296489630389922
MEIS2ONECUT2_01	3	4	3	4	901	0.5	0.352650132096833	0.5	-2.12225952517667	1	0.960667601229303	1
