transcription_factor	no_search_sites	no_background_sites	sum_search_sites	sum_background_sites	no_gene_sites	fisher_pval	wilcox_pval	fisher_pval2	zscore	fisher_adjusted	wilcox_adjusted	fisher2_adjusted
BATF3_01	0	0	0	0	522	1	1	1	0	1	1	1
BATFJUN_01	21	24	25	29	522	0.380450790492509	0.33145294958066	0.341741074762051	-2.78956003625376	1	0.893003316986355	1
BATF_04	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
BCL11A_03	24	33	24	37	522	0.137850605887168	0.105634848192655	0.0618607382128072	-5.68681605787235	0.929651037263463	0.628129796242346	0.406192969953293
BCL6_02	448	445	1553	1504	522	0.637519146667031	0.757979284668253	0.817405524224149	5.93595665999508	1	1	1
BEN_02	508	511	3607	4015	522	0.343207161220254	0.00119383379597058	1.44511534724537e-06	-17.191427265145	1	0.054170928768846	3.99574393513345e-05
BMAL1_Q6	155	167	199	198	522	0.23053447673114	0.294754248031684	0.539976118051782	0.464083482103188	1	0.851835905083463	1
BRACH_01	0	0	0	0	522	1	1	1	0	1	1	1
BRN3B_01	2	2	2	2	522	0.68786005785793	0.500382679312548	0.687500326541986	0	1	1	1
BTEB3_Q5	479	497	5412	6101	522	0.0161607834526349	0.0037965071183088	5.73257890137082e-11	-33.5949614911177	0.364660555140216	0.0999746874487985	3.52235125828674e-09
CACCCBINDINGFACTOR_Q6	413	420	1712	1824	522	0.32192333868798	0.173291546293312	0.0307657501493793	-8.86380136334647	1	0.651906293198649	0.246571881631982
CARF_01	4	1	4	2	522	0.969049184766841	0.910144153405364	0.890625612265957	4.58390321672464	1	1	1
CDC5_01	101	86	113	101	522	0.901761397301101	0.8726006161434	0.812909656288489	4.11398232704786	1	1	1
CDPCR3_01	378	380	844	869	522	0.472341805314949	0.419829469344674	0.280860601601283	-5.07326697894784	1	1	1
CDP_01	462	448	2143	1874	522	0.917513248229755	0.99509515802714	0.999990183213443	18.0957204084628	1	1	1
CDP_Q6_01	426	398	1336	1237	522	0.986195782355373	0.979494104769403	0.975798940680471	8.87189604997619	1	1	1
CEBPGELF1_01	41	46	45	53	522	0.327214155592047	0.280535466380182	0.239836853274148	-4.0850251767058	1	0.831814203398429	0.954570575919569
CEBPG_Q6	443	444	2611	2336	522	0.5	0.977384089165865	0.999958143327377	20.1415657040091	1	1	1
CIZ_03	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
CLOCKFIGLA_01	59	64	69	83	522	0.350555497927904	0.298852860554162	0.14581124230179	-6.30467741981734	1	0.85629861081063	0.732710150953465
CLOCKNHLH1_01	17	21	18	23	522	0.31031115214765	0.253193268553534	0.266350946003457	-3.54869954511994	1	0.831814203398429	0.999780505259067
CMYB_01	0	0	0	0	522	1	1	1	0	1	1	1
CMYC_02	242	262	552	601	522	0.119636476415446	0.137532283070265	0.0786204372506274	-2.43383410353983	0.895861950060654	0.647006923488215	0.483078908884411
COE2_02	0	0	0	0	522	1	1	1	0	1	1	1
CP2_01	505	509	3370	3352	522	0.289554752427033	0.557308469046567	0.591894214578336	0.539445662037731	1	1	1
CPEB1_01	394	355	1246	982	522	0.997041332064659	0.999872200971878	0.999999990783254	21.5780451371472	1	1	1
CREB3L1_02	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
CREBP1_Q2	276	301	477	574	522	0.0675837870277281	0.0130223512829095	0.00151637214042899	-11.4150728122957	0.778621546381951	0.2006380793454	0.0190910458538764
CRX_02	239	227	340	355	522	0.790836417933394	0.716591845653609	0.297652140492724	-2.74647563291823	1	1	1
CTCF_04	366	403	1361	1694	522	0.00567405875071154	0.00137141591819863	8.69810784605566e-10	-29.5500201308434	0.242714974425131	0.054170928768846	4.00837803239065e-08
CTCF_06	476	504	2738	2817	522	0.000206916167414773	0.18593441010867	0.147072019449972	-4.52482895980419	0.0328011325388987	0.683116156432628	0.732710150953465
CTF1_01	392	402	1191	1277	522	0.256999764008393	0.16969383603361	0.0433619323055457	-7.02309862170859	1	0.651906293198649	0.326631430327071
CTIP2_01	1	1	1	1	522	0.750239693192713	0.500540670565326	0.750000217694373	0	1	1	1
CUX1HOXA13_01	1	2	1	2	522	0.5	0.282038123449229	0.5	-2.91689675243333	1	0.831814203398429	1
CUX1HOXB13_01	8	14	8	15	522	0.140558740224134	0.0976333010186251	0.105017517439738	-7.03471174262307	0.936493775228263	0.599902394036663	0.581577273239673
CUX1NHLH1_02	1	1	1	1	522	0.750239693192713	0.500540670565326	0.750000217694373	0	1	1	1
CUX1RFX5_01	12	12	13	13	522	0.581532276165468	0.500157749149636	0.577491385770994	0	1	1	1
CUX1SRF_01	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
CUX1_06	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
CUX2_02	0	0	0	0	522	1	1	1	0	1	1	1
DEAF1_02	9	20	9	33	522	0.0289337636983151	0.0186185935311388	0.00013573611673876	-19.57696565363	0.484859737126311	0.23944377262139	0.00230109085958515
DEC_Q1	420	426	1069	1114	522	0.34655511811135	0.289610240693567	0.172937388394073	-3.19305659442396	1	0.842918226860751	0.824434273982088
DLX3_01	357	324	1206	1046	522	0.986465041467981	0.989524062334748	0.999659756724857	17.0669825475609	1	1	1
DMRT2_01	22	19	25	19	522	0.737800826688245	0.689855448842246	0.854397019136604	5.30283863200491	1	1	1
DRRS_02	20	31	20	32	522	0.0752144730390368	0.0566200336195336	0.0631692503001504	-6.34711078634883	0.784073475255666	0.453710462486056	0.406192969953293
E2F1EOMES_02	12	22	12	26	522	0.0576839187858588	0.0396822338594987	0.0167747703576678	-12.4962718102685	0.724981979285907	0.398986824078233	0.162744701891058
E2F1HES7_02	9	11	9	12	522	0.411045713208149	0.324627281064967	0.331810440345935	-3.90607460927594	1	0.887401886660983	1
E2F1NHLH1_01	7	11	7	11	522	0.238402070176095	0.171022469147636	0.24033944226929	-6.06182978744866	1	0.651906293198649	0.954570575919569
E2F2_05	0	0	0	0	522	1	1	1	0	1	1	1
E2F3DRGX_01	16	7	19	7	522	0.983627248657703	0.97146398413745	0.995322735037484	14.4169796102744	1	1	1
E2F3FOXI1_01	18	23	19	26	522	0.262199173311755	0.21029933019966	0.185644310074076	-5.1644400153715	1	0.717873639508714	0.862700029167763
E2F3ONECUT2_01	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
E2F7_01	0	0	0	0	522	1	1	1	0	1	1	1
E2F_01	494	488	2410	2254	522	0.820280539399082	0.998397492725563	0.989381940417655	12.3769898973507	1	1	1
E4BP4_01	27	19	27	21	522	0.912937389288027	0.883071298729886	0.843841670203468	6.05360336852304	1	1	1
EGR3_05	0	0	0	0	522	1	1	1	0	1	1	1
EGR4_02	0	0	0	0	522	1	1	1	0	1	1	1
EGR_Q6	303	340	1529	1548	522	0.0109617615365747	0.00777755698947261	0.372619551651761	-17.1902410702841	0.336769673873655	0.157780527636607	1
ELK1FOXI1_01	1	2	1	2	522	0.5	0.282038123449229	0.5	-2.91689675243333	1	0.831814203398429	1
ELK1HOXA3_01	15	9	15	10	522	0.926568947764997	0.891198500545776	0.885241073116988	7.55141895984556	1	1	1
ELK1PAX9_01	0	0	0	0	522	1	1	1	0	1	1	1
ELK1SREBF2_02	2	1	2	1	522	0.87535953978907	0.71870936448127	0.875000326541559	3.87505398928574	1	1	1
ERBETA_Q5	393	410	871	938	522	0.119943161856857	0.084086365004577	0.0602014531714442	-8.61416587045616	0.895861950060654	0.574071109228779	0.404569409109841
ERFCLOCK_01	17	18	17	18	522	0.5	0.43190512378144	0.5	-1.05475339564879	1	1	1
ERFMAX_01	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
ERFONECUT2_01	1	5	1	5	522	0.108700216348215	0.0509054068512714	0.109374387734043	-7.84938375108128	0.883988524125928	0.453710462486056	0.581577273239673
ERFSREBF2_02	1	3	1	3	522	0.31213994214207	0.158538643895077	0.312499673458014	-4.69116701929998	1	0.647006923488215	1
ESRRG_02	0	0	0	0	522	1	1	1	0	1	1	1
ETS1_03	0	0	0	0	522	1	1	1	0	1	1	1
ETV2ONECUT2_01	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
ETV2RFX5_02	0	0	0	0	522	1	1	1	0	1	1	1
ETV2SPDEF_01	0	1	0	1	522	0.5	0.159119243389507	0.5	0	1	0.647006923488215	1
ETV2TBX21_03	1	2	1	2	522	0.5	0.282038123449229	0.5	-3.46502476651543	1	0.831814203398429	1
ETV2TCF3_01	34	44	35	44	522	0.144687596920996	0.121736119919867	0.184085558973318	-5.4493903084209	0.95252667972989	0.647006923488215	0.862700029167763
ETV5EOMES_01	70	96	82	116	522	0.0170657466659795	0.0131825044816542	0.0093894150626429	-16.2015258877127	0.364660555140216	0.2006380793454	0.0998528178777216
ETV5HES7_01	260	298	710	946	522	0.0108234762437982	0.00247334072565192	3.55213019273537e-09	-32.5093400253032	0.336769673873655	0.0683878710642757	1.30955199772177e-07
ETV6_01	2	3	2	3	522	0.5	0.32735982799067	0.5	-2.23748040647365	1	0.887401886660983	1
ETV7TBX21_01	2	7	2	7	522	0.0888986025079687	0.0472173705033662	0.0898428928272876	-8.70260738421176	0.784073475255666	0.435186764806025	0.522980207720948
EVI1_01	14	12	15	14	522	0.72392382569035	0.652213088826358	0.644466209273728	1.02548344169889	1	1	1
EVI1_03	36	22	38	26	522	0.979070544856224	0.96950865026402	0.948293859869903	7.41275384365819	1	1	1
EVI1_09	0	0	0	0	522	1	1	1	0	1	1	1
EVX2_03	453	438	2925	2511	522	0.919350831699966	0.994736451166033	0.999999991727488	21.9566282915482	1	1	1
EVX2_04	13	8	13	9	522	0.90762096553862	0.863597944015566	0.856862961238508	3.94472268704883	1	1	1
FKHL14_Q2	135	101	197	144	522	0.995242421787044	0.994086813091214	0.998305966152522	14.8920790156378	1	1	1
FLI1CEBPB_01	0	0	0	0	522	1	1	1	0	1	1	1
FOXC1_Q4	385	359	1262	1015	522	0.967644086777379	0.999679590970202	0.999999904213006	20.669365417616	1	1	1
FOXD2_04	0	0	0	0	522	1	1	1	0	1	1	1
FOXG1_01	0	0	0	0	522	1	1	1	0	1	1	1
FOXG1_02	1	0	1	0	522	1	0.841807847509034	1	0	1	1	1
FOXI1_03	0	0	0	0	522	1	1	1	0	1	1	1
FOXJ2_02	405	360	1835	1427	522	0.999364134200603	0.999950081781184	0.999999999999653	33.789529170365	1	1	1
FOXJ2_03	3	2	3	2	522	0.813100096429884	0.673259644819075	0.812500544236643	2.45150719245662	1	1	1
FOXL2_Q2	197	174	296	239	522	0.939686717497959	0.95587095531283	0.993967138428446	11.8678577255516	1	1	1
FOXL2_Q5	386	370	971	825	522	0.880451946566553	0.99511774201855	0.9997428287702	15.6338514318726	1	1	1
FOXM1_Q3	461	456	2824	2599	522	0.714944456319533	0.913590288110019	0.998953155178149	13.7281736969521	1	1	1
FOXN4_01	513	517	6144	7392	522	0.21038281255014	8.89209019072973e-09	1.93130301427028e-27	-62.6032501302434	1	4.91732587547354e-06	5.34005283445732e-25
FOXO1ETV7_01	4	5	4	5	522	0.5	0.369198055214237	0.5	-2.05017853254987	1	0.945059161312887	1
FOXO3_01	361	334	875	730	522	0.966931521170298	0.994283981902352	0.999868465177653	18.8223638355702	1	1	1
FOXO3_03	0	0	0	0	522	1	1	1	0	1	1	1
FOXO6_03	1	3	1	3	522	0.31213994214207	0.158538643895077	0.312499673458014	-4.24354019014837	1	0.647006923488215	1
FOXP1_01	4	1	4	1	522	0.969049184766841	0.910700177676656	0.968750272117611	12.9622034219786	1	1	1
FXR_Q3	289	286	497	486	522	0.598265609296595	0.576300448909302	0.649094432130694	2.04875929804599	1	1	1
GATA5_06	114	106	141	124	522	0.752666978464105	0.739865344244978	0.865622618618457	3.61352701821374	1	1	1
GATAD2A_01	499	506	3064	3219	522	0.163769537084069	0.1311456165787	0.0256926011673395	-6.51349244357642	1	0.647006923488215	0.21858474531598
GCM1CEBPB_01	0	0	0	0	522	1	1	1	0	1	1	1
GCM1ELF1_02	71	95	81	109	522	0.0256746890566042	0.0203740452889068	0.0249162779189312	-9.9938823794003	0.476522206277779	0.256064705562851	0.215292213893265
GCM1ELK3_01	1	3	1	3	522	0.31213994214207	0.158538643895077	0.312499673458014	-4.54684972583317	1	0.647006923488215	1
GCM1ETV4_01	13	23	15	27	522	0.0628950763733518	0.0448640491315083	0.0442118723474898	-8.87536446197488	0.740020792222629	0.42050540965634	0.326631430327071
GCM1ETV7_01	4	3	4	3	522	0.774226263475644	0.647946560806405	0.773438214311527	2.64661916497644	1	1	1
GCM1FOXI1_01	57	50	60	57	522	0.792799968097278	0.751165880869663	0.644155395480623	1.41524631606725	1	1	1
GCM1MAX_03	1	2	1	2	522	0.5	0.282038123449229	0.5	-3.24144750672171	1	0.831814203398429	1
GCM1NHLH1_01	101	106	122	128	522	0.37811849251547	0.348327540357058	0.375937972398734	-2.35694425864422	1	0.921651338839487	1
GCM1ONECUT2_01	0	2	0	2	522	0.249760306807287	0.0787489826715255	0.249999782305627	0	1	0.551242878700679	0.954570575919569
GCM1PITX1_02	139	154	171	205	522	0.167443834438873	0.128643668146565	0.0442990185796208	-9.55814729038828	1	0.647006923488215	0.326631430327071
GCM1SOX2_01	0	0	0	0	522	1	1	1	0	1	1	1
GCM1TBX21_02	15	13	16	13	522	0.716858286497396	0.651023124813541	0.770873702085924	4.2980860062474	1	1	1
GCM1_05	10	12	13	15	522	0.415006088013332	0.334379252659664	0.42527609865152	-3.25887608579502	1	0.893003316986355	1
GCM2E2F8_01	171	214	327	478	522	0.00350963782596936	0.00461754997102789	5.6772877458084e-08	-26.6056306095274	0.204510860035134	0.116068415180838	1.74418895746225e-06
GCM2HES7_01	185	221	308	414	522	0.013113006392105	0.00798888747527125	4.51256557829367e-05	-21.738649021916	0.34530916832543	0.157780527636607	0.000860499574067724
GCM2HOXA13_01	6	6	6	6	522	0.613446530622719	0.500221794730102	0.612793558059319	0	1	1	1
GCM2MAX_01	139	151	167	198	522	0.223619410893869	0.136066746290627	0.0580858592113104	-8.26038937115812	1	0.647006923488215	0.404569409109841
GCM2SOX15_01	56	57	63	62	522	0.5	0.473173505288352	0.570944143613528	0.0426432070175001	1	1	1
GCM2TBX21_02	1	3	1	3	522	0.31213994214207	0.158538643895077	0.312499673458014	-4.69116701929998	1	0.647006923488215	1
GCNF_01	2	8	2	8	522	0.0538448395582632	0.0283901868123015	0.0546867346682207	-8.79034355222445	0.692469680830688	0.334037729940484	0.392750185344494
GFI1B_01	367	365	832	791	522	0.580356388150129	0.908590537313619	0.851589684593087	4.78967633603653	1	1	1
GLI3_03	0	0	0	0	522	1	1	1	0	1	1	1
GLIS1_01	0	0	0	0	522	1	1	1	0	1	1	1
GMEB2_02	0	0	0	0	522	1	1	1	0	1	1	1
GMEB2_03	3	3	4	3	522	0.656700721986083	0.501251024147854	0.773438214311527	2.08317141292374	1	1	1
GRE_C	498	506	3407	3574	522	0.129415955216505	0.164927314988427	0.0231354390070314	-10.2697053679265	0.895861950060654	0.651659906716087	0.206694104681925
GRHL1_01	7	11	10	14	522	0.238402070176095	0.172421964542721	0.270625956975103	-4.86261571689318	1	0.651906293198649	0.999780505259067
GZF1_01	0	0	0	0	522	1	1	1	0	1	1	1
HELIOS_01	4	2	4	2	522	0.891299783651785	0.793676591392206	0.890625612265957	4.79701766515084	1	1	1
HES1_Q2	418	429	1118	1114	522	0.21449755215221	0.306189466919606	0.542182061422802	0.865172784754965	1	0.867347038881064	1
HES5_01	0	0	0	0	522	1	1	1	0	1	1	1
HESX1_02	1	0	2	0	522	1	0.841807847509034	1	0	1	1	1
HIC1_03	297	326	743	783	522	0.0386238411845943	0.0407695242155596	0.158891482156238	-6.80092910389702	0.61025669071659	0.402599051628651	0.770763066950874
HIC2_01	489	484	2318	2365	522	0.769509233973271	0.1690005964053	0.250294273975294	-2.87216589356177	1	0.651906293198649	0.954570575919569
HIC2_03	0	0	0	0	522	1	1	1	0	1	1	1
HIF1_Q5	288	346	529	789	522	0.000149301973615831	2.57373330942672e-07	4.00283456685186e-13	-27.8506781492283	0.0328011325388987	7.11637260056488e-05	4.42713503093815e-11
HINFP_02	0	0	0	0	522	1	1	1	0	1	1	1
HINFP_03	0	0	0	0	522	1	1	1	0	1	1	1
HMX1_01	0	0	0	0	522	1	1	1	0	1	1	1
HNF1B_01	406	389	1472	1362	522	0.904457475556735	0.932636004565713	0.981594964493909	10.4632667214688	1	1	1
HNF1_C	203	170	318	261	522	0.985983106950005	0.979560803767485	0.992082134551706	11.8240583490158	1	1	1
HNF3B_01	369	318	1231	923	522	0.99965911019648	0.999994882490225	0.999999999987669	34.7785235121183	1	1	1
HNF4A_09	418	421	1074	1072	522	0.438103691749794	0.401614011995632	0.525840556268895	0.145596382557099	1	0.988650266512477	1
HNF4GAMMA_01	0	0	0	0	522	1	1	1	0	1	1	1
HNF6_Q6	134	129	166	167	522	0.665562666866793	0.596350292256275	0.5	-0.198907020750099	1	1	1
HOX13_01	351	342	783	774	522	0.743794811982308	0.680486129095829	0.6000930412125	2.96218286670669	1	1	1
HOXB13EOMES_01	446	435	1591	1405	522	0.846890569556614	0.987892358911882	0.999689068722811	18.3351160772355	1	1	1
HOXB13TBX3_01	64	71	72	77	522	0.290051738821944	0.273494898374641	0.371626459156024	-1.96721733606158	1	0.831814203398429	1
HOXB2ELK1_02	0	3	0	3	522	0.12464046021093	0.0415827947201148	0.124999673458441	0	0.895861950060654	0.403426061056553	0.652120937948281
HOXB2ESRRB_01	0	0	0	0	522	1	1	1	0	1	1	1
HOXB2PITX1_01	107	77	135	97	522	0.994168822306214	0.993672364271537	0.994854482236011	13.0032536736725	1	1	1
HOXB2RFX5_01	85	81	94	91	522	0.663869921777877	0.624926396517252	0.615616282236761	1.3608360310494	1	1	1
HOXB2_03	0	0	0	0	522	1	1	1	0	1	1	1
HOXC10TBX21_01	19	14	20	15	522	0.85578938490814	0.811294016866034	0.844751374574379	4.61972544030284	1	1	1
HOXD10_Q2	189	148	353	259	522	0.99730335884469	0.99699374368795	0.999940559115645	14.4822705780074	1	1	1
HOXD12EOMES_01	2	1	2	1	522	0.87535953978907	0.71870936448127	0.875000326541559	5.29245078748065	1	1	1
HOXD12ETV4_01	0	0	0	0	522	1	1	1	0	1	1	1
HOXD12TBX21_01	3	1	3	1	522	0.93785936709945	0.841924900591959	0.937500326541417	7.87510972016135	1	1	1
HOXD13_01	328	278	734	568	522	0.999315531980857	0.999951093985522	0.999998231596621	23.8235696111944	1	1	1
HOXD13_04	15	9	16	10	522	0.926568947764997	0.89185871635776	0.915683640356667	5.95051817983987	1	1	1
HOXD9_Q2	305	277	600	506	522	0.964648112099081	0.992530019601926	0.997878444904841	12.2811584536969	1	1	1
HSF2_02	128	131	164	169	522	0.443030732245171	0.412179046340931	0.413255694007753	-1.06024297281768	1	0.992243092034575	1
HSF2_Q6	59	65	71	73	522	0.316282338920892	0.302082741209482	0.466810395857149	-1.6469132997317	1	0.861091525200225	1
HSFY1_01	55	51	82	65	522	0.695710776356791	0.67919256814245	0.931323696324076	5.51363258804914	1	1	1
IK1_01	497	511	3388	3643	522	0.0130683629418636	0.121405421232668	0.00118765430807675	-11.8109290376543	0.34530916832543	0.647006923488215	0.0156374483896772
IK3_01	494	506	3029	3094	522	0.0445696664599794	0.250531050401311	0.206084937533798	-3.53712366147333	0.626094142418027	0.829602819592364	0.919072342388631
IRF4_05	0	0	0	0	522	1	1	1	0	1	1	1
IRF4_09	275	285	433	557	522	0.288239090831945	0.186529004740193	4.50885481733523e-05	-11.7647442320471	1	0.683116156432628	0.000860499574067724
IRF4_Q5	142	95	195	110	522	0.999811236150632	0.999917437459742	0.999999642442379	26.4397763494331	1	1	1
IRF7_04	4	1	4	1	522	0.969049184766841	0.910700177676656	0.968750272117611	11.875165451037	1	1	1
IRF7_Q3	266	295	462	599	522	0.0410789800979092	0.107798991232854	1.44105523869586e-05	-12.8009157292745	0.619829184906312	0.634179171827319	0.000318761418799525
ISL2_03	491	506	3828	3884	522	0.0178044032346941	0.373140912796343	0.264869378564821	-1.7489796222503	0.364660555140216	0.945059161312887	0.999780505259067
ISRE_01	101	89	127	101	522	0.851477806568865	0.86525809865472	0.963251865339074	9.46564684310566	1	1	1
KAISO_01	157	170	198	191	522	0.211648789552598	0.31803207364678	0.657486121576019	1.50970861852521	1	0.887401886660983	1
KAISO_Q2	479	491	7897	8709	522	0.0921605350662176	0.00746226543221574	1.14393753063943e-10	-32.5417205014702	0.784073475255666	0.157780527636607	6.32597454443604e-09
KLF13_01	4	13	5	18	522	0.0236195638257298	0.013864462501401	0.00531063503856628	-12.6656875224878	0.466486385558163	0.20176441482302	0.058735623526543
KLF8_01	4	9	4	9	522	0.131910051338871	0.0816190906123069	0.133421483526584	-5.05591217635836	0.900571091239453	0.564191963857571	0.679322163238263
KLF9_01	92	109	122	165	522	0.104538823090522	0.100607047469523	0.00650998054763899	-11.5704355815752	0.862835360732216	0.611381288468637	0.0705886126047914
LBX2_03	492	484	4382	3914	522	0.870571889590639	0.981649090165769	0.999999882451939	21.7648134895787	1	1	1
LEF1_05	334	324	717	656	522	0.759657717691812	0.867660172445184	0.952975660230618	8.9377101626483	1	1	1
LHX2_03	15	6	23	12	522	0.987434808541751	0.975330886174693	0.979521726848083	16.7494482629285	1	1	1
LHX3_01	310	265	1255	1090	522	0.997907267387434	0.990333572872057	0.999701290487201	18.6550687685285	1	1	1
LHX6_06	3	2	4	3	522	0.813100096429884	0.672949520815632	0.773438214311527	2.6473948542069	1	1	1
LHX6_07	1	2	2	2	522	0.5	0.282786745459141	0.687500326541986	-2.45185520894574	1	0.831814203398429	1
LRF_Q6	371	412	1569	1729	522	0.00209947444622835	0.030524895390469	0.00277604611713991	-14.3920735950237	0.16585848125204	0.34449524797815	0.0326628404846462
LYF1_01	471	478	1482	1527	522	0.25933961849427	0.386395611856593	0.210938475953002	-3.6493279028739	1	0.962507988093225	0.925785533349289
MAFA_Q4_01	434	442	1025	1129	522	0.277782784717043	0.0334279132741707	0.0131513543481034	-10.0296620969612	1	0.362534779536698	0.133060673801597
MAFB_Q4	491	496	2085	2121	522	0.293091237247244	0.554677860857768	0.294371027903335	-2.65221994985396	1	1	1
MAFF_01	1	4	1	5	522	0.186899903570116	0.0894388884762048	0.109374387734043	-5.67957835349425	1	0.595900064184834	0.581577273239673
MAFF_04	0	0	0	0	522	1	1	1	0	1	1	1
MAX_11	19	40	20	43	522	0.00344260308415862	0.00245740334669307	0.00257559621686235	-8.48722392514872	0.204510860035134	0.0683878710642757	0.0309631458244539
MEF2_01	0	0	0	0	522	1	1	1	0	1	1	1
MEF2_04	246	214	428	344	522	0.980193984670677	0.989007004701003	0.998904412913294	19.6603047546124	1	1	1
MEIS1AHOXA9_01	491	496	3134	3008	522	0.293091237247244	0.814797907749057	0.947906561092452	8.28010372180569	1	1	1
MEIS1DLX3_01	30	43	30	43	522	0.0724294201770003	0.057431704112159	0.079849206331327	-7.17257834318163	0.784073475255666	0.453710462486056	0.485237484628833
MEIS1DRGX_01	424	422	1217	1194	522	0.593584735689403	0.751916657188939	0.687678325239658	3.06384082916063	1	1	1
MEIS1EOMES_01	487	495	2195	2428	522	0.179719460600918	0.0254720743587255	0.000313478174587001	-14.5502156767793	1	0.306218633051635	0.00495295515847461
MEIS1SOX2_01	6	10	6	10	522	0.225477369416293	0.157018598052709	0.227247549460351	-5.0998833140828	1	0.647006923488215	0.947426140437852
MEIS1_02	110	106	132	115	522	0.648743950155645	0.680761457947069	0.874010241725298	6.31845343861886	1	1	1
MEIS1_06	2	1	2	1	522	0.87535953978907	0.71870936448127	0.875000326541559	3.16589944291906	1	1	1
MEIS2ONECUT2_01	6	1	6	1	522	0.992344043867788	0.971020494931883	0.99218764286131	20.4945637030325	1	1	1
MEIS2_05	0	0	0	0	522	1	1	1	0	1	1	1
MEOX2_03	4	4	4	4	522	0.637245352694175	0.500271117038804	0.636719226208306	0	1	1	1
MGADLX2_01	19	21	19	21	522	0.4360787496145	0.373725438474958	0.437313564463388	-1.48068918339893	1	0.945059161312887	1
MIBP1_Q6	316	335	654	627	522	0.125098155598453	0.275606988170606	0.783108690569916	3.18935060791583	0.895861950060654	0.831814203398429	1
MIZF_03	0	0	0	0	522	1	1	1	0	1	1	1
MRF2_01	45	36	50	42	522	0.876409406495072	0.846278504283669	0.825939029579961	3.96051800847544	1	1	1
MSX1_01	406	432	1131	1207	522	0.0258511142646173	0.0872525548137701	0.0602406851623044	-5.1693868997355	0.476522206277779	0.588422717219693	0.404569409109841
MSX1_Q5	93	70	119	84	522	0.97975677292001	0.973911752647416	0.994338560792107	16.0573215908364	1	1	1
MSX2_03	6	1	6	1	522	0.992344043867788	0.971020494931883	0.99218764286131	20.4945637030325	1	1	1
MSX2_Q3	467	457	2053	1860	522	0.857114955398215	0.99829453187059	0.999055618027002	12.102059413567	1	1	1
MTF1_01	497	494	2207	2352	522	0.713410154409529	0.0291758590153688	0.0162959880147604	-13.6140624162563	1	0.336130209072894	0.160922881645759
