ensembl_gene_id	chromosome_name	start_position	end_position	strand
ENSAPLG00000031239	24	3150160	3156466	1
ENSAPLG00000013603	2	10840705	10846223	-1
ENSAPLG00000016421	1	86649772	86675523	1
ENSAPLG00000001014	26	1595929	1596659	-1
ENSAPLG00000009068	8	20562222	20570152	-1
ENSAPLG00000015224	16	13303393	13325895	1
ENSAPLG00000031131	10	7357696	7393988	-1
ENSAPLG00000015926	PEDO01007788.1	21	3360	1
ENSAPLG00000016446	5	55480617	55491916	1
ENSAPLG00000025998	PEDO01013628.1	21	1953	-1
ENSAPLG00000019041	PEDO01013631.1	321	1667	-1
ENSAPLG00000002002	PEDO01013696.1	463	3464	-1
ENSAPLG00000027117	28	3892686	3899722	1
ENSAPLG00000009658	26	1874142	1886874	-1
ENSAPLG00000020265	PEDO01020106.1	21	6640	-1
ENSAPLG00000013209	3	109729677	109734090	-1
ENSAPLG00000029430	1	86990676	87060383	-1
ENSAPLG00000003998	5	55945624	56008896	-1
ENSAPLG00000008611	PEDO01011711.1	8074	17563	1
ENSAPLG00000012725	2	11985117	12073414	1
ENSAPLG00000004495	10	8399313	8477766	-1
ENSAPLG00000023060	PEDO01020158.1	21	1665	-1
ENSAPLG00000002731	28	4098714	4117171	1
ENSAPLG00000007304	15	11578767	11595903	1
ENSAPLG00000018946	6	17782554	17794306	1
ENSAPLG00000029398	PEDO01020205.1	1642	5976	-1
ENSAPLG00000010273	10	8781934	8809609	-1
ENSAPLG00000019682	PEDO01011917.1	21	2780	1
ENSAPLG00000029019	6	17983483	17996850	-1
ENSAPLG00000017779	PEDO01018220.1	9320	35058	-1
ENSAPLG00000006361	PEDO01011988.1	21	3464	1
ENSAPLG00000009290	8	21841892	21860799	-1
ENSAPLG00000024383	PEDO01020391.1	102	1215	1
ENSAPLG00000016398	6	18422873	18469263	1
ENSAPLG00000029718	PEDO01008100.1	11503	14760	1
ENSAPLG00000017425	PEDO01020398.1	544	4099	-1
ENSAPLG00000016371	6	18507828	18531728	1
ENSAPLG00000028673	6	18531543	18542796	1
ENSAPLG00000011184	PEDO01008168.1	1099	4548	1
ENSAPLG00000005074	15	12074864	12081136	1
ENSAPLG00000012652	7	8456465	8507187	-1
ENSAPLG00000030711	6	19146433	19153943	1
ENSAPLG00000013386	3	75762534	75841034	-1
ENSAPLG00000002915	6	19248480	19264070	-1
ENSAPLG00000014526	27	622232	637666	-1
ENSAPLG00000024542	24	4641381	4651376	-1
ENSAPLG00000025519	PEDO01008235.1	250	3798	-1
ENSAPLG00000004578	15	12765309	12800780	-1
ENSAPLG00000004640	7	8752716	8850343	-1
ENSAPLG00000013324	27	757865	773418	1
ENSAPLG00000024935	Z	47048295	47050153	1
ENSAPLG00000004273	2	75538097	75575669	-1
ENSAPLG00000014666	3	110702032	110710856	-1
ENSAPLG00000017528	10	9996713	9998907	1
ENSAPLG00000007742	5	5997028	6047079	-1
ENSAPLG00000019496	19	6882869	6892209	1
ENSAPLG00000002251	18	189196	193605	-1
ENSAPLG00000011779	4	20237481	20268462	-1
ENSAPLG00000002204	Z	47767496	47769058	-1
ENSAPLG00000006630	5	6225854	6232371	-1
ENSAPLG00000002247	18	193790	196135	-1
ENSAPLG00000029440	9	10691300	10696226	1
ENSAPLG00000013843	2	13719467	13747111	-1
ENSAPLG00000016046	18	261618	274458	-1
ENSAPLG00000005708	2	75669204	75770008	-1
ENSAPLG00000005489	5	6526039	6536364	-1
ENSAPLG00000007093	12	10375492	10401861	-1
ENSAPLG00000008161	PEDO01009624.1	90970	101107	1
ENSAPLG00000010001	22	3905947	3913365	-1
ENSAPLG00000004175	1	88208284	88215092	1
ENSAPLG00000022262	PEDO01009624.1	119266	121939	-1
ENSAPLG00000025168	PEDO01008539.1	21	2169	1
ENSAPLG00000012765	Z	12698817	12858448	1
ENSAPLG00000031061	PEDO01020693.1	78	1625	1
ENSAPLG00000003056	3	12822542	12825594	-1
ENSAPLG00000025436	PEDO01020757.1	21	2216	1
ENSAPLG00000013380	15	15365750	15377532	-1
ENSAPLG00000028280	Z	12868404	12868745	-1
ENSAPLG00000019878	18	1341417	1344994	1
ENSAPLG00000010014	2	42863937	42882530	1
ENSAPLG00000012663	27	1655222	1664437	-1
ENSAPLG00000015154	12	12732673	12750842	1
ENSAPLG00000008950	21	1814459	1831371	1
ENSAPLG00000025863	PEDO01020868.1	146	2950	1
ENSAPLG00000027473	10	12106834	12108814	1
ENSAPLG00000024808	29	1658212	1662518	1
ENSAPLG00000006904	PEDO01012565.1	2920	4824	-1
ENSAPLG00000010390	29	1737716	1777975	1
ENSAPLG00000007974	21	2181549	2423615	1
ENSAPLG00000004875	11	10666368	10682091	1
ENSAPLG00000005182	11	10683952	10702131	-1
ENSAPLG00000028392	12	14711892	14714044	1
ENSAPLG00000005516	11	10707543	10712778	1
ENSAPLG00000026589	27	2291490	2295610	-1
ENSAPLG00000013205	10	12838110	12900525	1
ENSAPLG00000000674	PEDO01008852.1	2249	3771	1
ENSAPLG00000007523	29	2072434	2188251	1
ENSAPLG00000018055	PEDO01008862.1	549	2966	-1
ENSAPLG00000005706	11	10810341	10835504	-1
ENSAPLG00000028532	PEDO01021007.1	3189	4820	-1
ENSAPLG00000011950	4	48825123	48825670	-1
ENSAPLG00000029553	PEDO01012671.1	58	4146	1
ENSAPLG00000020439	4	48826892	48827824	-1
ENSAPLG00000005103	18	1506992	1507399	-1
ENSAPLG00000001873	9	12745513	12748128	1
ENSAPLG00000019538	12	15493839	15505390	-1
ENSAPLG00000003627	27	2585148	2722743	1
ENSAPLG00000018332	PEDO01021158.1	970	3294	-1
ENSAPLG00000014061	18	1928906	1957758	1
ENSAPLG00000008424	27	2811266	2817670	1
ENSAPLG00000026125	PEDO01009183.1	4274	6415	-1
ENSAPLG00000006016	3	78251384	78258833	-1
ENSAPLG00000012527	14	13769157	13940855	1
ENSAPLG00000005511	7	8903831	9126576	1
ENSAPLG00000011287	18	2462141	2474507	-1
ENSAPLG00000011917	2	108966929	108976133	1
ENSAPLG00000012206	29	3284500	3297707	-1
ENSAPLG00000013371	12	17654714	17751790	1
ENSAPLG00000015637	1	37426355	37505746	-1
ENSAPLG00000016644	12	17850194	17860397	-1
ENSAPLG00000015545	2	80357578	80373853	1
ENSAPLG00000018853	1	149140580	149153521	1
ENSAPLG00000011940	12	17959802	17984753	1
ENSAPLG00000012039	27	3467249	3473472	-1
ENSAPLG00000023267	PEDO01021382.1	545	1795	1
ENSAPLG00000013097	10	15210107	15221186	-1
ENSAPLG00000013521	10	15233773	15237044	-1
ENSAPLG00000012088	PEDO01018840.1	1322	1951	-1
ENSAPLG00000019232	PEDO01021402.1	372	1339	-1
ENSAPLG00000026309	12	18842536	18848215	1
ENSAPLG00000003847	10	15561352	15581886	1
ENSAPLG00000011195	3	113757559	113803699	1
ENSAPLG00000023553	3	113768512	113776274	-1
ENSAPLG00000020553	PEDO01013091.1	1383	1763	-1
ENSAPLG00000009205	2	15813267	15829527	1
ENSAPLG00000013230	1	122211120	122250943	1
ENSAPLG00000029922	PEDO01019027.1	1699	5059	1
ENSAPLG00000027604	4	25312292	25323053	1
ENSAPLG00000029758	12	19099134	19136315	-1
ENSAPLG00000004505	24	5800241	6058704	1
ENSAPLG00000004246	19	8904512	8909519	1
ENSAPLG00000008646	9	16116606	16184479	-1
ENSAPLG00000030665	PEDO01005998.1	145	1854	1
ENSAPLG00000006360	29	3540252	3566668	-1
ENSAPLG00000005477	27	3991303	4022202	-1
ENSAPLG00000017319	11	13065935	13100927	-1
ENSAPLG00000008603	18	5333822	5348096	-1
ENSAPLG00000002569	14	17047213	17109195	-1
ENSAPLG00000010383	Z	14679340	14765208	-1
ENSAPLG00000014228	3	16110925	16118822	-1
ENSAPLG00000008110	PEDO01013281.1	80338	102861	-1
ENSAPLG00000020655	12	20118604	20119041	1
ENSAPLG00000011657	PEDO01013307.1	375	3385	1
ENSAPLG00000011394	19	9860321	9892037	-1
ENSAPLG00000006988	PEDO01000234.1	1035010	1056032	1
ENSAPLG00000006478	11	13679346	13680483	-1
ENSAPLG00000014851	PEDO01003518.1	24710	34374	-1
ENSAPLG00000015733	PEDO01003518.1	57812	63693	1
ENSAPLG00000000587	Z	15185308	15206321	-1
ENSAPLG00000007158	29	4565678	4620526	-1
ENSAPLG00000005826	19	10166185	10203774	1
ENSAPLG00000011235	14	17605602	17607255	1
ENSAPLG00000009024	3	16542219	16550519	1
ENSAPLG00000006048	3	47270035	47281060	-1
ENSAPLG00000004264	2	44796387	44823875	-1
ENSAPLG00000000588	7	37407722	37417682	1
ENSAPLG00000014821	PEDO01000235.1	302578	307621	-1
ENSAPLG00000017636	PEDO01014782.1	241	3528	-1
ENSAPLG00000027465	PEDO01003666.1	4707	7067	-1
ENSAPLG00000000975	7	37490249	37510270	1
ENSAPLG00000008597	7	37529698	37532975	1
ENSAPLG00000010358	10	17331494	17389744	1
ENSAPLG00000005370	3	47481935	47506496	-1
ENSAPLG00000013566	PEDO01014827.1	1862	7722	-1
ENSAPLG00000006092	PEDO01000236.1	194618	216061	1
ENSAPLG00000012542	19	11617335	11654619	-1
ENSAPLG00000019306	2	111563042	111564103	1
ENSAPLG00000010291	7	37664735	37675436	-1
ENSAPLG00000010410	7	37685221	37702772	1
ENSAPLG00000002904	19	11838929	11879989	-1
ENSAPLG00000027360	1	5666937	5686150	1
ENSAPLG00000025400	PEDO01019543.1	21995	35449	-1
ENSAPLG00000010042	11	17409607	17449668	-1
ENSAPLG00000023562	PEDO01009393.1	21	5115	-1
ENSAPLG00000004813	1	123616876	123627341	1
ENSAPLG00000028429	PEDO01001426.1	441	1944	-1
ENSAPLG00000029228	2	45652566	45657861	-1
ENSAPLG00000006978	11	17936222	18103291	-1
ENSAPLG00000002518	1	6754286	6805262	-1
ENSAPLG00000020802	PEDO01015861.1	1092	5509	1
ENSAPLG00000014932	PEDO01015861.1	5963	10844	1
ENSAPLG00000009584	PEDO01000402.1	148	1215	1
ENSAPLG00000002477	6	529631	620148	1
ENSAPLG00000020906	PEDO01015961.1	21	1887	-1
ENSAPLG00000002703	19	12392579	12428868	-1
ENSAPLG00000008044	3	49692668	49771674	1
ENSAPLG00000026637	PEDO01016003.1	108	3018	-1
ENSAPLG00000026330	11	18704069	18713322	-1
ENSAPLG00000012468	13	15612362	15636568	1
ENSAPLG00000017120	PEDO01001475.1	21	2880	-1
ENSAPLG00000001610	PEDO01001487.1	5343	9750	1
ENSAPLG00000010446	1	7837968	7952258	1
ENSAPLG00000015188	4	52621583	52657279	1
ENSAPLG00000021442	PEDO01015570.1	784	1478	-1
ENSAPLG00000001299	2	46706501	46761477	1
ENSAPLG00000005711	1	94414740	94421235	1
ENSAPLG00000015438	2	46814308	46818340	-1
ENSAPLG00000027519	21	6077862	6096156	1
ENSAPLG00000009924	3	18483859	18522420	1
ENSAPLG00000004227	Z	1952443	1964601	1
ENSAPLG00000014785	8	737123	752687	1
ENSAPLG00000025736	PEDO01006548.1	111	1621	-1
ENSAPLG00000022157	PEDO01016226.1	3169	6731	-1
ENSAPLG00000025207	PEDO01006579.1	13	1845	-1
ENSAPLG00000006477	PEDO01016275.1	82	647	1
ENSAPLG00000004271	5	33306488	33357431	1
ENSAPLG00000015151	13	16784897	17103079	1
ENSAPLG00000020595	9	18941765	19067848	-1
ENSAPLG00000012503	1	64085379	64102800	1
ENSAPLG00000003442	3	86850473	86865977	-1
ENSAPLG00000001225	4	30315565	30442111	-1
ENSAPLG00000003600	1	156502667	156539116	1
ENSAPLG00000003724	2	115483663	115553709	-1
ENSAPLG00000006912	1	42132983	42134211	-1
ENSAPLG00000011744	1	156696447	156720405	1
ENSAPLG00000011627	9	20747302	20762233	1
ENSAPLG00000015665	6	3233013	3250354	1
ENSAPLG00000022295	9	20785869	20793584	1
ENSAPLG00000026304	13	4134447	4147169	1
ENSAPLG00000018391	5	11470218	11472906	1
ENSAPLG00000030115	1	156967036	156997555	1
ENSAPLG00000022184	PEDO01016337.1	4922	6015	-1
ENSAPLG00000002959	1	42578930	42622331	1
ENSAPLG00000006095	3	88667992	88680997	1
ENSAPLG00000009031	13	4363615	4387726	-1
ENSAPLG00000013829	6	23684062	23703382	1
ENSAPLG00000016160	1	124549062	124569787	1
ENSAPLG00000021727	1	43215885	43226640	-1
ENSAPLG00000013568	PEDO01016465.1	21	5277	-1
ENSAPLG00000015324	1	43327549	43358036	-1
ENSAPLG00000012418	1	11484480	11769168	1
ENSAPLG00000016856	PEDO01001022.1	1914	5229	1
ENSAPLG00000007508	1	64543110	64556726	1
ENSAPLG00000003895	1	43463591	43468961	-1
ENSAPLG00000023763	5	34102416	34103287	1
ENSAPLG00000024731	1	43498808	43527341	-1
ENSAPLG00000007273	5	12911388	12966242	-1
ENSAPLG00000011812	24	6535370	6539035	-1
ENSAPLG00000016231	1	158075308	158219388	1
ENSAPLG00000002945	1	158237155	158248636	1
ENSAPLG00000012030	1	65377447	65508536	-1
ENSAPLG00000018568	PEDO01010280.1	21	2601	1
ENSAPLG00000010534	3	92522040	92717715	1
ENSAPLG00000001018	7	10988508	11041079	1
ENSAPLG00000002789	16	4507135	4522585	-1
ENSAPLG00000014219	Z	51707899	51779784	1
ENSAPLG00000010726	1	65722346	65775703	1
ENSAPLG00000004706	2	51124724	51167332	-1
ENSAPLG00000005371	13	5990718	6004690	-1
ENSAPLG00000005186	13	6038620	6051673	-1
ENSAPLG00000025167	PEDO01010483.1	2913	4747	-1
ENSAPLG00000005565	11	1177298	1339247	-1
ENSAPLG00000004625	16	5581665	5587751	1
ENSAPLG00000030233	PEDO01010583.1	52	1508	1
ENSAPLG00000014604	21	6932929	6955479	1
ENSAPLG00000019257	PEDO01010652.1	10	718	1
ENSAPLG00000027868	PEDO01010676.1	2919	4164	-1
ENSAPLG00000001811	4	35627409	35629413	1
ENSAPLG00000008040	2	52071764	52085841	1
ENSAPLG00000025965	16	5778384	5788541	-1
ENSAPLG00000007973	2	52121768	52154046	1
ENSAPLG00000013393	6	27988877	28003809	1
ENSAPLG00000020861	21	7473010	7475054	1
ENSAPLG00000012959	3	93868544	93956120	-1
ENSAPLG00000002921	1	45837837	45852679	1
ENSAPLG00000011683	9	21446694	21447713	-1
ENSAPLG00000025869	1	45886102	45888933	-1
ENSAPLG00000004576	1	45991557	45993041	1
ENSAPLG00000012134	9	21860121	21895201	1
ENSAPLG00000018569	5	34626156	34635216	-1
ENSAPLG00000007110	1	14030705	14047361	1
ENSAPLG00000013483	1	160301830	160330557	-1
ENSAPLG00000027048	5	34694193	34695431	-1
ENSAPLG00000016424	1	97948055	98110674	1
ENSAPLG00000004421	5	34770396	34782699	-1
ENSAPLG00000004486	Z	25458514	25461283	1
ENSAPLG00000009002	1	14329749	14343100	-1
ENSAPLG00000014490	2	140686354	140693466	1
ENSAPLG00000012607	9	22662186	22734754	1
ENSAPLG00000024272	2	91045032	91053530	1
ENSAPLG00000002980	5	17659907	17670839	1
ENSAPLG00000009297	Z	54962473	54980972	-1
ENSAPLG00000010131	27	6144511	6174220	-1
ENSAPLG00000015270	3	54858885	54972699	-1
ENSAPLG00000015062	5	35457080	35491015	1
ENSAPLG00000013104	6	7103867	7148988	-1
ENSAPLG00000026815	PEDO01002418.1	5	1547	-1
ENSAPLG00000014648	5	35542575	35543113	1
ENSAPLG00000007025	8	7133347	7160083	1
ENSAPLG00000024467	PEDO01011183.1	132	597	1
ENSAPLG00000011338	1	69858809	69881113	1
ENSAPLG00000007495	4	40338966	40359340	1
ENSAPLG00000029333	PEDO01017095.1	21	3117	1
ENSAPLG00000004803	PEDO01011231.1	275	1699	-1
ENSAPLG00000005746	PEDO01002479.1	1128	3150	-1
ENSAPLG00000028329	5	36236030	36249925	1
ENSAPLG00000004879	28	720298	724269	1
ENSAPLG00000013222	5	18720009	18738172	-1
ENSAPLG00000005101	PEDO01017163.1	8376	9782	-1
ENSAPLG00000012816	5	18784269	18802627	1
ENSAPLG00000012752	5	18807777	18810885	1
ENSAPLG00000029441	6	31042188	31054136	1
ENSAPLG00000013979	1	47637296	47647275	1
ENSAPLG00000006136	21	8270241	8274264	-1
ENSAPLG00000005891	2	142341974	142358744	1
ENSAPLG00000007198	1	99843306	100181763	-1
ENSAPLG00000011632	5	36532788	36561976	-1
ENSAPLG00000011459	2	20801281	20860959	-1
ENSAPLG00000003473	3	95519060	95544077	-1
ENSAPLG00000027768	PEDO01017382.1	367	2710	-1
ENSAPLG00000005725	16	5915398	5922447	1
ENSAPLG00000013360	12	3602775	3603803	-1
ENSAPLG00000010087	1	70739552	70827792	-1
ENSAPLG00000005726	16	5938696	5939586	1
ENSAPLG00000017480	Z	27772779	27788408	1
ENSAPLG00000028652	21	9465348	9475114	-1
ENSAPLG00000001428	PEDO01004945.1	196	1803	-1
ENSAPLG00000006607	11	5787707	5839522	-1
ENSAPLG00000007796	9	26125567	26144296	1
ENSAPLG00000018801	2	143449201	143461104	1
ENSAPLG00000002202	3	96610615	96613547	-1
ENSAPLG00000015386	19	1704714	1806604	-1
ENSAPLG00000013958	6	11660100	11695852	1
ENSAPLG00000006753	2	123411950	123423449	-1
ENSAPLG00000008428	4	41761209	41839554	-1
ENSAPLG00000017077	4	41839529	41860045	-1
ENSAPLG00000008912	5	37856325	37876801	1
ENSAPLG00000014080	21	11137957	11165589	1
ENSAPLG00000015412	6	32433668	32449054	1
ENSAPLG00000011138	25	5082766	5143660	1
ENSAPLG00000002562	21	11770426	11786808	1
ENSAPLG00000011028	5	38258547	38261425	-1
ENSAPLG00000008748	20	5234450	5267430	1
ENSAPLG00000009518	4	11182876	11294284	1
ENSAPLG00000011142	2	94998392	95001928	1
ENSAPLG00000008595	14	901993	904076	-1
ENSAPLG00000029693	6	32815400	32823129	-1
ENSAPLG00000010581	20	5642007	5655469	1
ENSAPLG00000014617	6	32823976	32858391	-1
ENSAPLG00000011810	4	11334536	11355963	-1
ENSAPLG00000011502	4	11339322	11343465	1
ENSAPLG00000012027	14	1013179	1064319	-1
ENSAPLG00000016209	8	9080420	9089971	1
ENSAPLG00000008991	3	97400765	97468697	-1
ENSAPLG00000024913	PEDO01005387.1	2764	6622	-1
ENSAPLG00000016432	8	9126964	9131961	-1
ENSAPLG00000013297	1	72693532	72904362	1
ENSAPLG00000005434	8	9132168	9144693	1
ENSAPLG00000016454	1	19107711	19112104	-1
ENSAPLG00000011037	6	33686514	33867693	-1
ENSAPLG00000013099	2	95427169	95485417	1
ENSAPLG00000024839	4	11781115	11796789	-1
ENSAPLG00000010285	4	43648448	43668746	-1
ENSAPLG00000005288	2	145106360	145121296	-1
ENSAPLG00000002963	25	5889235	5974407	-1
ENSAPLG00000008652	1	106146385	106225706	-1
ENSAPLG00000020771	2	145725937	145729101	1
ENSAPLG00000014831	2	145732495	145738748	1
ENSAPLG00000003440	1	172623325	172661444	1
ENSAPLG00000006499	2	23212061	23536404	1
ENSAPLG00000025860	1	172673260	172682680	-1
ENSAPLG00000004461	4	65687034	65693962	1
ENSAPLG00000015640	25	6688111	6694519	1
ENSAPLG00000020079	20	6217121	6219814	-1
ENSAPLG00000010386	21	14582661	14604479	1
ENSAPLG00000019163	25	6697575	6698201	1
ENSAPLG00000007247	2	23964984	23974767	-1
ENSAPLG00000011440	20	6296684	6303701	1
ENSAPLG00000002875	4	44313337	44315419	1
ENSAPLG00000013187	28	3182176	3345377	-1
ENSAPLG00000029165	3	99381294	99383071	-1
ENSAPLG00000002201	3	99382572	99383937	1
ENSAPLG00000013309	28	3187578	3196482	-1
ENSAPLG00000015723	3	99432099	99455928	-1
ENSAPLG00000000904	1	194095348	194123855	1
ENSAPLG00000015210	7	69219	75666	-1
ENSAPLG00000007120	4	66774623	66820566	-1
ENSAPLG00000028081	28	3219960	3228113	-1
ENSAPLG00000018191	14	5013161	5040527	1
ENSAPLG00000007739	28	3241615	3252705	-1
ENSAPLG00000007951	Z	65102639	65215014	-1
ENSAPLG00000002252	2	24426852	24431624	-1
ENSAPLG00000001126	2	100336088	100339741	1
ENSAPLG00000011169	2	25161234	25198254	1
ENSAPLG00000012543	1	175037575	175171491	1
ENSAPLG00000024101	PEDO01003113.1	602	1063	-1
ENSAPLG00000020939	4	15784377	15785962	-1
ENSAPLG00000002127	2	102323566	102324543	-1
ENSAPLG00000015302	1	135784796	135804416	-1
ENSAPLG00000014535	1	135889583	135900977	1
ENSAPLG00000003169	5	26453434	26469573	-1
ENSAPLG00000010562	25	6996440	6999407	-1
ENSAPLG00000024464	4	15908407	15914782	-1
ENSAPLG00000015644	2	149136285	149209284	-1
ENSAPLG00000012819	5	41144079	41151200	1
ENSAPLG00000002803	7	1355915	1480169	1
ENSAPLG00000007233	3	24645632	24686800	-1
ENSAPLG00000006913	25	7559206	7563113	-1
ENSAPLG00000015678	2	25521018	25530274	-1
ENSAPLG00000003084	1	75118167	75146544	1
ENSAPLG00000013305	4	69978167	70002323	1
ENSAPLG00000031039	2	26392797	26398712	-1
ENSAPLG00000001777	2	26410479	26456674	-1
ENSAPLG00000003551	Z	68020316	68056172	1
ENSAPLG00000012801	Z	33268989	33333396	1
ENSAPLG00000008853	3	25732812	25882516	-1
ENSAPLG00000030706	5	42863132	42864497	-1
ENSAPLG00000013226	7	3587344	3608452	1
ENSAPLG00000016180	Z	68214245	68232538	1
ENSAPLG00000008462	2	102861144	102899703	-1
ENSAPLG00000000660	20	7835077	7905092	-1
ENSAPLG00000012798	4	16010158	16025689	1
ENSAPLG00000002489	1	137484353	137543757	-1
ENSAPLG00000000692	2	136623709	136719509	1
ENSAPLG00000007737	2	103025231	103051010	1
ENSAPLG00000007104	2	62975815	62980535	1
ENSAPLG00000022238	1	137806470	137810464	-1
ENSAPLG00000016250	2	27911770	27915011	-1
ENSAPLG00000021324	15	3150270	3158835	1
ENSAPLG00000007472	14	7352621	7396127	-1
ENSAPLG00000005868	2	103442581	103459507	-1
ENSAPLG00000013021	1	138727100	138816408	1
ENSAPLG00000012626	1	138822928	138881290	-1
ENSAPLG00000002645	4	17105354	17201367	1
ENSAPLG00000001630	7	12596677	12597729	1
ENSAPLG00000015749	1	53460130	53462963	-1
ENSAPLG00000002735	7	12700636	12781863	-1
ENSAPLG00000005073	1	179306332	179434860	-1
ENSAPLG00000004206	1	195350784	195362239	-1
ENSAPLG00000010171	2	155383332	155389563	-1
ENSAPLG00000014915	4	17643291	17654678	-1
ENSAPLG00000016204	1	53679304	53687518	1
ENSAPLG00000001404	2	28736377	28736979	1
ENSAPLG00000012860	1	27712283	27729350	-1
ENSAPLG00000026795	1	139461317	139465122	1
ENSAPLG00000015493	14	8949835	8961379	1
ENSAPLG00000015371	2	138374973	138376829	1
ENSAPLG00000015987	2	104001228	104095986	-1
ENSAPLG00000025723	7	13762871	13767714	1
ENSAPLG00000008185	5	29975021	29988025	1
ENSAPLG00000001046	15	5692764	5740415	-1
ENSAPLG00000008834	15	5918481	5945358	-1
ENSAPLG00000001205	2	64844949	64847469	1
ENSAPLG00000009544	1	139801951	139814814	-1
ENSAPLG00000008265	1	54344265	54349924	-1
ENSAPLG00000011206	21	15535359	15548245	1
ENSAPLG00000016301	5	542895	604188	-1
ENSAPLG00000005285	5	47613321	47658340	-1
ENSAPLG00000006154	15	7128194	7159403	1
ENSAPLG00000010356	2	65444577	65493084	1
ENSAPLG00000011456	3	1078499	1118287	1
ENSAPLG00000005382	1	182721603	182769124	1
ENSAPLG00000005745	Z	35637565	35641817	-1
ENSAPLG00000009162	5	48071869	48076770	1
ENSAPLG00000004885	Z	35767607	35790367	1
ENSAPLG00000011999	1	197873401	197981134	1
ENSAPLG00000010804	1	183262239	183367298	1
ENSAPLG00000011172	1	198116452	198135216	1
ENSAPLG00000007553	8	26027513	26035069	-1
ENSAPLG00000026694	8	26151109	26153214	1
ENSAPLG00000014917	3	68833446	68909245	1
ENSAPLG00000008342	Z	73080482	73090179	1
ENSAPLG00000005104	1	141488585	141510843	-1
ENSAPLG00000008787	Z	73115905	73236806	-1
ENSAPLG00000013972	8	26498480	26604636	-1
ENSAPLG00000014957	3	2755382	2760885	-1
ENSAPLG00000003048	7	18136457	18147287	1
ENSAPLG00000022556	15	7916102	7930913	1
ENSAPLG00000011297	1	31235438	31380187	-1
ENSAPLG00000005501	1	79705151	79715100	1
ENSAPLG00000006077	1	79717793	79725034	-1
ENSAPLG00000005054	3	32798400	32883423	-1
ENSAPLG00000002800	1	79880992	79914445	1
ENSAPLG00000016034	Z	75111403	75215399	-1
ENSAPLG00000002692	14	11244243	11289229	-1
ENSAPLG00000003452	14	11299236	11326607	-1
ENSAPLG00000017196	1	31888936	31903646	-1
ENSAPLG00000004691	8	26870950	26874241	1
ENSAPLG00000005487	1	199419104	199448251	-1
ENSAPLG00000030505	2	68825829	68851580	-1
ENSAPLG00000014262	3	33723918	33748296	-1
ENSAPLG00000004223	1	199616293	200105239	-1
ENSAPLG00000003342	5	51947027	51956958	1
ENSAPLG00000016221	1	57820734	57840908	-1
ENSAPLG00000006461	2	69901902	70000333	-1
ENSAPLG00000016336	3	34398573	34409195	1
ENSAPLG00000005779	1	201521773	201545005	1
ENSAPLG00000011319	3	70154058	70231308	-1
ENSAPLG00000007359	Z	37987071	38016586	-1
ENSAPLG00000012621	3	34673080	34805375	-1
ENSAPLG00000007075	1	58047550	58076491	-1
ENSAPLG00000011646	5	53380513	53396981	1
ENSAPLG00000015156	1	201915448	201922192	-1
ENSAPLG00000022038	1	202042459	202051615	-1
ENSAPLG00000030443	3	35571378	35600653	1
ENSAPLG00000006168	15	9463919	9517380	1
ENSAPLG00000008199	7	19880111	19894249	-1
ENSAPLG00000025438	1	83587201	83596559	-1
ENSAPLG00000009253	7	20111872	20138574	1
ENSAPLG00000025223	3	37440826	37467999	1
