query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order
query_1,TRUE,7.48638386188672e-06,52,346,9,0.0260115606936416,0.173076923076923,GO:0005604,GO:CC,basement membrane,25952,275
query_1,TRUE,9.00072670055963e-06,5567,346,118,0.341040462427746,0.0211963355487695,GO:0016020,GO:CC,membrane,25952,858
query_1,TRUE,0.000230482585823777,412,346,20,0.0578034682080925,0.0485436893203883,GO:0099512,GO:CC,supramolecular fiber,25952,3796
query_1,TRUE,0.000239310075059303,413,346,20,0.0578034682080925,0.0484261501210654,GO:0099081,GO:CC,supramolecular polymer,25952,3766
query_1,TRUE,0.00221881069754492,5376,346,106,0.30635838150289,0.0197172619047619,GO:0005737,GO:CC,cytoplasm,25952,392
query_1,TRUE,0.0026138123083205,4,346,3,0.00867052023121387,0.75,GO:0098643,GO:CC,banded collagen fibril,25952,3608
query_1,TRUE,0.0026138123083205,4,346,3,0.00867052023121387,0.75,GO:0005583,GO:CC,fibrillar collagen trimer,25952,254
query_1,TRUE,0.00366767769847767,581,346,22,0.0635838150289017,0.0378657487091222,GO:0099080,GO:CC,supramolecular complex,25952,3765
query_1,TRUE,0.0064697907972995,5,346,3,0.00867052023121387,0.6,GO:0098644,GO:CC,complex of collagen trimers,25952,3609
query_1,TRUE,0.0102312526525953,47,346,6,0.0173410404624277,0.127659574468085,GO:0005884,GO:CC,actin filament,25952,520
query_1,TRUE,0.0169502759552996,264,346,13,0.0375722543352601,0.0492424242424242,GO:0015629,GO:CC,actin cytoskeleton,25952,845
query_1,TRUE,0.0497874938397676,2,346,2,0.00578034682080925,1,GO:0005584,GO:CC,collagen type I trimer,25952,255
query_1,TRUE,3.1396680979444e-24,11593,346,252,0.728323699421965,0.0217372552402312,GO:0003674,GO:MF,molecular_function,25952,406
query_1,TRUE,6.73420858111948e-12,8678,346,184,0.531791907514451,0.0212030421756165,GO:0005488,GO:MF,binding,25952,1874
query_1,TRUE,1.47637156533353e-11,470,346,32,0.092485549132948,0.0680851063829787,GO:0005509,GO:MF,calcium ion binding,25952,1889
query_1,TRUE,8.60446149531652e-11,3459,346,97,0.280346820809249,0.0280427869326395,GO:0043167,GO:MF,ion binding,25952,6803
query_1,TRUE,1.84682870645633e-09,4272,346,108,0.312138728323699,0.0252808988764045,GO:0003824,GO:MF,catalytic activity,25952,520
query_1,TRUE,2.16541253871929e-08,2075,346,65,0.187861271676301,0.0313253012048193,GO:0043169,GO:MF,cation binding,25952,6805
query_1,TRUE,5.38768932506708e-08,2020,346,63,0.182080924855491,0.0311881188118812,GO:0046872,GO:MF,metal ion binding,25952,7362
query_1,TRUE,7.56279650090334e-08,541,346,29,0.0838150289017341,0.0536044362292052,GO:0016491,GO:MF,oxidoreductase activity,25952,3574
query_1,TRUE,6.02281550809837e-06,503,346,25,0.0722543352601156,0.0497017892644135,GO:0044877,GO:MF,protein-containing complex binding,25952,7160
query_1,TRUE,1.15409969121361e-05,5273,346,113,0.326589595375723,0.0214299260383084,GO:0005515,GO:MF,protein binding,25952,1891
query_1,TRUE,9.45109831867659e-05,69,346,9,0.0260115606936416,0.130434782608696,GO:0016616,GO:MF,oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,25952,3620
query_1,TRUE,0.000195263534814958,75,346,9,0.0260115606936416,0.12,GO:0016614,GO:MF,oxidoreductase activity, acting on CH-OH group of donors,25952,3618
query_1,TRUE,0.000411538066382133,105,346,10,0.0289017341040462,0.0952380952380952,GO:0061134,GO:MF,peptidase regulator activity,25952,9645
query_1,TRUE,0.000684656016639534,30,346,6,0.0173410404624277,0.2,GO:0005201,GO:MF,extracellular matrix structural constituent,25952,1709
query_1,TRUE,0.00102166865228958,32,346,6,0.0173410404624277,0.1875,GO:0005518,GO:MF,collagen binding,25952,1894
query_1,TRUE,0.00509901068497673,85,346,8,0.023121387283237,0.0941176470588235,GO:0005539,GO:MF,glycosaminoglycan binding,25952,1911
query_1,TRUE,0.00607519878449565,43,346,6,0.0173410404624277,0.13953488372093,GO:0016627,GO:MF,oxidoreductase activity, acting on the CH-CH group of donors,25952,3630
query_1,TRUE,0.00785596354724763,14,346,4,0.0115606936416185,0.285714285714286,GO:0016628,GO:MF,oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor,25952,3631
query_1,TRUE,0.00928721599725507,1849,346,46,0.132947976878613,0.0248783126014062,GO:0016787,GO:MF,hydrolase activity,25952,3777
query_1,TRUE,0.0175760237858214,554,346,20,0.0578034682080925,0.036101083032491,GO:0008092,GO:MF,cytoskeletal protein binding,25952,1971
query_1,TRUE,0.0204545318634841,53,346,6,0.0173410404624277,0.113207547169811,GO:0008201,GO:MF,heparin binding,25952,2051
query_1,TRUE,0.0205018668411591,269,346,13,0.0375722543352601,0.0483271375464684,GO:0003779,GO:MF,actin binding,25952,476
query_1,TRUE,0.022198226479437,7,346,3,0.00867052023121387,0.428571428571429,GO:0016801,GO:MF,hydrolase activity, acting on ether bonds,25952,3788
query_1,TRUE,0.0290122381022389,1546,346,39,0.11271676300578,0.0252263906856404,GO:0097367,GO:MF,carbohydrate derivative binding,25952,10377
query_1,TRUE,0.0321840165227083,1019,346,29,0.0838150289017341,0.028459273797841,GO:0042802,GO:MF,identical protein binding,25952,6717
query_1,TRUE,0.040083604142627,85,346,7,0.0202312138728324,0.0823529411764706,GO:0030414,GO:MF,peptidase inhibitor activity,25952,4879
query_1,TRUE,0.0423065744834535,1743,346,42,0.121387283236994,0.0240963855421687,GO:0036094,GO:MF,small molecule binding,25952,6417
query_1,TRUE,0.0497874938397676,2,346,2,0.00578034682080925,1,GO:0047522,GO:MF,15-oxoprostaglandin 13-oxidase activity,25952,7930
query_1,TRUE,0.0497874938397676,2,346,2,0.00578034682080925,1,GO:0004506,GO:MF,squalene monooxygenase activity,25952,1117
