query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order
query_1,TRUE,0.0271964950343346,458,47,7,0.148936170212766,0.0152838427947598,GO:0032446,GO:BP,protein modification by small protein conjugation,25952,8801
query_1,TRUE,0.0469816456413952,904,47,9,0.191489361702128,0.00995575221238938,GO:0048584,GO:BP,positive regulation of response to stimulus,25952,14959
query_1,TRUE,5.94407001464101e-05,4272,47,23,0.48936170212766,0.00538389513108614,GO:0003824,GO:MF,catalytic activity,25952,520
query_1,TRUE,0.000169855138287053,281,47,7,0.148936170212766,0.0249110320284698,GO:0016887,GO:MF,ATPase activity,25952,3871
query_1,TRUE,0.000302202773037775,609,47,9,0.191489361702128,0.0147783251231527,GO:0003723,GO:MF,RNA binding,25952,446
query_1,TRUE,0.000366518040551086,108,47,5,0.106382978723404,0.0462962962962963,GO:0004386,GO:MF,helicase activity,25952,1015
query_1,TRUE,0.000466964379818258,11593,47,37,0.787234042553192,0.00319158112654188,GO:0003674,GO:MF,molecular_function,25952,406
query_1,TRUE,0.000763602876152486,3424,47,19,0.404255319148936,0.00554906542056075,GO:1901363,GO:MF,heterocyclic compound binding,25952,11925
query_1,TRUE,0.000897802289111151,3461,47,19,0.404255319148936,0.0054897428488876,GO:0097159,GO:MF,organic cyclic compound binding,25952,10344
query_1,TRUE,0.00102370881117119,1904,47,14,0.297872340425532,0.00735294117647059,GO:0003676,GO:MF,nucleic acid binding,25952,407
query_1,TRUE,0.0010764876596314,18,47,3,0.0638297872340425,0.166666666666667,GO:0003950,GO:MF,NAD+ ADP-ribosyltransferase activity,25952,632
query_1,TRUE,0.00110976421939402,240,47,6,0.127659574468085,0.025,GO:0140098,GO:MF,catalytic activity, acting on RNA,25952,11788
query_1,TRUE,0.00217033134519615,583,47,8,0.170212765957447,0.0137221269296741,GO:0017111,GO:MF,nucleoside-triphosphatase activity,25952,4001
query_1,TRUE,0.00338742493632728,620,47,8,0.170212765957447,0.0129032258064516,GO:0016462,GO:MF,pyrophosphatase activity,25952,3565
query_1,TRUE,0.00350732525672629,623,47,8,0.170212765957447,0.0128410914927769,GO:0016817,GO:MF,hydrolase activity, acting on acid anhydrides,25952,3803
query_1,TRUE,0.00350732525672629,623,47,8,0.170212765957447,0.0128410914927769,GO:0016818,GO:MF,hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides,25952,3804
query_1,TRUE,0.00464169924087052,4,47,2,0.0425531914893617,0.5,GO:0097677,GO:MF,STAT family protein binding,25952,10410
query_1,TRUE,0.00468428736969166,8678,47,30,0.638297872340426,0.00345701774602443,GO:0005488,GO:MF,binding,25952,1874
query_1,TRUE,0.00668864312247433,1653,47,12,0.25531914893617,0.00725952813067151,GO:0016740,GO:MF,transferase activity,25952,3734
query_1,TRUE,0.0103980236372697,215,47,5,0.106382978723404,0.0232558139534884,GO:0004842,GO:MF,ubiquitin-protein transferase activity,25952,1411
query_1,TRUE,0.0126746026758411,40,47,3,0.0638297872340425,0.075,GO:0003724,GO:MF,RNA helicase activity,25952,447
query_1,TRUE,0.0134569513932665,227,47,5,0.106382978723404,0.0220264317180617,GO:0019787,GO:MF,ubiquitin-like protein transferase activity,25952,4589
query_1,TRUE,0.0146898126578371,42,47,3,0.0638297872340425,0.0714285714285714,GO:0003725,GO:MF,double-stranded RNA binding,25952,448
query_1,TRUE,0.0199488627611563,1849,47,12,0.25531914893617,0.00648999459167117,GO:0016787,GO:MF,hydrolase activity,25952,3777
query_1,TRUE,0.0367349799436482,57,47,3,0.0638297872340425,0.0526315789473684,GO:0016763,GO:MF,transferase activity, transferring pentosyl groups,25952,3756
