query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order
query_1,TRUE,5.01947671035919e-09,538,332,31,0.0933734939759036,0.0576208178438662,GO:0044419,GO:BP,biological process involved in interspecies interaction between organisms,25952,12841
query_1,TRUE,6.44181844677019e-09,3322,332,89,0.268072289156627,0.026791089704997,GO:0023052,GO:BP,signaling,25952,7683
query_1,TRUE,1.42153575630264e-08,1385,332,51,0.153614457831325,0.0368231046931408,GO:0070887,GO:BP,cellular response to chemical stimulus,25952,19192
query_1,TRUE,1.8969644283941e-08,6850,332,144,0.433734939759036,0.021021897810219,GO:0008152,GO:BP,metabolic process,25952,3551
query_1,TRUE,3.50363632311752e-08,5641,332,125,0.376506024096386,0.0221591916326892,GO:0006807,GO:BP,nitrogen compound metabolic process,25952,2782
query_1,TRUE,3.68445595998701e-08,6369,332,136,0.409638554216867,0.0213534306798555,GO:0071704,GO:BP,organic substance metabolic process,25952,19767
query_1,TRUE,4.05531315528035e-08,80,332,13,0.0391566265060241,0.1625,GO:0051607,GO:BP,defense response to virus,25952,16035
query_1,TRUE,4.05531315528035e-08,80,332,13,0.0391566265060241,0.1625,GO:0140546,GO:BP,defense response to symbiont,25952,23224
query_1,TRUE,8.42852943918392e-08,3081,332,82,0.246987951807229,0.026614735475495,GO:0007165,GO:BP,signal transduction,25952,3085
query_1,TRUE,1.51879399808507e-07,3004,332,80,0.240963855421687,0.0266311584553928,GO:0060255,GO:BP,regulation of macromolecule metabolic process,25952,17102
query_1,TRUE,1.68561768011697e-07,3239,332,84,0.253012048192771,0.0259339302253782,GO:0019222,GO:BP,regulation of metabolic process,25952,6508
query_1,TRUE,3.07823258163446e-07,262,332,20,0.0602409638554217,0.0763358778625954,GO:0098542,GO:BP,defense response to other organism,25952,22106
query_1,TRUE,3.87705671476689e-07,2949,332,78,0.234939759036145,0.0264496439471007,GO:0031323,GO:BP,regulation of cellular metabolic process,25952,8293
query_1,TRUE,4.04190576941663e-07,800,332,35,0.105421686746988,0.04375,GO:0012501,GO:BP,programmed cell death,25952,5138
query_1,TRUE,4.13100401567828e-07,2840,332,76,0.228915662650602,0.0267605633802817,GO:0080090,GO:BP,regulation of primary metabolic process,25952,20968
query_1,TRUE,4.27853089902948e-07,494,332,27,0.0813253012048193,0.0546558704453441,GO:0006952,GO:BP,defense response,25952,2904
query_1,TRUE,6.88373605305805e-07,775,332,34,0.102409638554217,0.0438709677419355,GO:0006915,GO:BP,apoptotic process,25952,2874
query_1,TRUE,7.3138145178706e-07,1214,332,44,0.132530120481928,0.0362438220757825,GO:0031324,GO:BP,negative regulation of cellular metabolic process,25952,8294
query_1,TRUE,7.79282341663037e-07,862,332,36,0.108433734939759,0.0417633410672854,GO:0008219,GO:BP,cell death,25952,3580
query_1,TRUE,7.95324469879955e-07,2768,332,74,0.22289156626506,0.0267341040462428,GO:0051171,GO:BP,regulation of nitrogen compound metabolic process,25952,15706
query_1,TRUE,1.00400908542133e-06,1000,332,39,0.117469879518072,0.039,GO:0002376,GO:BP,immune system process,25952,1042
query_1,TRUE,1.40805571688293e-06,256,332,19,0.0572289156626506,0.07421875,GO:0002252,GO:BP,immune effector process,25952,920
query_1,TRUE,1.45054100738618e-06,6027,332,126,0.379518072289157,0.0209059233449477,GO:0044238,GO:BP,primary metabolic process,25952,12741
query_1,TRUE,1.9875632897654e-06,4502,332,102,0.307228915662651,0.0226565970679698,GO:0044260,GO:BP,cellular macromolecule metabolic process,25952,12755
query_1,TRUE,3.89943806052794e-06,368,332,22,0.0662650602409639,0.0597826086956522,GO:0034097,GO:BP,response to cytokine,25952,9709
query_1,TRUE,7.45926076704287e-06,2239,332,62,0.186746987951807,0.0276909334524341,GO:0010468,GO:BP,regulation of gene expression,25952,4670
query_1,TRUE,1.14971162803156e-05,1888,332,55,0.16566265060241,0.0291313559322034,GO:0042221,GO:BP,response to chemical,25952,11670
query_1,TRUE,1.23856872931153e-05,1431,332,46,0.13855421686747,0.0321453529000699,GO:0009892,GO:BP,negative regulation of metabolic process,25952,4233
query_1,TRUE,1.28146150054465e-05,1096,332,39,0.117469879518072,0.0355839416058394,GO:0071310,GO:BP,cellular response to organic substance,25952,19425
query_1,TRUE,1.57948309903004e-05,1295,332,43,0.129518072289157,0.0332046332046332,GO:0010033,GO:BP,response to organic substance,25952,4328
query_1,TRUE,1.87473642698257e-05,1915,332,55,0.16566265060241,0.0287206266318538,GO:0019219,GO:BP,regulation of nucleobase-containing compound metabolic process,25952,6505
query_1,TRUE,2.11395480905872e-05,6014,332,122,0.367469879518072,0.0202859993348853,GO:0044237,GO:BP,cellular metabolic process,25952,12740
query_1,TRUE,3.48176138965717e-05,345,332,20,0.0602409638554217,0.0579710144927536,GO:0071345,GO:BP,cellular response to cytokine stimulus,25952,19458
query_1,TRUE,3.50904621077253e-05,1791,332,52,0.156626506024096,0.029034059184813,GO:0051252,GO:BP,regulation of RNA metabolic process,25952,15773
query_1,TRUE,4.72980211943328e-05,2297,332,61,0.183734939759036,0.0265563778841968,GO:0016070,GO:BP,RNA metabolic process,25952,5696
query_1,TRUE,4.9839100146797e-05,1653,332,49,0.147590361445783,0.029643073200242,GO:2001141,GO:BP,regulation of RNA biosynthetic process,25952,30327
query_1,TRUE,4.9839100146797e-05,1653,332,49,0.147590361445783,0.029643073200242,GO:1903506,GO:BP,regulation of nucleic acid-templated transcription,25952,26558
query_1,TRUE,6.25291777389938e-05,1115,332,38,0.114457831325301,0.0340807174887892,GO:0051172,GO:BP,negative regulation of nitrogen compound metabolic process,25952,15707
query_1,TRUE,6.28148831769541e-05,2039,332,56,0.168674698795181,0.0274644433545856,GO:0018130,GO:BP,heterocycle biosynthetic process,25952,6045
query_1,TRUE,6.49322819637855e-05,2041,332,56,0.168674698795181,0.027437530622244,GO:0019438,GO:BP,aromatic compound biosynthetic process,25952,6708
query_1,TRUE,7.19510519996618e-05,629,332,27,0.0813253012048193,0.0429252782193959,GO:0043067,GO:BP,regulation of programmed cell death,25952,12178
query_1,TRUE,7.2246998470288e-05,1993,332,55,0.16566265060241,0.0275965880582037,GO:0034654,GO:BP,nucleobase-containing compound biosynthetic process,25952,10049
query_1,TRUE,7.66105242515359e-05,1624,332,48,0.144578313253012,0.0295566502463054,GO:0006355,GO:BP,regulation of transcription, DNA-templated,25952,2372
query_1,TRUE,8.29003959265192e-05,2908,332,71,0.213855421686747,0.0244154057771664,GO:0048518,GO:BP,positive regulation of biological process,25952,14903
query_1,TRUE,9.04580232534135e-05,1738,332,50,0.150602409638554,0.0287686996547756,GO:0097659,GO:BP,nucleic acid-templated transcription,25952,22023
query_1,TRUE,0.000100655995285166,1744,332,50,0.150602409638554,0.0286697247706422,GO:0032774,GO:BP,RNA biosynthetic process,25952,9058
query_1,TRUE,0.00011381608333753,3778,332,85,0.256024096385542,0.0224986765484383,GO:1901564,GO:BP,organonitrogen compound metabolic process,25952,24840
query_1,TRUE,0.000140741701004402,104,332,11,0.0331325301204819,0.105769230769231,GO:0019058,GO:BP,viral life cycle,25952,6452
query_1,TRUE,0.000141138666928031,19,332,6,0.0180722891566265,0.315789473684211,GO:0045071,GO:BP,negative regulation of viral genome replication,25952,13176
query_1,TRUE,0.000143409579701763,1711,332,49,0.147590361445783,0.0286382232612507,GO:0006351,GO:BP,transcription, DNA-templated,25952,2368
query_1,TRUE,0.000152215249487222,611,332,26,0.0783132530120482,0.0425531914893617,GO:0042981,GO:BP,regulation of apoptotic process,25952,12117
query_1,TRUE,0.000193940051145129,2109,332,56,0.168674698795181,0.0265528686581318,GO:1901362,GO:BP,organic cyclic compound biosynthetic process,25952,24654
query_1,TRUE,0.000214470635162362,1319,332,41,0.123493975903614,0.0310841546626232,GO:0010605,GO:BP,negative regulation of macromolecule metabolic process,25952,4772
query_1,TRUE,0.000265955898632436,2996,332,71,0.213855421686747,0.02369826435247,GO:0006725,GO:BP,cellular aromatic compound metabolic process,25952,2711
query_1,TRUE,0.000295223040651578,1646,332,47,0.141566265060241,0.0285540704738761,GO:0010604,GO:BP,positive regulation of macromolecule metabolic process,25952,4771
query_1,TRUE,0.000318367226222007,2891,332,69,0.207831325301205,0.0238671739882394,GO:0006139,GO:BP,nucleobase-containing compound metabolic process,25952,2177
query_1,TRUE,0.000354900500362995,2432,332,61,0.183734939759036,0.0250822368421053,GO:0044271,GO:BP,cellular nitrogen compound biosynthetic process,25952,12762
query_1,TRUE,0.000360075646532389,2960,332,70,0.210843373493976,0.0236486486486486,GO:0046483,GO:BP,heterocycle metabolic process,25952,14222
query_1,TRUE,0.000373211856659848,683,332,27,0.0813253012048193,0.0395314787701318,GO:0010941,GO:BP,regulation of cell death,25952,5083
query_1,TRUE,0.000374560655821008,3386,332,77,0.231927710843373,0.022740696987596,GO:0032501,GO:BP,multicellular organismal process,25952,8844
query_1,TRUE,0.000424893838577291,1883,332,51,0.153614457831325,0.0270844397238449,GO:0010556,GO:BP,regulation of macromolecule biosynthetic process,25952,4728
query_1,TRUE,0.000446836994170609,3097,332,72,0.216867469879518,0.0232483048111075,GO:1901360,GO:BP,organic cyclic compound metabolic process,25952,24652
query_1,TRUE,0.000471582546825325,871,332,31,0.0933734939759036,0.0355912743972445,GO:0051254,GO:BP,positive regulation of RNA metabolic process,25952,15775
query_1,TRUE,0.000514872276807524,1113,332,36,0.108433734939759,0.032345013477089,GO:0010628,GO:BP,positive regulation of gene expression,25952,4794
query_1,TRUE,0.000565356787922636,1956,332,52,0.156626506024096,0.0265848670756646,GO:0031326,GO:BP,regulation of cellular biosynthetic process,25952,8296
query_1,TRUE,0.00059247801831033,1849,332,50,0.150602409638554,0.0270416441319632,GO:2000112,GO:BP,regulation of cellular macromolecule biosynthetic process,25952,29347
query_1,TRUE,0.000724836744941544,3076,332,71,0.213855421686747,0.0230819245773732,GO:1901576,GO:BP,organic substance biosynthetic process,25952,24851
query_1,TRUE,0.000794071462983647,1978,332,52,0.156626506024096,0.0262891809908999,GO:0009889,GO:BP,regulation of biosynthetic process,25952,4230
query_1,TRUE,0.000813834949405934,39,332,7,0.0210843373493976,0.179487179487179,GO:0048525,GO:BP,negative regulation of viral process,25952,14910
query_1,TRUE,0.000860568899838319,2613,332,63,0.189759036144578,0.0241102181400689,GO:0090304,GO:BP,nucleic acid metabolic process,25952,21428
query_1,TRUE,0.000906944854920272,3034,332,70,0.210843373493976,0.023071852340145,GO:0044249,GO:BP,cellular biosynthetic process,25952,12748
query_1,TRUE,0.000956570653651466,2918,332,68,0.204819277108434,0.0233036326250857,GO:0010467,GO:BP,gene expression,25952,4669
query_1,TRUE,0.00100959271470077,2508,332,61,0.183734939759036,0.0243221690590112,GO:0009059,GO:BP,macromolecule biosynthetic process,25952,3682
query_1,TRUE,0.00109426296870288,1778,332,48,0.144578313253012,0.0269966254218223,GO:0009893,GO:BP,positive regulation of metabolic process,25952,4234
query_1,TRUE,0.00135153216451669,60,332,8,0.0240963855421687,0.133333333333333,GO:1903900,GO:BP,regulation of viral life cycle,25952,26912
query_1,TRUE,0.00135976229820554,2472,332,60,0.180722891566265,0.0242718446601942,GO:0034645,GO:BP,cellular macromolecule biosynthetic process,25952,10044
query_1,TRUE,0.00138127322169108,42,332,7,0.0210843373493976,0.166666666666667,GO:0045069,GO:BP,regulation of viral genome replication,25952,13174
query_1,TRUE,0.00141790653690707,3132,332,71,0.213855421686747,0.022669220945083,GO:0009058,GO:BP,biosynthetic process,25952,3681
query_1,TRUE,0.00146097371163388,1214,332,37,0.11144578313253,0.0304777594728171,GO:0051239,GO:BP,regulation of multicellular organismal process,25952,15763
query_1,TRUE,0.00164803237110884,3329,332,74,0.22289156626506,0.0222288975668369,GO:0034641,GO:BP,cellular nitrogen compound metabolic process,25952,10040
query_1,TRUE,0.00235024295057216,371,332,18,0.0542168674698795,0.0485175202156334,GO:0032101,GO:BP,regulation of response to external stimulus,25952,8579
query_1,TRUE,0.00267291268174599,494,332,21,0.0632530120481928,0.0425101214574899,GO:0006955,GO:BP,immune response,25952,2907
query_1,TRUE,0.00290830321785188,3256,332,72,0.216867469879518,0.0221130221130221,GO:0019538,GO:BP,protein metabolic process,25952,6803
query_1,TRUE,0.00312413412414701,953,332,31,0.0933734939759036,0.0325288562434418,GO:0045935,GO:BP,positive regulation of nucleobase-containing compound metabolic process,25952,13705
query_1,TRUE,0.00370642013770608,724,332,26,0.0783132530120482,0.0359116022099447,GO:0031327,GO:BP,negative regulation of cellular biosynthetic process,25952,8297
query_1,TRUE,0.00403952909765867,2205,332,54,0.162650602409639,0.0244897959183673,GO:0048731,GO:BP,system development,25952,15094
query_1,TRUE,0.00404726935291927,1752,332,46,0.13855421686747,0.0262557077625571,GO:0048583,GO:BP,regulation of response to stimulus,25952,14958
query_1,TRUE,0.00407280516155863,821,332,28,0.0843373493975904,0.0341047503045067,GO:1903508,GO:BP,positive regulation of nucleic acid-templated transcription,25952,26560
query_1,TRUE,0.00407280516155863,821,332,28,0.0843373493975904,0.0341047503045067,GO:1902680,GO:BP,positive regulation of RNA biosynthetic process,25952,25826
query_1,TRUE,0.00449036279679342,686,332,25,0.0753012048192771,0.0364431486880466,GO:2000113,GO:BP,negative regulation of cellular macromolecule biosynthetic process,25952,29348
query_1,TRUE,0.00452441053906765,597,332,23,0.0692771084337349,0.0385259631490787,GO:1901700,GO:BP,response to oxygen-containing compound,25952,24953
query_1,TRUE,0.00463186315921687,733,332,26,0.0783132530120482,0.0354706684856753,GO:0009890,GO:BP,negative regulation of biosynthetic process,25952,4231
query_1,TRUE,0.00514551917613664,558,332,22,0.0662650602409639,0.039426523297491,GO:0080134,GO:BP,regulation of response to stress,25952,20987
query_1,TRUE,0.00557556634854025,150,332,11,0.0331325301204819,0.0733333333333333,GO:0016032,GO:BP,viral process,25952,5668
query_1,TRUE,0.00576442323268393,1501,332,41,0.123493975903614,0.0273151232511659,GO:0051173,GO:BP,positive regulation of nitrogen compound metabolic process,25952,15708
query_1,TRUE,0.0057813980633153,696,332,25,0.0753012048192771,0.0359195402298851,GO:0010558,GO:BP,negative regulation of macromolecule biosynthetic process,25952,4730
query_1,TRUE,0.00607405049562676,214,332,13,0.0391566265060241,0.0607476635514019,GO:0031347,GO:BP,regulation of defense response,25952,8316
query_1,TRUE,0.00698472877308311,2843,332,64,0.192771084337349,0.0225114315863524,GO:0032502,GO:BP,developmental process,25952,8845
query_1,TRUE,0.0070223098299002,251,332,14,0.0421686746987952,0.0557768924302789,GO:0001525,GO:BP,angiogenesis,25952,449
query_1,TRUE,0.00765893746584653,1795,332,46,0.13855421686747,0.0256267409470752,GO:0030154,GO:BP,cell differentiation,25952,7751
query_1,TRUE,0.00901083479414857,55,332,7,0.0210843373493976,0.127272727272727,GO:0019079,GO:BP,viral genome replication,25952,6470
query_1,TRUE,0.0112725380527708,2642,332,60,0.180722891566265,0.0227100681302044,GO:0048856,GO:BP,anatomical structure development,25952,15211
query_1,TRUE,0.0115517160761853,11,332,4,0.0120481927710843,0.363636363636364,GO:0002230,GO:BP,positive regulation of defense response to virus by host,25952,899
query_1,TRUE,0.0135646036648451,925,332,29,0.0873493975903614,0.0313513513513514,GO:0010557,GO:BP,positive regulation of macromolecule biosynthetic process,25952,4729
query_1,TRUE,0.014527870901492,2664,332,60,0.180722891566265,0.0225225225225225,GO:0048522,GO:BP,positive regulation of cellular process,25952,14907
query_1,TRUE,0.014560069785445,2364,332,55,0.16566265060241,0.0232656514382403,GO:0007275,GO:BP,multicellular organism development,25952,3186
query_1,TRUE,0.0147532747120504,82,332,8,0.0240963855421687,0.0975609756097561,GO:0050792,GO:BP,regulation of viral process,25952,15389
query_1,TRUE,0.0153106087508329,931,332,29,0.0873493975903614,0.0311493018259936,GO:0010629,GO:BP,negative regulation of gene expression,25952,4795
query_1,TRUE,0.015319893155585,1844,332,46,0.13855421686747,0.0249457700650759,GO:0048869,GO:BP,cellular developmental process,25952,15223
query_1,TRUE,0.0175960654977371,110,332,9,0.0271084337349398,0.0818181818181818,GO:0002831,GO:BP,regulation of response to biotic stimulus,25952,1478
query_1,TRUE,0.0184313683722285,170,332,11,0.0331325301204819,0.0647058823529412,GO:0044403,GO:BP,biological process involved in symbiotic interaction,25952,12829
query_1,TRUE,0.0193581983471546,795,332,26,0.0783132530120482,0.0327044025157233,GO:0045893,GO:BP,positive regulation of transcription, DNA-templated,25952,13665
query_1,TRUE,0.0210863690044187,1585,332,41,0.123493975903614,0.0258675078864353,GO:0031325,GO:BP,positive regulation of cellular metabolic process,25952,8295
query_1,TRUE,0.0225096954939953,63,332,7,0.0210843373493976,0.111111111111111,GO:0060759,GO:BP,regulation of response to cytokine stimulus,25952,17584
query_1,TRUE,0.0236367082219487,1265,332,35,0.105421686746988,0.0276679841897233,GO:0065009,GO:BP,regulation of molecular function,25952,18689
query_1,TRUE,0.0240299906720799,1266,332,35,0.105421686746988,0.0276461295418641,GO:0035556,GO:BP,intracellular signal transduction,25952,10508
query_1,TRUE,0.0245265618213823,13,332,4,0.0120481927710843,0.307692307692308,GO:0050691,GO:BP,regulation of defense response to virus by host,25952,15339
query_1,TRUE,0.0248977929695524,88,332,8,0.0240963855421687,0.0909090909090909,GO:0043903,GO:BP,regulation of biological process involved in symbiotic interaction,25952,12557
query_1,TRUE,0.0257345236535552,1164,332,33,0.0993975903614458,0.0283505154639175,GO:0009056,GO:BP,catabolic process,25952,3679
query_1,TRUE,0.028873513351739,913,332,28,0.0843373493975904,0.0306681270536692,GO:0033554,GO:BP,cellular response to stress,25952,9559
query_1,TRUE,0.0291560794728727,964,332,29,0.0873493975903614,0.0300829875518672,GO:0031328,GO:BP,positive regulation of cellular biosynthetic process,25952,8298
query_1,TRUE,0.0306632392678586,66,332,7,0.0210843373493976,0.106060606060606,GO:0045766,GO:BP,positive regulation of angiogenesis,25952,13552
query_1,TRUE,0.0306632392678586,66,332,7,0.0210843373493976,0.106060606060606,GO:1904018,GO:BP,positive regulation of vasculature development,25952,27019
query_1,TRUE,0.0331510770055228,119,332,9,0.0271084337349398,0.0756302521008403,GO:0045765,GO:BP,regulation of angiogenesis,25952,13551
query_1,TRUE,0.0332713920252015,971,332,29,0.0873493975903614,0.0298661174047374,GO:0006508,GO:BP,proteolysis,25952,2502
query_1,TRUE,0.0345405940640926,973,332,29,0.0873493975903614,0.0298047276464543,GO:0009891,GO:BP,positive regulation of biosynthetic process,25952,4232
query_1,TRUE,0.0385078367288248,589,332,21,0.0632530120481928,0.0356536502546689,GO:0045892,GO:BP,negative regulation of transcription, DNA-templated,25952,13664
query_1,TRUE,0.0404272165358739,122,332,9,0.0271084337349398,0.0737704918032787,GO:1901342,GO:BP,regulation of vasculature development,25952,24635
query_1,TRUE,0.0442537015584678,1304,332,35,0.105421686746988,0.026840490797546,GO:0009653,GO:BP,anatomical structure morphogenesis,25952,4041
query_1,TRUE,0.0479896761241005,598,332,21,0.0632530120481928,0.0351170568561873,GO:1903507,GO:BP,negative regulation of nucleic acid-templated transcription,25952,26559
query_1,TRUE,0.0479896761241005,598,332,21,0.0632530120481928,0.0351170568561873,GO:1902679,GO:BP,negative regulation of RNA biosynthetic process,25952,25825
query_1,TRUE,2.80395367009885e-12,11217,332,213,0.641566265060241,0.0189890345012035,GO:0005575,GO:CC,cellular_component,25952,247
query_1,TRUE,5.2311465468822e-12,11117,332,211,0.635542168674699,0.0189799406314653,GO:0110165,GO:CC,cellular anatomical entity,25952,3871
query_1,TRUE,2.12439481502734e-05,3705,332,84,0.253012048192771,0.0226720647773279,GO:0005634,GO:CC,nucleus,25952,302
query_1,TRUE,7.80161930375158e-05,5567,332,111,0.33433734939759,0.0199389258128256,GO:0016020,GO:CC,membrane,25952,858
query_1,TRUE,0.000297926700205106,5376,332,106,0.319277108433735,0.0197172619047619,GO:0005737,GO:CC,cytoplasm,25952,392
query_1,TRUE,0.000368232008668182,7616,332,138,0.41566265060241,0.0181197478991597,GO:0005622,GO:CC,intracellular anatomical structure,25952,291
query_1,TRUE,0.0041992182156758,5550,332,104,0.313253012048193,0.0187387387387387,GO:0043231,GO:CC,intracellular membrane-bounded organelle,25952,2142
query_1,TRUE,0.00422121488591469,5894,332,109,0.328313253012048,0.0184933831014591,GO:0043227,GO:CC,membrane-bounded organelle,25952,2138
query_1,TRUE,0.00656402637438755,1724,332,43,0.129518072289157,0.0249419953596288,GO:0005829,GO:CC,cytosol,25952,477
query_1,TRUE,0.00689822641979259,6869,332,122,0.367469879518072,0.0177609550152861,GO:0043226,GO:CC,organelle,25952,2137
query_1,TRUE,0.0109653477577065,6440,332,115,0.346385542168675,0.0178571428571429,GO:0043229,GO:CC,intracellular organelle,25952,2140
query_1,TRUE,0.015937758686692,2264,332,51,0.153614457831325,0.0225265017667845,GO:0005886,GO:CC,plasma membrane,25952,522
query_1,TRUE,0.0183377342076602,2337,332,52,0.156626506024096,0.0222507488232777,GO:0071944,GO:CC,cell periphery,25952,3147
query_1,TRUE,9.54877984059651e-23,11593,332,241,0.725903614457831,0.0207884067972052,GO:0003674,GO:MF,molecular_function,25952,406
query_1,TRUE,2.11940098991304e-19,8678,332,196,0.590361445783133,0.0225858492740263,GO:0005488,GO:MF,binding,25952,1874
query_1,TRUE,1.74103696017731e-07,3461,332,86,0.259036144578313,0.0248483097370702,GO:0097159,GO:MF,organic cyclic compound binding,25952,10344
query_1,TRUE,5.52493400846918e-07,3424,332,84,0.253012048192771,0.0245327102803738,GO:1901363,GO:MF,heterocyclic compound binding,25952,11925
query_1,TRUE,1.17232169265054e-06,4272,332,97,0.292168674698795,0.0227059925093633,GO:0003824,GO:MF,catalytic activity,25952,520
query_1,TRUE,2.02180583845794e-06,3459,332,83,0.25,0.0239953743856606,GO:0043167,GO:MF,ion binding,25952,6803
query_1,TRUE,3.98894040605796e-06,5273,332,111,0.33433734939759,0.0210506353119666,GO:0005515,GO:MF,protein binding,25952,1891
query_1,TRUE,5.19816420398902e-05,1849,332,51,0.153614457831325,0.0275824770146025,GO:0016787,GO:MF,hydrolase activity,25952,3777
query_1,TRUE,0.000122910376615087,833,332,30,0.0903614457831325,0.0360144057623049,GO:0140110,GO:MF,transcription regulator activity,25952,11795
query_1,TRUE,0.000318163733853276,2020,332,52,0.156626506024096,0.0257425742574257,GO:0046872,GO:MF,metal ion binding,25952,7362
query_1,TRUE,0.000438690948295742,1546,332,43,0.129518072289157,0.0278137128072445,GO:0097367,GO:MF,carbohydrate derivative binding,25952,10377
query_1,TRUE,0.000688010280421189,1904,332,49,0.147590361445783,0.0257352941176471,GO:0003676,GO:MF,nucleic acid binding,25952,407
query_1,TRUE,0.000700561346323979,2075,332,52,0.156626506024096,0.0250602409638554,GO:0043169,GO:MF,cation binding,25952,6805
query_1,TRUE,0.000757459844567652,18,332,5,0.0150602409638554,0.277777777777778,GO:0003950,GO:MF,NAD+ ADP-ribosyltransferase activity,25952,632
query_1,TRUE,0.00184241748090622,621,332,23,0.0692771084337349,0.037037037037037,GO:0003700,GO:MF,DNA-binding transcription factor activity,25952,428
query_1,TRUE,0.00368637441001756,1683,332,43,0.129518072289157,0.0255496137849079,GO:0043168,GO:MF,anion binding,25952,6804
query_1,TRUE,0.00388672147188918,1743,332,44,0.132530120481928,0.0252438324727481,GO:0036094,GO:MF,small molecule binding,25952,6417
query_1,TRUE,0.0101104501414842,1418,332,37,0.11144578313253,0.0260930888575458,GO:0017076,GO:MF,purine nucleotide binding,25952,3978
query_1,TRUE,0.0112452060010889,1370,332,36,0.108433734939759,0.0262773722627737,GO:0035639,GO:MF,purine ribonucleoside triphosphate binding,25952,6370
query_1,TRUE,0.0155235157565302,860,332,26,0.0783132530120482,0.0302325581395349,GO:0019899,GO:MF,enzyme binding,25952,4637
query_1,TRUE,0.0196673398886258,1408,332,36,0.108433734939759,0.0255681818181818,GO:0032555,GO:MF,purine ribonucleotide binding,25952,5429
query_1,TRUE,0.0199115630329505,1578,332,39,0.117469879518072,0.0247148288973384,GO:1901265,GO:MF,nucleoside phosphate binding,25952,11922
query_1,TRUE,0.0199115630329505,1578,332,39,0.117469879518072,0.0247148288973384,GO:0000166,GO:MF,nucleotide binding,25952,35
query_1,TRUE,0.0226803925483181,1418,332,36,0.108433734939759,0.0253878702397743,GO:0032553,GO:MF,ribonucleotide binding,25952,5427
query_1,TRUE,0.0269173927076255,1154,332,31,0.0933734939759036,0.0268630849220104,GO:0003677,GO:MF,DNA binding,25952,408
query_1,TRUE,0.0497470467209493,2,332,2,0.00602409638554217,1,GO:0033906,GO:MF,hyaluronoglucuronidase activity,25952,5792
