query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order
query_1,TRUE,2.95708697196126e-15,6027,804,295,0.366915422885572,0.0489464078314253,GO:0044238,GO:BP,primary metabolic process,25952,12741
query_1,TRUE,3.96363160263741e-15,3778,804,210,0.261194029850746,0.0555849655902594,GO:1901564,GO:BP,organonitrogen compound metabolic process,25952,24840
query_1,TRUE,2.06538516527839e-14,3256,804,187,0.232587064676617,0.0574324324324324,GO:0019538,GO:BP,protein metabolic process,25952,6803
query_1,TRUE,2.63876506951344e-14,3239,804,186,0.23134328358209,0.0574251312133374,GO:0019222,GO:BP,regulation of metabolic process,25952,6508
query_1,TRUE,3.66704468326513e-14,3004,804,176,0.218905472636816,0.0585885486018642,GO:0060255,GO:BP,regulation of macromolecule metabolic process,25952,17102
query_1,TRUE,6.01506317404529e-14,244,804,39,0.0485074626865672,0.159836065573771,GO:0050776,GO:BP,regulation of immune response,25952,15379
query_1,TRUE,8.69571091275809e-14,1286,804,99,0.123134328358209,0.0769828926905132,GO:0007166,GO:BP,cell surface receptor signaling pathway,25952,3086
query_1,TRUE,1.28297514625648e-13,345,804,46,0.0572139303482587,0.133333333333333,GO:0071345,GO:BP,cellular response to cytokine stimulus,25952,19458
query_1,TRUE,3.90259887196956e-13,3376,804,188,0.233830845771144,0.0556872037914692,GO:0051179,GO:BP,localization,25952,15714
query_1,TRUE,1.19373563396168e-12,4502,804,230,0.286069651741294,0.0510884051532652,GO:0044260,GO:BP,cellular macromolecule metabolic process,25952,12755
query_1,TRUE,1.3166148294121e-12,862,804,75,0.0932835820895522,0.0870069605568446,GO:0008219,GO:BP,cell death,25952,3580
query_1,TRUE,1.92501914252127e-12,2664,804,157,0.195273631840796,0.0589339339339339,GO:0048522,GO:BP,positive regulation of cellular process,25952,14907
query_1,TRUE,2.46197079646875e-12,170,804,31,0.0385572139303483,0.182352941176471,GO:0019221,GO:BP,cytokine-mediated signaling pathway,25952,6507
query_1,TRUE,2.83835741713337e-12,6014,804,284,0.353233830845771,0.0472231459926837,GO:0044237,GO:BP,cellular metabolic process,25952,12740
query_1,TRUE,3.11084029758865e-11,800,804,69,0.0858208955223881,0.08625,GO:0012501,GO:BP,programmed cell death,25952,5138
query_1,TRUE,4.89044969122576e-11,2840,804,160,0.199004975124378,0.0563380281690141,GO:0080090,GO:BP,regulation of primary metabolic process,25952,20968
query_1,TRUE,4.92278814567168e-11,904,804,74,0.0920398009950249,0.081858407079646,GO:0048584,GO:BP,positive regulation of response to stimulus,25952,14959
query_1,TRUE,7.60544115088683e-11,167,804,29,0.0360696517412935,0.173652694610778,GO:0045087,GO:BP,innate immune response,25952,13177
query_1,TRUE,1.09196894276973e-10,2768,804,156,0.194029850746269,0.0563583815028902,GO:0051171,GO:BP,regulation of nitrogen compound metabolic process,25952,15706
query_1,TRUE,1.35408555066365e-10,2949,804,163,0.20273631840796,0.0552729738894541,GO:0031323,GO:BP,regulation of cellular metabolic process,25952,8293
query_1,TRUE,2.14860945661318e-10,775,804,66,0.082089552238806,0.0851612903225806,GO:0006915,GO:BP,apoptotic process,25952,2874
query_1,TRUE,3.02054140482144e-10,329,804,40,0.0497512437810945,0.121580547112462,GO:0002684,GO:BP,positive regulation of immune system process,25952,1338
query_1,TRUE,5.51923484158754e-10,110,804,23,0.0286069651741294,0.209090909090909,GO:0002831,GO:BP,regulation of response to biotic stimulus,25952,1478
query_1,TRUE,6.05014358173977e-10,2579,804,146,0.181592039800995,0.0566110895696006,GO:0048519,GO:BP,negative regulation of biological process,25952,14904
query_1,TRUE,9.33722853478547e-10,558,804,53,0.0659203980099503,0.0949820788530466,GO:0080134,GO:BP,regulation of response to stress,25952,20987
query_1,TRUE,1.75011410852968e-09,1778,804,111,0.138059701492537,0.062429696287964,GO:0009893,GO:BP,positive regulation of metabolic process,25952,4234
query_1,TRUE,2.11936561691427e-09,1646,804,105,0.130597014925373,0.0637910085054678,GO:0010604,GO:BP,positive regulation of macromolecule metabolic process,25952,4771
query_1,TRUE,2.63940580347818e-09,2214,804,129,0.16044776119403,0.0582655826558266,GO:0006464,GO:BP,cellular protein modification process,25952,2462
query_1,TRUE,2.63940580347818e-09,2214,804,129,0.16044776119403,0.0582655826558266,GO:0036211,GO:BP,protein modification process,25952,10982
query_1,TRUE,3.54780042064372e-09,371,804,41,0.0509950248756219,0.110512129380054,GO:0032101,GO:BP,regulation of response to external stimulus,25952,8579
query_1,TRUE,4.84433752852950e-09,2800,804,152,0.189054726368159,0.0542857142857143,GO:0044267,GO:BP,cellular protein metabolic process,25952,12759
query_1,TRUE,5.10228415707278e-09,2332,804,133,0.165422885572139,0.057032590051458,GO:0043412,GO:BP,macromolecule modification,25952,12355
query_1,TRUE,8.01834613481446e-09,2347,804,133,0.165422885572139,0.0566680869194717,GO:0048523,GO:BP,negative regulation of cellular process,25952,14908
query_1,TRUE,8.76094416481872e-09,214,804,30,0.0373134328358209,0.14018691588785,GO:0031347,GO:BP,regulation of defense response,25952,8316
query_1,TRUE,8.91852117400555e-09,187,804,28,0.0348258706467662,0.149732620320856,GO:0050778,GO:BP,positive regulation of immune response,25952,15381
query_1,TRUE,1.21127637397791e-08,2239,804,128,0.159203980099502,0.0571683787405092,GO:0010468,GO:BP,regulation of gene expression,25952,4670
query_1,TRUE,1.71550097264943e-08,3386,804,173,0.215174129353234,0.0510927347903131,GO:0032501,GO:BP,multicellular organismal process,25952,8844
query_1,TRUE,1.94187776483449e-08,193,804,28,0.0348258706467662,0.145077720207254,GO:0009617,GO:BP,response to bacterium,25952,4008
query_1,TRUE,2.40800259789664e-08,683,804,57,0.0708955223880597,0.0834553440702782,GO:0010941,GO:BP,regulation of cell death,25952,5083
query_1,TRUE,3.10864894445197e-08,397,804,41,0.0509950248756219,0.103274559193955,GO:0001775,GO:BP,cell activation,25952,565
query_1,TRUE,3.24511079786399e-08,1561,804,98,0.121890547263682,0.062780269058296,GO:0010646,GO:BP,regulation of cell communication,25952,4812
query_1,TRUE,4.27301299890832e-08,257,804,32,0.0398009950248756,0.124513618677043,GO:0001817,GO:BP,regulation of cytokine production,25952,599
query_1,TRUE,4.47884878476575e-08,1570,804,98,0.121890547263682,0.0624203821656051,GO:0023051,GO:BP,regulation of signaling,25952,7682
query_1,TRUE,4.95135743987292e-08,1214,804,82,0.101990049751244,0.0675453047775947,GO:0051239,GO:BP,regulation of multicellular organismal process,25952,15763
query_1,TRUE,5.59291648837456e-08,640,804,54,0.0671641791044776,0.084375,GO:0007155,GO:BP,cell adhesion,25952,3075
query_1,TRUE,7.06834651847081e-08,644,804,54,0.0671641791044776,0.0838509316770186,GO:0022610,GO:BP,biological adhesion,25952,7637
query_1,TRUE,9.66668333458298e-08,1364,804,88,0.109452736318408,0.0645161290322581,GO:0009966,GO:BP,regulation of signal transduction,25952,4287
query_1,TRUE,1.38060221609349e-07,1766,804,105,0.130597014925373,0.0594563986409966,GO:0006793,GO:BP,phosphorus metabolic process,25952,2768
query_1,TRUE,1.48054155284001e-07,130,804,22,0.027363184079602,0.169230769230769,GO:0002697,GO:BP,regulation of immune effector process,25952,1351
query_1,TRUE,1.71025953010371e-07,1749,804,104,0.129353233830846,0.0594625500285878,GO:0006796,GO:BP,phosphate-containing compound metabolic process,25952,2771
query_1,TRUE,1.9843882883033e-07,304,804,34,0.0422885572139304,0.111842105263158,GO:0001816,GO:BP,cytokine production,25952,598
query_1,TRUE,2.72706955172764e-07,629,804,52,0.0646766169154229,0.082670906200318,GO:0043067,GO:BP,regulation of programmed cell death,25952,12178
query_1,TRUE,3.60007325676696e-07,1242,804,81,0.100746268656716,0.0652173913043478,GO:0051246,GO:BP,regulation of protein metabolic process,25952,15767
query_1,TRUE,4.49810755914461e-07,2642,804,139,0.172885572139303,0.0526116578349735,GO:0048856,GO:BP,anatomical structure development,25952,15211
query_1,TRUE,6.16636929266914e-07,103,804,19,0.0236318407960199,0.184466019417476,GO:0002237,GO:BP,response to molecule of bacterial origin,25952,906
query_1,TRUE,7.76142742619087e-07,2843,804,146,0.181592039800995,0.0513542033063665,GO:0032502,GO:BP,developmental process,25952,8845
query_1,TRUE,8.0827418033782e-07,1585,804,95,0.1181592039801,0.0599369085173502,GO:0031325,GO:BP,positive regulation of cellular metabolic process,25952,8295
query_1,TRUE,8.57237833911127e-07,1265,804,81,0.100746268656716,0.0640316205533597,GO:0065009,GO:BP,regulation of molecular function,25952,18689
query_1,TRUE,9.90427957786188e-07,1113,804,74,0.0920398009950249,0.0664869721473495,GO:0010628,GO:BP,positive regulation of gene expression,25952,4794
query_1,TRUE,1.04166202469272e-06,63,804,15,0.0186567164179104,0.238095238095238,GO:0060759,GO:BP,regulation of response to cytokine stimulus,25952,17584
query_1,TRUE,1.25287778901432e-06,637,804,51,0.0634328358208955,0.0800627943485086,GO:0051240,GO:BP,positive regulation of multicellular organismal process,25952,15764
query_1,TRUE,1.35468068498102e-06,96,804,18,0.0223880597014925,0.1875,GO:0032496,GO:BP,response to lipopolysaccharide,25952,8840
query_1,TRUE,1.97432547866632e-06,1542,804,92,0.114427860696517,0.059662775616083,GO:0048513,GO:BP,animal organ development,25952,14898
query_1,TRUE,2.06201644785285e-06,349,804,35,0.0435323383084577,0.100286532951289,GO:0045321,GO:BP,leukocyte activation,25952,13277
query_1,TRUE,2.27468187794897e-06,236,804,28,0.0348258706467662,0.11864406779661,GO:0006954,GO:BP,inflammatory response,25952,2906
query_1,TRUE,2.37828809575789e-06,1431,804,87,0.108208955223881,0.0607966457023061,GO:0009892,GO:BP,negative regulation of metabolic process,25952,4233
query_1,TRUE,2.57174349930909e-06,611,804,49,0.0609452736318408,0.0801963993453355,GO:0042981,GO:BP,regulation of apoptotic process,25952,12117
query_1,TRUE,2.64601300505359e-06,1028,804,69,0.0858208955223881,0.0671206225680934,GO:0050790,GO:BP,regulation of catalytic activity,25952,15388
query_1,TRUE,2.65197577225328e-06,1319,804,82,0.101990049751244,0.0621683093252464,GO:0010605,GO:BP,negative regulation of macromolecule metabolic process,25952,4772
query_1,TRUE,3.77094895383715e-06,102,804,18,0.0223880597014925,0.176470588235294,GO:0043122,GO:BP,regulation of I-kappaB kinase/NF-kappaB signaling,25952,12208
query_1,TRUE,4.67428823913857e-06,723,804,54,0.0671641791044776,0.0746887966804979,GO:0019220,GO:BP,regulation of phosphate metabolic process,25952,6506
query_1,TRUE,4.90518528703801e-06,724,804,54,0.0671641791044776,0.074585635359116,GO:0051174,GO:BP,regulation of phosphorus metabolic process,25952,15709
query_1,TRUE,4.93728332457435e-06,2205,804,118,0.146766169154229,0.0535147392290249,GO:0048731,GO:BP,system development,25952,15094
query_1,TRUE,5.11281017827639e-06,1501,804,89,0.110696517412935,0.0592938041305796,GO:0051173,GO:BP,positive regulation of nitrogen compound metabolic process,25952,15708
query_1,TRUE,5.29412919837158e-06,958,804,65,0.0808457711442786,0.0678496868475992,GO:0006468,GO:BP,protein phosphorylation,25952,2465
query_1,TRUE,6.01829666464147e-06,1915,804,106,0.131840796019901,0.0553524804177546,GO:0019219,GO:BP,regulation of nucleobase-containing compound metabolic process,25952,6505
query_1,TRUE,6.40693832722012e-06,1162,804,74,0.0920398009950249,0.0636833046471601,GO:0032268,GO:BP,regulation of cellular protein metabolic process,25952,8680
query_1,TRUE,8.19986637852733e-06,2918,804,145,0.180348258706468,0.0496915695681974,GO:0010467,GO:BP,gene expression,25952,4669
query_1,TRUE,1.01694559522045e-05,1266,804,78,0.0970149253731343,0.0616113744075829,GO:0035556,GO:BP,intracellular signal transduction,25952,10508
query_1,TRUE,1.10624441684609e-05,783,804,56,0.0696517412935323,0.0715197956577267,GO:0031399,GO:BP,regulation of protein modification process,25952,8335
query_1,TRUE,1.21654432428592e-05,1624,804,93,0.115671641791045,0.0572660098522167,GO:0006355,GO:BP,regulation of transcription, DNA-templated,25952,2372
query_1,TRUE,1.3682633635012e-05,623,804,48,0.0597014925373134,0.0770465489566613,GO:0042325,GO:BP,regulation of phosphorylation,25952,11717
query_1,TRUE,1.37368836710908e-05,272,804,29,0.0360696517412935,0.106617647058824,GO:0033993,GO:BP,response to lipid,25952,9672
query_1,TRUE,1.56185749849575e-05,124,804,19,0.0236318407960199,0.153225806451613,GO:0002250,GO:BP,adaptive immune response,25952,918
query_1,TRUE,1.84870770945014e-05,3034,804,148,0.18407960199005,0.0487804878048781,GO:0044249,GO:BP,cellular biosynthetic process,25952,12748
query_1,TRUE,1.94722376173691e-05,293,804,30,0.0373134328358209,0.102389078498294,GO:0046649,GO:BP,lymphocyte activation,25952,14327
query_1,TRUE,2.04121683115685e-05,113,804,18,0.0223880597014925,0.15929203539823,GO:0007249,GO:BP,I-kappaB kinase/NF-kappaB signaling,25952,3162
query_1,TRUE,2.12107217889757e-05,2364,804,122,0.151741293532338,0.0516074450084602,GO:0007275,GO:BP,multicellular organism development,25952,3186
query_1,TRUE,2.13046500391098e-05,971,804,64,0.0796019900497512,0.0659114315139032,GO:0006508,GO:BP,proteolysis,25952,2502
query_1,TRUE,2.15112191147462e-05,1196,804,74,0.0920398009950249,0.0618729096989967,GO:0016310,GO:BP,phosphorylation,25952,5806
query_1,TRUE,2.38641773763908e-05,67,804,14,0.0174129353233831,0.208955223880597,GO:0071219,GO:BP,cellular response to molecule of bacterial origin,25952,19338
query_1,TRUE,2.41898860977584e-05,78,804,15,0.0186567164179104,0.192307692307692,GO:0071216,GO:BP,cellular response to biotic stimulus,25952,19335
query_1,TRUE,2.50506579842825e-05,555,804,44,0.054726368159204,0.0792792792792793,GO:0001932,GO:BP,regulation of protein phosphorylation,25952,675
query_1,TRUE,2.72934809813848e-05,3132,804,151,0.187810945273632,0.0482120051085568,GO:0009058,GO:BP,biosynthetic process,25952,3681
query_1,TRUE,2.85251426843204e-05,1653,804,93,0.115671641791045,0.0562613430127042,GO:1903506,GO:BP,regulation of nucleic acid-templated transcription,25952,26558
query_1,TRUE,2.85251426843204e-05,1653,804,93,0.115671641791045,0.0562613430127042,GO:2001141,GO:BP,regulation of RNA biosynthetic process,25952,30327
query_1,TRUE,3.06927470513914e-05,1115,804,70,0.0870646766169154,0.062780269058296,GO:0051172,GO:BP,negative regulation of nitrogen compound metabolic process,25952,15707
query_1,TRUE,3.629284925087e-05,92,804,16,0.0199004975124378,0.173913043478261,GO:0031349,GO:BP,positive regulation of defense response,25952,8318
query_1,TRUE,3.97835443544151e-05,1214,804,74,0.0920398009950249,0.0609555189456343,GO:0031324,GO:BP,negative regulation of cellular metabolic process,25952,8294
query_1,TRUE,3.99684310576005e-05,204,804,24,0.0298507462686567,0.117647058823529,GO:0071396,GO:BP,cellular response to lipid,25952,19509
query_1,TRUE,4.0444886083118e-05,749,804,53,0.0659203980099503,0.0707610146862483,GO:0010647,GO:BP,positive regulation of cell communication,25952,4813
query_1,TRUE,4.19231552402195e-05,771,804,54,0.0671641791044776,0.0700389105058366,GO:0048585,GO:BP,negative regulation of response to stimulus,25952,14960
query_1,TRUE,4.48185468468275e-05,3076,804,148,0.18407960199005,0.0481144343302991,GO:1901576,GO:BP,organic substance biosynthetic process,25952,24851
query_1,TRUE,4.61333321905191e-05,752,804,53,0.0659203980099503,0.0704787234042553,GO:0023056,GO:BP,positive regulation of signaling,25952,7687
query_1,TRUE,4.72634048990367e-05,1744,804,96,0.119402985074627,0.055045871559633,GO:0032774,GO:BP,RNA biosynthetic process,25952,9058
query_1,TRUE,4.98014585734246e-05,775,804,54,0.0671641791044776,0.0696774193548387,GO:0044093,GO:BP,positive regulation of molecular function,25952,12689
query_1,TRUE,5.77666768938154e-05,1850,804,100,0.124378109452736,0.0540540540540541,GO:0065008,GO:BP,regulation of biological quality,25952,18688
query_1,TRUE,6.00377566774078e-05,674,804,49,0.0609452736318408,0.072700296735905,GO:0009967,GO:BP,positive regulation of signal transduction,25952,4288
query_1,TRUE,9.18189223924885e-05,63,804,13,0.0161691542288557,0.206349206349206,GO:0071222,GO:BP,cellular response to lipopolysaccharide,25952,19341
query_1,TRUE,0.000100936774578778,153,804,20,0.0248756218905473,0.130718954248366,GO:0032103,GO:BP,positive regulation of response to external stimulus,25952,8581
query_1,TRUE,0.000102348192524497,1408,804,81,0.100746268656716,0.0575284090909091,GO:0033036,GO:BP,macromolecule localization,25952,9244
query_1,TRUE,0.00010635160697249,99,804,16,0.0199004975124378,0.161616161616162,GO:0002460,GO:BP,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,25952,1119
query_1,TRUE,0.000108024660799184,1849,804,99,0.123134328358209,0.0535424553812872,GO:2000112,GO:BP,regulation of cellular macromolecule biosynthetic process,25952,29347
query_1,TRUE,0.000117767140555248,545,804,42,0.0522388059701493,0.0770642201834862,GO:0070647,GO:BP,protein modification by small protein conjugation or removal,25952,19058
query_1,TRUE,0.000118971037579916,27,804,9,0.0111940298507463,0.333333333333333,GO:0060760,GO:BP,positive regulation of response to cytokine stimulus,25952,17585
query_1,TRUE,0.000129729900002706,2572,804,127,0.157960199004975,0.0493779160186625,GO:0051234,GO:BP,establishment of localization,25952,15758
query_1,TRUE,0.000138293362945934,469,804,38,0.0472636815920398,0.0810234541577825,GO:0002520,GO:BP,immune system development,25952,1178
query_1,TRUE,0.000140836102144359,114,804,17,0.0211442786069652,0.149122807017544,GO:0002443,GO:BP,leukocyte mediated immunity,25952,1102
query_1,TRUE,0.000143062974660872,1711,804,93,0.115671641791045,0.054354178842782,GO:0006351,GO:BP,transcription, DNA-templated,25952,2368
query_1,TRUE,0.000159414566628984,913,804,59,0.0733830845771144,0.0646221248630887,GO:0033554,GO:BP,cellular response to stress,25952,9559
query_1,TRUE,0.000166404893254108,1791,804,96,0.119402985074627,0.0536013400335008,GO:0051252,GO:BP,regulation of RNA metabolic process,25952,15773
query_1,TRUE,0.000180528185045402,1844,804,98,0.121890547263682,0.0531453362255965,GO:0048869,GO:BP,cellular developmental process,25952,15223
query_1,TRUE,0.000198533632718206,67,804,13,0.0161691542288557,0.194029850746269,GO:0045088,GO:BP,regulation of innate immune response,25952,13178
query_1,TRUE,0.000222336477696842,1978,804,103,0.128109452736318,0.0520728008088979,GO:0009889,GO:BP,regulation of biosynthetic process,25952,4230
query_1,TRUE,0.000235977507708523,57,804,12,0.0149253731343284,0.210526315789474,GO:0001959,GO:BP,regulation of cytokine-mediated signaling pathway,25952,697
query_1,TRUE,0.000236294020120049,2891,804,138,0.171641791044776,0.0477343479764787,GO:0006139,GO:BP,nucleobase-containing compound metabolic process,25952,2177
query_1,TRUE,0.000240841471915053,1956,804,102,0.126865671641791,0.0521472392638037,GO:0031326,GO:BP,regulation of cellular biosynthetic process,25952,8296
query_1,TRUE,0.00025256189359424,2472,804,122,0.151741293532338,0.0493527508090615,GO:0034645,GO:BP,cellular macromolecule biosynthetic process,25952,10044
query_1,TRUE,0.000256664423324598,1883,804,99,0.123134328358209,0.0525756771109931,GO:0010556,GO:BP,regulation of macromolecule biosynthetic process,25952,4728
query_1,TRUE,0.000291204009439063,1738,804,93,0.115671641791045,0.0535097813578826,GO:0097659,GO:BP,nucleic acid-templated transcription,25952,22023
query_1,TRUE,0.000311386994845427,1184,804,70,0.0870646766169154,0.0591216216216216,GO:0008104,GO:BP,protein localization,25952,3549
query_1,TRUE,0.000312286955349175,2508,804,123,0.152985074626866,0.0490430622009569,GO:0009059,GO:BP,macromolecule biosynthetic process,25952,3682
query_1,TRUE,0.000349373319042133,1795,804,95,0.1181592039801,0.052924791086351,GO:0030154,GO:BP,cell differentiation,25952,7751
query_1,TRUE,0.00037933010759265,136,804,18,0.0223880597014925,0.132352941176471,GO:0060326,GO:BP,cell chemotaxis,25952,17171
query_1,TRUE,0.000380941850161725,488,804,38,0.0472636815920398,0.0778688524590164,GO:0051248,GO:BP,negative regulation of protein metabolic process,25952,15769
query_1,TRUE,0.000405655407162138,71,804,13,0.0161691542288557,0.183098591549296,GO:0043123,GO:BP,positive regulation of I-kappaB kinase/NF-kappaB signaling,25952,12209
query_1,TRUE,0.000443182807464732,23,804,8,0.00995024875621891,0.347826086956522,GO:0043331,GO:BP,response to dsRNA,25952,12313
query_1,TRUE,0.000543597089005618,2960,804,139,0.172885572139303,0.0469594594594595,GO:0046483,GO:BP,heterocycle metabolic process,25952,14222
query_1,TRUE,0.000584820955534411,1993,804,102,0.126865671641791,0.0511791269443051,GO:0034654,GO:BP,nucleobase-containing compound biosynthetic process,25952,10049
query_1,TRUE,0.000631410409597457,458,804,36,0.0447761194029851,0.0786026200873362,GO:0032446,GO:BP,protein modification by small protein conjugation,25952,8801
query_1,TRUE,0.000642243114778823,86,804,14,0.0174129353233831,0.162790697674419,GO:0002449,GO:BP,lymphocyte mediated immunity,25952,1108
query_1,TRUE,0.000675338642339795,420,804,34,0.0422885572139304,0.080952380952381,GO:0030097,GO:BP,hemopoiesis,25952,7735
query_1,TRUE,0.000716230194542637,290,804,27,0.0335820895522388,0.0931034482758621,GO:0014070,GO:BP,response to organic cyclic compound,25952,5207
query_1,TRUE,0.000743830105854812,87,804,14,0.0174129353233831,0.160919540229885,GO:0002221,GO:BP,pattern recognition receptor signaling pathway,25952,891
query_1,TRUE,0.000780667655028086,189,804,21,0.0261194029850746,0.111111111111111,GO:0051090,GO:BP,regulation of DNA-binding transcription factor activity,25952,15633
query_1,TRUE,0.000811531804756542,443,804,35,0.0435323383084577,0.0790067720090293,GO:0048534,GO:BP,hematopoietic or lymphoid organ development,25952,14917
query_1,TRUE,0.00088984823161251,159,804,19,0.0236318407960199,0.119496855345912,GO:0001819,GO:BP,positive regulation of cytokine production,25952,601
query_1,TRUE,0.000907406894799496,465,804,36,0.0447761194029851,0.0774193548387097,GO:0032269,GO:BP,negative regulation of cellular protein metabolic process,25952,8681
query_1,TRUE,0.000923045819610068,2613,804,125,0.15547263681592,0.0478377344048986,GO:0090304,GO:BP,nucleic acid metabolic process,25952,21428
query_1,TRUE,0.000934687744560505,695,804,47,0.0584577114427861,0.0676258992805755,GO:0016477,GO:BP,cell migration,25952,5846
query_1,TRUE,0.000937118590527527,2039,804,103,0.128109452736318,0.0505149583128985,GO:0018130,GO:BP,heterocycle biosynthetic process,25952,6045
query_1,TRUE,0.000980684756901444,2041,804,103,0.128109452736318,0.0504654581087702,GO:0019438,GO:BP,aromatic compound biosynthetic process,25952,6708
query_1,TRUE,0.00105022831886435,18,804,7,0.00870646766169154,0.388888888888889,GO:0071354,GO:BP,cellular response to interleukin-6,25952,19467
query_1,TRUE,0.00105022831886435,18,804,7,0.00870646766169154,0.388888888888889,GO:0070741,GO:BP,response to interleukin-6,25952,19108
