query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order
query_1,TRUE,0.000247267272414909,692,486,35,0.0720164609053498,0.0505780346820809,GO:0120036,GO:BP,plasma membrane bounded cell projection organization,25952,22876
query_1,TRUE,0.000251407649852297,6369,486,170,0.349794238683128,0.0266917883498194,GO:0071704,GO:BP,organic substance metabolic process,25952,19767
query_1,TRUE,0.000252447395730228,856,486,40,0.0823045267489712,0.0467289719626168,GO:0040011,GO:BP,locomotion,25952,11507
query_1,TRUE,0.000283316672935199,341,486,23,0.0473251028806584,0.0674486803519062,GO:0032989,GO:BP,cellular component morphogenesis,25952,9216
query_1,TRUE,0.000321436047240013,605,486,32,0.065843621399177,0.0528925619834711,GO:2000026,GO:BP,regulation of multicellular organismal development,25952,29262
query_1,TRUE,0.000335413152016322,456,486,27,0.0555555555555556,0.0592105263157895,GO:0035239,GO:BP,tube morphogenesis,25952,10297
query_1,TRUE,0.000344441420798333,576,486,31,0.0637860082304527,0.0538194444444444,GO:0035295,GO:BP,tube development,25952,10332
query_1,TRUE,0.000473919637557992,679,486,34,0.0699588477366255,0.0500736377025037,GO:0007267,GO:BP,cell-cell signaling,25952,3178
query_1,TRUE,0.000508268567533132,408,486,25,0.051440329218107,0.0612745098039216,GO:0022603,GO:BP,regulation of anatomical structure morphogenesis,25952,7630
query_1,TRUE,0.000528121917517086,201,486,17,0.0349794238683128,0.0845771144278607,GO:0001655,GO:BP,urogenital system development,25952,492
query_1,TRUE,0.000554384270147802,620,486,32,0.065843621399177,0.0516129032258065,GO:0030182,GO:BP,neuron differentiation,25952,7765
query_1,TRUE,0.000616894072767524,384,486,24,0.0493827160493827,0.0625,GO:0001944,GO:BP,vasculature development,25952,684
query_1,TRUE,0.000639035132305192,357,486,23,0.0473251028806584,0.0644257703081232,GO:0001568,GO:BP,blood vessel development,25952,476
query_1,TRUE,0.000663645479114108,689,486,34,0.0699588477366255,0.0493468795355588,GO:0048699,GO:BP,generation of neurons,25952,15062
query_1,TRUE,0.000819176134700793,761,486,36,0.0740740740740741,0.0473061760840999,GO:0022008,GO:BP,neurogenesis,25952,7579
query_1,TRUE,0.000934067087498059,284,486,20,0.0411522633744856,0.0704225352112676,GO:0007507,GO:BP,heart development,25952,3394
query_1,TRUE,0.000961031033662977,971,486,42,0.0864197530864197,0.043254376930999,GO:0006508,GO:BP,proteolysis,25952,2502
query_1,TRUE,0.00100868457646866,1561,486,58,0.119341563786008,0.037155669442665,GO:0010646,GO:BP,regulation of cell communication,25952,4812
query_1,TRUE,0.00101317798327085,1151,486,47,0.0967078189300412,0.0408340573414422,GO:0050793,GO:BP,regulation of developmental process,25952,15390
query_1,TRUE,0.00105574313314498,165,486,15,0.0308641975308642,0.0909090909090909,GO:0090287,GO:BP,regulation of cellular response to growth factor stimulus,25952,21412
query_1,TRUE,0.00121410188237384,1570,486,58,0.119341563786008,0.0369426751592357,GO:0023051,GO:BP,regulation of signaling,25952,7682
query_1,TRUE,0.00179601933420726,172,486,15,0.0308641975308642,0.0872093023255814,GO:0001822,GO:BP,kidney development,25952,604
query_1,TRUE,0.0019507116623937,756,486,35,0.0720164609053498,0.0462962962962963,GO:0048870,GO:BP,cell motility,25952,15224
query_1,TRUE,0.0019507116623937,756,486,35,0.0720164609053498,0.0462962962962963,GO:0051674,GO:BP,localization of cell,25952,16096
query_1,TRUE,0.00200601883312663,221,486,17,0.0349794238683128,0.0769230769230769,GO:0060537,GO:BP,muscle tissue development,25952,17373
query_1,TRUE,0.00211919635731842,2908,486,90,0.185185185185185,0.030949105914718,GO:0048518,GO:BP,positive regulation of biological process,25952,14903
query_1,TRUE,0.00230370883178529,111,486,12,0.0246913580246914,0.108108108108108,GO:0048738,GO:BP,cardiac muscle tissue development,25952,15101
query_1,TRUE,0.00246874575250782,2579,486,82,0.168724279835391,0.0317952694842962,GO:0048519,GO:BP,negative regulation of biological process,25952,14904
query_1,TRUE,0.00270457908579569,304,486,20,0.0411522633744856,0.0657894736842105,GO:0061061,GO:BP,muscle structure development,25952,17874
query_1,TRUE,0.00277152805160849,178,486,15,0.0308641975308642,0.0842696629213483,GO:0072001,GO:BP,renal system development,25952,19959
query_1,TRUE,0.00284093721477848,509,486,27,0.0555555555555556,0.0530451866404715,GO:0007167,GO:BP,enzyme linked receptor protein signaling pathway,25952,3087
query_1,TRUE,0.00299140202110145,3853,486,111,0.228395061728395,0.02880872047755,GO:0051716,GO:BP,cellular response to stimulus,25952,16130
query_1,TRUE,0.00390001258818822,207,486,16,0.0329218106995885,0.0772946859903382,GO:0014706,GO:BP,striated muscle tissue development,25952,5215
query_1,TRUE,0.00396944184014076,160,486,14,0.0288065843621399,0.0875,GO:0010975,GO:BP,regulation of neuron projection development,25952,5114
query_1,TRUE,0.00398400927954334,3256,486,97,0.199588477366255,0.0297911547911548,GO:0019538,GO:BP,protein metabolic process,25952,6803
query_1,TRUE,0.00434182049809477,1364,486,51,0.104938271604938,0.0373900293255132,GO:0009966,GO:BP,regulation of signal transduction,25952,4287
query_1,TRUE,0.00601039237228031,214,486,16,0.0329218106995885,0.0747663551401869,GO:0061564,GO:BP,axon development,25952,18331
query_1,TRUE,0.0063413882674132,2347,486,75,0.154320987654321,0.031955688112484,GO:0048523,GO:BP,negative regulation of cellular process,25952,14908
query_1,TRUE,0.00640604392344449,695,486,32,0.065843621399177,0.0460431654676259,GO:0016477,GO:BP,cell migration,25952,5846
query_1,TRUE,0.00650665198040378,629,486,30,0.0617283950617284,0.0476947535771065,GO:0071495,GO:BP,cellular response to endogenous stimulus,25952,19600
query_1,TRUE,0.0067844180582507,268,486,18,0.037037037037037,0.0671641791044776,GO:0048812,GO:BP,neuron projection morphogenesis,25952,15168
query_1,TRUE,0.00726786676799685,66,486,9,0.0185185185185185,0.136363636363636,GO:0002062,GO:BP,chondrocyte differentiation,25952,784
query_1,TRUE,0.00867698499692704,2664,486,82,0.168724279835391,0.0307807807807808,GO:0048522,GO:BP,positive regulation of cellular process,25952,14907
query_1,TRUE,0.00921085811096345,1286,486,48,0.0987654320987654,0.0373250388802488,GO:0007166,GO:BP,cell surface receptor signaling pathway,25952,3086
query_1,TRUE,0.00948422334091521,359,486,21,0.0432098765432099,0.0584958217270195,GO:0098609,GO:BP,cell-cell adhesion,25952,22117
query_1,TRUE,0.00960613713777865,675,486,31,0.0637860082304527,0.0459259259259259,GO:0009719,GO:BP,response to endogenous stimulus,25952,4087
query_1,TRUE,0.00996135880749514,1214,486,46,0.0946502057613169,0.0378912685337726,GO:0051239,GO:BP,regulation of multicellular organismal process,25952,15763
query_1,TRUE,0.0101220633709789,420,486,23,0.0473251028806584,0.0547619047619048,GO:0007417,GO:BP,central nervous system development,25952,3311
query_1,TRUE,0.0105241147575711,421,486,23,0.0473251028806584,0.0546318289786223,GO:0051093,GO:BP,negative regulation of developmental process,25952,15636
query_1,TRUE,0.0112926702234316,278,486,18,0.037037037037037,0.0647482014388489,GO:0120039,GO:BP,plasma membrane bounded cell projection morphogenesis,25952,22877
query_1,TRUE,0.0113528675245918,925,486,38,0.0781893004115226,0.0410810810810811,GO:0003008,GO:BP,system process,25952,1597
query_1,TRUE,0.0113746181588855,749,486,33,0.0679012345679012,0.0440587449933244,GO:0010647,GO:BP,positive regulation of cell communication,25952,4813
query_1,TRUE,0.0118691413318801,5641,486,147,0.302469135802469,0.0260592093600425,GO:0006807,GO:BP,nitrogen compound metabolic process,25952,2782
query_1,TRUE,0.0121323883553023,176,486,14,0.0288065843621399,0.0795454545454545,GO:0031589,GO:BP,cell-substrate adhesion,25952,8427
query_1,TRUE,0.0122891310988821,336,486,20,0.0411522633744856,0.0595238095238095,GO:0060322,GO:BP,head development,25952,17167
query_1,TRUE,0.0123583779128841,752,486,33,0.0679012345679012,0.0438829787234043,GO:0023056,GO:BP,positive regulation of signaling,25952,7687
query_1,TRUE,0.0124663051527916,280,486,18,0.037037037037037,0.0642857142857143,GO:0048858,GO:BP,cell projection morphogenesis,25952,15213
query_1,TRUE,0.0125652110478713,308,486,19,0.0390946502057613,0.0616883116883117,GO:0007420,GO:BP,brain development,25952,3314
query_1,TRUE,0.0144330273089248,283,486,18,0.037037037037037,0.0636042402826855,GO:0099537,GO:BP,trans-synaptic signaling,25952,22448
query_1,TRUE,0.015202453192161,3360,486,97,0.199588477366255,0.0288690476190476,GO:0007154,GO:BP,cell communication,25952,3074
query_1,TRUE,0.0154062425192222,8,486,4,0.00823045267489712,0.5,GO:1900273,GO:BP,positive regulation of long-term synaptic potentiation,25952,23598
query_1,TRUE,0.0158946717901744,285,486,18,0.037037037037037,0.0631578947368421,GO:0099536,GO:BP,synaptic signaling,25952,22447
query_1,TRUE,0.0164484363634127,3322,486,96,0.197530864197531,0.028898254063817,GO:0023052,GO:BP,signaling,25952,7683
query_1,TRUE,0.0178379223791611,182,486,14,0.0288065843621399,0.0769230769230769,GO:0099177,GO:BP,regulation of trans-synaptic signaling,25952,22417
query_1,TRUE,0.0193875606608075,114,486,11,0.0226337448559671,0.0964912280701754,GO:0098742,GO:BP,cell-cell adhesion via plasma-membrane adhesion molecules,25952,22183
query_1,TRUE,0.022115917397733,292,486,18,0.037037037037037,0.0616438356164384,GO:0032990,GO:BP,cell part morphogenesis,25952,9217
query_1,TRUE,0.0248950880576569,96,486,10,0.0205761316872428,0.104166666666667,GO:0007369,GO:BP,gastrulation,25952,3268
query_1,TRUE,0.0258012214089948,188,486,14,0.0288065843621399,0.074468085106383,GO:0030900,GO:BP,forebrain development,25952,8081
query_1,TRUE,0.0262393172613757,1261,486,46,0.0946502057613169,0.0364789849325932,GO:0032879,GO:BP,regulation of localization,25952,9122
query_1,TRUE,0.0264961567795267,29,486,6,0.0123456790123457,0.206896551724138,GO:0032963,GO:BP,collagen metabolic process,25952,9194
query_1,TRUE,0.0303484177525469,1385,486,49,0.10082304526749,0.0353790613718412,GO:0070887,GO:BP,cellular response to chemical stimulus,25952,19192
query_1,TRUE,0.0303901032162514,18,486,5,0.0102880658436214,0.277777777777778,GO:0018149,GO:BP,peptide cross-linking,25952,6062
query_1,TRUE,0.0325986038186798,79,486,9,0.0185185185185185,0.113924050632911,GO:0007156,GO:BP,homophilic cell adhesion via plasma membrane adhesion molecules,25952,3076
query_1,TRUE,0.0347108395434301,144,486,12,0.0246913580246914,0.0833333333333333,GO:0090092,GO:BP,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,25952,21228
query_1,TRUE,0.0385121835555524,3081,486,89,0.183127572016461,0.0288867250892567,GO:0007165,GO:BP,signal transduction,25952,3085
query_1,TRUE,0.0406100867364023,19,486,5,0.0102880658436214,0.263157894736842,GO:0085029,GO:BP,extracellular matrix assembly,25952,21065
query_1,TRUE,0.0407813678998709,277,486,17,0.0349794238683128,0.0613718411552347,GO:0007268,GO:BP,chemical synaptic transmission,25952,3179
query_1,TRUE,0.0407813678998709,277,486,17,0.0349794238683128,0.0613718411552347,GO:0098916,GO:BP,anterograde trans-synaptic signaling,25952,22278
query_1,TRUE,0.0430134843928616,428,486,22,0.0452674897119342,0.0514018691588785,GO:0051241,GO:BP,negative regulation of multicellular organismal process,25952,15765
query_1,TRUE,0.0436286580240649,197,486,14,0.0288065843621399,0.0710659898477157,GO:0007409,GO:BP,axonogenesis,25952,3304
query_1,TRUE,0.0444146024498789,1096,486,41,0.0843621399176955,0.0374087591240876,GO:0071310,GO:BP,cellular response to organic substance,25952,19425
query_1,TRUE,0.0447243262236083,251,486,16,0.0329218106995885,0.0637450199203187,GO:0048667,GO:BP,cell morphogenesis involved in neuron differentiation,25952,15031
query_1,TRUE,4.57034672784521e-38,991,486,95,0.195473251028807,0.0958627648839556,GO:0005576,GO:CC,extracellular region,25952,248
query_1,TRUE,2.02613056714489e-34,11117,486,345,0.709876543209877,0.0310335522173248,GO:0110165,GO:CC,cellular anatomical entity,25952,3871
query_1,TRUE,1.80441206329667e-33,11217,486,345,0.709876543209877,0.0307568868681466,GO:0005575,GO:CC,cellular_component,25952,247
query_1,TRUE,2.31525686392509e-22,162,486,33,0.0679012345679012,0.203703703703704,GO:0031012,GO:CC,extracellular matrix,25952,1208
query_1,TRUE,5.28948951219114e-17,107,486,24,0.0493827160493827,0.224299065420561,GO:0062023,GO:CC,collagen-containing extracellular matrix,25952,2694
query_1,TRUE,1.49790631000808e-15,421,486,41,0.0843621399176955,0.0973871733966746,GO:0005615,GO:CC,extracellular space,25952,285
query_1,TRUE,2.89473387746459e-14,2337,486,103,0.211934156378601,0.0440735986307231,GO:0071944,GO:CC,cell periphery,25952,3147
query_1,TRUE,3.54096248871139e-14,5567,486,183,0.376543209876543,0.0328722830968205,GO:0016020,GO:CC,membrane,25952,858
query_1,TRUE,1.65630436728088e-12,2264,486,97,0.199588477366255,0.0428445229681979,GO:0005886,GO:CC,plasma membrane,25952,522
query_1,TRUE,3.83188713162827e-08,52,486,12,0.0246913580246914,0.230769230769231,GO:0005604,GO:CC,basement membrane,25952,275
query_1,TRUE,4.76523852813859e-07,3825,486,121,0.248971193415638,0.0316339869281046,GO:0031224,GO:CC,intrinsic component of membrane,25952,1246
query_1,TRUE,2.9779005701937e-06,3771,486,117,0.240740740740741,0.0310262529832936,GO:0016021,GO:CC,integral component of membrane,25952,859
query_1,TRUE,1.06109120935582e-05,484,486,29,0.0596707818930041,0.0599173553719008,GO:0098590,GO:CC,plasma membrane region,25952,3598
query_1,TRUE,1.4505509875079e-05,275,486,21,0.0432098765432099,0.0763636363636364,GO:0009986,GO:CC,cell surface,25952,799
query_1,TRUE,5.24915175084552e-05,522,486,29,0.0596707818930041,0.0555555555555556,GO:0031226,GO:CC,intrinsic component of plasma membrane,25952,1248
query_1,TRUE,0.00013922546146388,5376,486,146,0.300411522633745,0.0271577380952381,GO:0005737,GO:CC,cytoplasm,25952,392
query_1,TRUE,0.000273113140866293,566,486,29,0.0596707818930041,0.0512367491166078,GO:0045202,GO:CC,synapse,25952,2457
query_1,TRUE,0.000487870879317377,921,486,39,0.0802469135802469,0.0423452768729642,GO:0030054,GO:CC,cell junction,25952,1035
query_1,TRUE,0.000591057516715178,858,486,37,0.0761316872427984,0.0431235431235431,GO:0042995,GO:CC,cell projection,25952,2103
query_1,TRUE,0.000725404646084714,23,486,6,0.0123456790123457,0.260869565217391,GO:0005581,GO:CC,collagen trimer,25952,252
query_1,TRUE,0.00123281508230702,25,486,6,0.0123456790123457,0.24,GO:0098889,GO:CC,intrinsic component of presynaptic membrane,25952,3683
query_1,TRUE,0.00129356253559524,484,486,25,0.051440329218107,0.0516528925619835,GO:0005887,GO:CC,integral component of plasma membrane,25952,523
query_1,TRUE,0.00133032224936225,38,486,7,0.01440329218107,0.184210526315789,GO:0042734,GO:CC,presynaptic membrane,25952,2092
query_1,TRUE,0.00157742419508306,825,486,35,0.0720164609053498,0.0424242424242424,GO:0120025,GO:CC,plasma membrane bounded cell projection,25952,3875
query_1,TRUE,0.00579872613385211,4,486,3,0.00617283950617284,0.75,GO:0098643,GO:CC,banded collagen fibril,25952,3608
query_1,TRUE,0.00579872613385211,4,486,3,0.00617283950617284,0.75,GO:0005583,GO:CC,fibrillar collagen trimer,25952,254
query_1,TRUE,0.00624413331808041,20,486,5,0.0102880658436214,0.25,GO:0099056,GO:CC,integral component of presynaptic membrane,25952,3748
query_1,TRUE,0.00848269416669849,380,486,20,0.0411522633744856,0.0526315789473684,GO:0043005,GO:CC,neuron projection,25952,2104
query_1,TRUE,0.00870510559366682,412,486,21,0.0432098765432099,0.0509708737864078,GO:0099512,GO:CC,supramolecular fiber,25952,3796
query_1,TRUE,0.00901529942277865,413,486,21,0.0432098765432099,0.0508474576271186,GO:0099081,GO:CC,supramolecular polymer,25952,3766
query_1,TRUE,0.0091364013578415,88,486,9,0.0185185185185185,0.102272727272727,GO:0098858,GO:CC,actin-based cell projection,25952,3674
query_1,TRUE,0.0096501867631897,264,486,16,0.0329218106995885,0.0606060606060606,GO:0015629,GO:CC,actin cytoskeleton,25952,845
query_1,TRUE,0.0142946235003292,5,486,3,0.00617283950617284,0.6,GO:0098644,GO:CC,complex of collagen trimers,25952,3609
query_1,TRUE,0.0145277639061145,7616,486,182,0.374485596707819,0.0238970588235294,GO:0005622,GO:CC,intracellular anatomical structure,25952,291
query_1,TRUE,0.0158140223075158,1191,486,42,0.0864197530864197,0.035264483627204,GO:0005856,GO:CC,cytoskeleton,25952,499
query_1,TRUE,0.0185034758063935,168,486,12,0.0246913580246914,0.0714285714285714,GO:0045177,GO:CC,apical part of cell,25952,2453
query_1,TRUE,0.0285552326468422,60,486,7,0.01440329218107,0.116666666666667,GO:0099240,GO:CC,intrinsic component of synaptic membrane,25952,3790
query_1,TRUE,0.0401936018550765,210,486,13,0.0267489711934156,0.0619047619047619,GO:0036477,GO:CC,somatodendritic compartment,25952,1974
query_1,TRUE,0.0486472073298913,7,486,3,0.00617283950617284,0.428571428571429,GO:0016012,GO:CC,sarcoglycan complex,25952,855
query_1,TRUE,0.0486472073298913,7,486,3,0.00617283950617284,0.428571428571429,GO:0016011,GO:CC,dystroglycan complex,25952,854
query_1,TRUE,2.05346586387578e-39,11593,486,363,0.746913580246914,0.0313119986198568,GO:0003674,GO:MF,molecular_function,25952,406
query_1,TRUE,1.56531350774486e-27,8678,486,284,0.584362139917695,0.0327264346623646,GO:0005488,GO:MF,binding,25952,1874
query_1,TRUE,1.78764667006614e-18,5273,486,188,0.386831275720165,0.0356533282761236,GO:0005515,GO:MF,protein binding,25952,1891
query_1,TRUE,8.11244223553901e-11,470,486,37,0.0761316872427984,0.0787234042553192,GO:0005509,GO:MF,calcium ion binding,25952,1889
query_1,TRUE,1.07989582462135e-10,2075,486,88,0.181069958847737,0.0424096385542169,GO:0043169,GO:MF,cation binding,25952,6805
query_1,TRUE,1.17609349340526e-09,2020,486,84,0.172839506172839,0.0415841584158416,GO:0046872,GO:MF,metal ion binding,25952,7362
query_1,TRUE,1.19379178724326e-08,503,486,35,0.0720164609053498,0.0695825049701789,GO:0044877,GO:MF,protein-containing complex binding,25952,7160
query_1,TRUE,1.23614781372003e-08,3459,486,118,0.242798353909465,0.0341139057531078,GO:0043167,GO:MF,ion binding,25952,6803
query_1,TRUE,3.6595569919794e-08,30,486,10,0.0205761316872428,0.333333333333333,GO:0005201,GO:MF,extracellular matrix structural constituent,25952,1709
query_1,TRUE,6.42855895385686e-08,354,486,28,0.0576131687242798,0.0790960451977401,GO:0005198,GO:MF,structural molecule activity,25952,1706
query_1,TRUE,3.23563360157163e-07,156,486,18,0.037037037037037,0.115384615384615,GO:0008237,GO:MF,metallopeptidase activity,25952,2062
query_1,TRUE,1.72837088437193e-06,4272,486,130,0.267489711934156,0.0304307116104869,GO:0003824,GO:MF,catalytic activity,25952,520
query_1,TRUE,2.26645062417921e-06,85,486,13,0.0267489711934156,0.152941176470588,GO:0005539,GO:MF,glycosaminoglycan binding,25952,1911
query_1,TRUE,3.86460134792081e-06,296,486,23,0.0473251028806584,0.0777027027027027,GO:0004175,GO:MF,endopeptidase activity,25952,836
query_1,TRUE,4.02969221707559e-06,89,486,13,0.0267489711934156,0.146067415730337,GO:0004222,GO:MF,metalloendopeptidase activity,25952,881
query_1,TRUE,1.00923569720629e-05,473,486,29,0.0596707818930041,0.0613107822410148,GO:0008233,GO:MF,peptidase activity,25952,2058
query_1,TRUE,2.6678079078664e-05,554,486,31,0.0637860082304527,0.055956678700361,GO:0008092,GO:MF,cytoskeletal protein binding,25952,1971
query_1,TRUE,7.19162814909197e-05,269,486,20,0.0411522633744856,0.0743494423791822,GO:0003779,GO:MF,actin binding,25952,476
query_1,TRUE,0.000249444889037464,1849,486,65,0.133744855967078,0.0351541373715522,GO:0016787,GO:MF,hydrolase activity,25952,3777
query_1,TRUE,0.000740809067553042,117,486,12,0.0246913580246914,0.102564102564103,GO:0050839,GO:MF,cell adhesion molecule binding,25952,9115
query_1,TRUE,0.00202563088550014,748,486,33,0.0679012345679012,0.0441176470588235,GO:0005102,GO:MF,signaling receptor binding,25952,1618
query_1,TRUE,0.00212768055586882,53,486,8,0.0164609053497942,0.150943396226415,GO:0008201,GO:MF,heparin binding,25952,2051
query_1,TRUE,0.00547444581970797,98,486,10,0.0205761316872428,0.102040816326531,GO:1901681,GO:MF,sulfur compound binding,25952,11946
query_1,TRUE,0.00596875844567378,79,486,9,0.0185185185185185,0.113924050632911,GO:0019838,GO:MF,growth factor binding,25952,4611
query_1,TRUE,0.00882488656571506,32,486,6,0.0123456790123457,0.1875,GO:0005518,GO:MF,collagen binding,25952,1894
query_1,TRUE,0.0100369841095988,105,486,10,0.0205761316872428,0.0952380952380952,GO:0051015,GO:MF,actin filament binding,25952,9127
query_1,TRUE,0.0127159817342162,11,486,4,0.00823045267489712,0.363636363636364,GO:0019825,GO:MF,oxygen binding,25952,4605
query_1,TRUE,0.0400734085457079,59,486,7,0.01440329218107,0.11864406779661,GO:0005178,GO:MF,integrin binding,25952,1689
query_1,TRUE,0.0440730488540792,6,486,3,0.00617283950617284,0.5,GO:0048407,GO:MF,platelet-derived growth factor binding,25952,8436
